"Year","AgeGroup","Occupation","Employment","Sex","Count"
2007,"35-44","LH","FT","M",4.2
2007,"35-44","MA","LF","M",12.1
2007,"35-44","MA","FT","M",11.5
2007,"35-44","PP","LF","M",11
2007,"35-44","PP","LF","F",4
2007,"35-44","PP","FT","M",9.5
2007,"35-44","PP","FT","F",3.7
2007,"35-44","PP","UN","M",1.5
2007,"35-44","PP","UR","M",13.6
2007,"35-44","LH","LF","M",19.5
2007,"35-44","LH","FT","M",18.8
2007,"35-44","PP","LF","M",6.5
2007,"35-44","PP","FT","M",6.2
2007,"35-44","TH","LF","M",45
2007,"35-44","TH","LF","F",9.7
2007,"35-44","TH","FT","M",38.1
2007,"35-44","TH","FT","F",7.4
2007,"35-44","TH","PT","M",2.7
2007,"35-44","TH","PT","F",1.7
2007,"35-44","TH","UN","M",4.2
2007,"35-44","TH","UR","M",9.3
2007,"35-44","WE","LF","M",8.4
2007,"35-44","WE","FT","M",7.6
2007,"35-44","OG","LF","M",29.9
2007,"35-44","OG","LF","F",9.7
2007,"35-44","OG","FT","M",28.5
2007,"35-44","OG","FT","F",9.1
2007,"35-44","TH","LF","M",641.5
2007,"35-44","TH","LF","F",761.4
2007,"35-44","TH","FT","M",587.2
2007,"35-44","TH","FT","F",580.7
2007,"35-44","TH","PT","M",24.8
2007,"35-44","TH","PT","F",139.5
2007,"35-44","TH","UN","M",29.5
2007,"35-44","TH","UN","F",41.2
2007,"35-44","TH","UR","M",4.6
2007,"35-44","TH","UR","F",5.4
2007,"45-54","AS","LF","M",14.3
2007,"45-54","AS","FT","M",13.7
2007,"45-54","CA","LF","M",9.6
2007,"45-54","CA","FT","M",8.4
2007,"45-54","EL","LF","M",15.1
2007,"45-54","EL","LF","F",1.6
2007,"45-54","EL","FT","M",14.7
2007,"45-54","EI","LF","M",12.4
2007,"45-54","EI","LF","F",5.9
2007,"45-54","EI","FT","M",11.5
2007,"45-54","EI","FT","F",5.5
2007,"45-54","EF","LF","M",4.6
2007,"45-54","EF","FT","M",4.2
2007,"45-54","FS","LF","M",13.4
2007,"45-54","FS","LF","F",12.4
2007,"45-54","FS","FT","M",11.1
2007,"45-54","FS","FT","F",9.1
2007,"45-54","FS","PT","F",2.7
2007,"45-54","HE","LF","F",8.4
2007,"45-54","HE","FT","F",5.3
2007,"45-54","HE","PT","F",3
2007,"45-54","TH","LF","M",31.2
2007,"45-54","TH","FT","M",29.7
2007,"45-54","HE","LF","M",8.9
2007,"45-54","HE","FT","M",8.2
2007,"45-54","IF","LF","M",10.6
2007,"45-54","IF","FT","M",9.5
2007,"45-54","LH","LF","M",4.7
2007,"45-54","LH","FT","M",3.9
2007,"45-54","MA","LF","M",12.1
2007,"45-54","MA","FT","M",11.3
2007,"45-54","PP","LF","M",8.3
2007,"45-54","PP","LF","F",3.6
2007,"45-54","PP","FT","M",7.5
2007,"45-54","PP","FT","F",3.3
2007,"45-54","LH","LF","M",21
2007,"45-54","LH","FT","M",20.1
2007,"45-54","PP","LF","M",4.8
2007,"45-54","PP","FT","M",3.9
2007,"45-54","TH","LF","M",40.9
2007,"45-54","TH","LF","F",12.6
2007,"45-54","TH","FT","M",36.4
2007,"45-54","TH","FT","F",10
2007,"45-54","TH","PT","M",2
2007,"45-54","TH","PT","F",1.6
2007,"45-54","TH","UN","M",2.5
2007,"45-54","TH","UR","M",6.1
2007,"45-54","WE","LF","M",8.9
2007,"45-54","WE","FT","M",8
2007,"45-54","OG","LF","M",26.4
2007,"45-54","OG","LF","F",6.5
2007,"45-54","OG","FT","M",25
2007,"45-54","OG","FT","F",5.9
2007,"45-54","TH","LF","M",609.4
2007,"45-54","TH","LF","F",739.5
2007,"45-54","TH","FT","M",556.2
2007,"45-54","TH","FT","F",582.7
2007,"45-54","TH","PT","M",26.2
2007,"45-54","TH","PT","F",127.2
2007,"45-54","TH","UN","M",27
2007,"45-54","TH","UN","F",29.7
2007,"45-54","TH","UR","M",4.4
2007,"45-54","TH","UR","F",4
2007,"55-64","AS","LF","M",7.2
2007,"55-64","AS","FT","M",6.7
2007,"55-64","CA","LF","M",5.5
2007,"55-64","CA","FT","M",5.1
2007,"55-64","EL","LF","M",7.2
2007,"55-64","EL","FT","M",6.6
2007,"55-64","EI","LF","M",4.2
2007,"55-64","EI","LF","F",2.1
2007,"55-64","EI","FT","M",3.3
2007,"55-64","EI","FT","F",1.9
2007,"55-64","EF","LF","M",1.6
2007,"55-64","EF","FT","M",1.5
2007,"55-64","FS","LF","M",6.6
2007,"55-64","FS","LF","F",7.4
2007,"55-64","FS","FT","M",6.2
2007,"55-64","FS","FT","F",5.1
2007,"55-64","FS","PT","F",1.8
2007,"55-64","HE","LF","M",1.8
2007,"55-64","HE","LF","F",4.4
2007,"55-64","HE","FT","M",1.6
2007,"55-64","HE","FT","F",2.7
2007,"55-64","HE","PT","F",1.7
2007,"55-64","TH","LF","M",19.2
2007,"55-64","TH","FT","M",17.8
2007,"55-64","HE","LF","M",5.3
2007,"55-64","HE","FT","M",4.7
2007,"55-64","IF","LF","M",3.5
2007,"55-64","IF","FT","M",3.1
2007,"55-64","LH","LF","M",1.6
2007,"55-64","MA","LF","M",4.8
2007,"55-64","MA","FT","M",4.7
2007,"55-64","PP","LF","M",4
2007,"55-64","PP","FT","M",3.6
2007,"55-64","LH","LF","M",9.4
2007,"55-64","LH","FT","M",8.3
2007,"55-64","PP","LF","M",2.8
2007,"55-64","PP","FT","M",2.3
2007,"55-64","TH","LF","M",21.9
2007,"55-64","TH","LF","F",6.4
2007,"55-64","TH","FT","M",19.3
2007,"55-64","TH","FT","F",4.7
2007,"55-64","TH","PT","M",1.7
2007,"55-64","TH","PT","F",1.5
2007,"55-64","WE","LF","M",4.3
2007,"55-64","WE","FT","M",3.9
2007,"55-64","OG","LF","M",8.1
2007,"55-64","OG","LF","F",2
2007,"55-64","OG","FT","M",7.3
2007,"55-64","OG","FT","F",1.8
2007,"55-64","TH","LF","M",355.1
2007,"55-64","TH","LF","F",381.5
2007,"55-64","TH","FT","M",298.9
2007,"55-64","TH","FT","F",266.7
2007,"55-64","TH","PT","M",38.2
2007,"55-64","TH","PT","F",97
2007,"55-64","TH","UN","M",18
2007,"55-64","TH","UN","F",17.8
2007,"55-64","TH","UR","M",5.1
2007,"55-64","TH","UR","F",4.7
2007,"65+","TH","LF","M",1.7
2007,"65+","TH","LF","M",4.6
2007,"65+","TH","FT","M",2.6
2007,"65+","TH","PT","M",1.9
2007,"65+","TH","LF","M",79.3
2007,"65+","TH","LF","F",51
2007,"65+","TH","FT","M",46.1
2007,"65+","TH","FT","F",20.5
2007,"65+","TH","PT","M",29.9
2007,"65+","TH","PT","F",28.2
2007,"65+","TH","UN","M",3.4
2007,"65+","TH","UN","F",2.3
2007,"65+","TH","UR","M",4.3
2007,"65+","TH","UR","F",4.5
2008,"15-24","AS","LF","M",11.8
2008,"15-24","AS","FT","M",10
2008,"15-24","CA","LF","M",9
2008,"15-24","CA","FT","M",7.5
2008,"15-24","EL","LF","M",9.7
2008,"15-24","EL","FT","M",9.5
2008,"15-24","EI","LF","M",6.4
2008,"15-24","EI","FT","M",5.2
2008,"15-24","EF","LF","M",5.3
2008,"15-24","EF","FT","M",4.6
2008,"15-24","FS","LF","M",31.6
2008,"15-24","FS","LF","F",13.8
2008,"15-24","FS","FT","M",11
2008,"15-24","FS","FT","F",4.9
2008,"15-24","FS","PT","M",16.8
2008,"15-24","FS","PT","F",7.8
2008,"15-24","FS","UN","M",3.8
2008,"15-24","FS","UR","M",12
2008,"15-24","HE","LF","F",7.9
2008,"15-24","HE","FT","F",5.5
2008,"15-24","HE","PT","F",2.3
2008,"15-24","TH","LF","M",3.4
2008,"15-24","TH","FT","M",2.8
2008,"15-24","HE","LF","M",3.4
2008,"15-24","HE","FT","M",3
2008,"15-24","IF","LF","M",7.9
2008,"15-24","IF","FT","M",6.4
2008,"15-24","LH","LF","M",14.3
2008,"15-24","LH","LF","F",1.9
2008,"15-24","LH","FT","M",8.7
2008,"15-24","LH","FT","F",1.6
2008,"15-24","LH","PT","M",2.5
2008,"15-24","LH","UN","M",3
2008,"15-24","LH","UR","M",21
2008,"15-24","MA","LF","M",3.5
2008,"15-24","MA","FT","M",2.7
2008,"15-24","PP","LF","M",3.9
2008,"15-24","PP","FT","M",3.3
2008,"15-24","LH","LF","M",4.9
2008,"15-24","LH","FT","M",4.6
2008,"15-24","PP","LF","M",3.9
2008,"15-24","PP","FT","M",3.7
2008,"15-24","TH","LF","M",57
2008,"15-24","TH","LF","F",5.9
2008,"15-24","TH","FT","M",33.3
2008,"15-24","TH","FT","F",2.7
2008,"15-24","TH","PT","M",13.7
2008,"15-24","TH","PT","F",2.6
2008,"15-24","TH","UN","M",10
2008,"15-24","TH","UR","M",17.5
2008,"15-24","WE","LF","M",4.5
2008,"15-24","WE","FT","M",3.8
2008,"15-24","OG","LF","M",11.5
2008,"15-24","OG","LF","F",4.6
2008,"15-24","OG","FT","M",9.5
2008,"15-24","OG","FT","F",2.9
2008,"15-24","TH","LF","M",377
2008,"15-24","TH","LF","F",521.3
2008,"15-24","TH","FT","M",151.3
2008,"15-24","TH","FT","F",191.7
2008,"15-24","TH","PT","M",161.9
2008,"15-24","TH","PT","F",264.2
2008,"15-24","TH","UN","M",63.8
2008,"15-24","TH","UN","F",65.4
2008,"15-24","TH","UR","M",16.9
2008,"15-24","TH","UR","F",12.5
2008,"25-34","AS","LF","M",15
2008,"25-34","AS","FT","M",14.5
2008,"25-34","CA","LF","M",8.8
2008,"25-34","CA","FT","M",8.1
2008,"25-34","EL","LF","M",10.9
2008,"25-34","EL","FT","M",10.7
2008,"25-34","EI","LF","M",10.3
2008,"25-34","EI","LF","F",1.6
2008,"25-34","EI","FT","M",9.6
2008,"25-34","EF","LF","M",6.6
2008,"25-34","EF","FT","M",5.7
2008,"25-34","FS","LF","M",19.8
2008,"25-34","FS","LF","F",8.5
2008,"25-34","FS","FT","M",16.8
2008,"25-34","FS","FT","F",5.4
2008,"25-34","FS","PT","M",2
2008,"25-34","FS","PT","F",2.2
2008,"25-34","HE","LF","M",1.9
2008,"25-34","HE","LF","F",10.5
2008,"25-34","HE","FT","M",1.7
2008,"25-34","HE","FT","F",8.3
2008,"25-34","HE","PT","F",2.1
2008,"25-34","TH","LF","M",19.7
2008,"25-34","TH","FT","M",18.2
2008,"25-34","HE","LF","M",5.1
2008,"25-34","HE","FT","M",4.4
2008,"25-34","IF","LF","M",10.1
2008,"25-34","IF","FT","M",8.9
2008,"25-34","LH","LF","M",4.7
2008,"25-34","LH","FT","M",4.2
2008,"25-34","MA","LF","M",10.4
2008,"25-34","MA","FT","M",10.1
2008,"25-34","PP","LF","M",6.5
2008,"25-34","PP","FT","M",5.1
2008,"25-34","LH","LF","M",14.6
2008,"25-34","LH","FT","M",14
2008,"25-34","PP","LF","M",4.2
2008,"25-34","PP","FT","M",4
2008,"25-34","TH","LF","M",40.7
2008,"25-34","TH","LF","F",6.5
2008,"25-34","TH","FT","M",33.8
2008,"25-34","TH","FT","F",5.3
2008,"25-34","TH","PT","M",3
2008,"25-34","TH","UN","M",3.9
2008,"25-34","TH","UR","M",9.6
2008,"25-34","WE","LF","M",8.8
2008,"25-34","WE","FT","M",8.2
2008,"25-34","OG","LF","M",30.9
2008,"25-34","OG","LF","F",9.6
2008,"25-34","OG","FT","M",28.7
2008,"25-34","OG","FT","F",8.6
2008,"25-34","OG","PT","M",1.5
2008,"25-34","TH","LF","M",527.7
2008,"25-34","TH","LF","F",652.6
2008,"25-34","TH","FT","M",458.1
2008,"25-34","TH","FT","F",511
2008,"25-34","TH","PT","M",35.4
2008,"25-34","TH","PT","F",104.8
2008,"25-34","TH","UN","M",34.2
2008,"25-34","TH","UN","F",36.8
2008,"25-34","TH","UR","M",6.5
2008,"25-34","TH","UR","F",5.6
2008,"35-44","AS","LF","M",15
2008,"35-44","AS","FT","M",14.2
2008,"35-44","CA","LF","M",9.3
2008,"35-44","CA","FT","M",8.7
2008,"35-44","EL","LF","M",14.3
2008,"35-44","EL","FT","M",13.7
2008,"35-44","EI","LF","M",11.4
2008,"35-44","EI","LF","F",3.8
2008,"35-44","EI","FT","M",10.6
2008,"35-44","EI","FT","F",3.5
2008,"35-44","EF","LF","M",3.7
2008,"35-44","EF","FT","M",3.4
2008,"35-44","FS","LF","M",16.2
2008,"35-44","FS","LF","F",12.9
2008,"35-44","FS","FT","M",13.9
2008,"35-44","FS","FT","F",9.6
2008,"35-44","FS","PT","F",2.9
2008,"35-44","FS","UN","M",1.5
2008,"35-44","FS","UR","M",9.3
2008,"35-44","HE","LF","F",13.5
2008,"35-44","HE","FT","F",9.8
2008,"35-44","HE","PT","F",3.5
2008,"35-44","TH","LF","M",29.3
2008,"35-44","TH","FT","M",27.2
2008,"35-44","TH","UN","M",1.5
2008,"35-44","TH","UR","M",5.1
2008,"35-44","HE","LF","M",6.5
2008,"35-44","HE","FT","M",5.8
2008,"35-44","IF","LF","M",13.3
2008,"35-44","IF","FT","M",11.1
2008,"35-44","LH","LF","M",4.3
2008,"35-44","LH","FT","M",3.4
2008,"35-44","MA","LF","M",7.7
2008,"35-44","MA","FT","M",7.4
2008,"35-44","PP","LF","M",7.2
2008,"35-44","PP","LF","F",3
2008,"35-44","PP","FT","M",6.3
2008,"35-44","PP","FT","F",2.8
2008,"35-44","LH","LF","M",20.1
2008,"35-44","LH","FT","M",19.3
2008,"35-44","PP","LF","M",6.1
2008,"35-44","PP","FT","M",5.9
2008,"35-44","TH","LF","M",37.4
2008,"35-44","TH","LF","F",9.5
2008,"35-44","TH","FT","M",33.8
2008,"35-44","TH","FT","F",7.6
2008,"35-44","TH","PT","M",1.9
2008,"35-44","TH","UN","M",1.7
2008,"35-44","TH","UR","M",4.5
2008,"35-44","WE","LF","M",11.2
2008,"35-44","WE","FT","M",10.5
2008,"35-44","OG","LF","M",29.7
2008,"35-44","OG","LF","F",10.4
2008,"35-44","OG","FT","M",28.3
2008,"35-44","OG","FT","F",9.7
2008,"35-44","TH","LF","M",645.6
2008,"35-44","TH","LF","F",739.4
2008,"35-44","TH","FT","M",584
2008,"35-44","TH","FT","F",569.3
2008,"35-44","TH","PT","M",29.6
2008,"35-44","TH","PT","F",132.5
2008,"35-44","TH","UN","M",32
2008,"35-44","TH","UN","F",37.6
2008,"35-44","TH","UR","M",5
2008,"35-44","TH","UR","F",5.1
2008,"45-54","AS","LF","M",17.5
2008,"45-54","AS","FT","M",16.1
2008,"45-54","CA","LF","M",8.9
2008,"45-54","CA","FT","M",8.1
2008,"45-54","EL","LF","M",13.7
2008,"45-54","EL","FT","M",12.9
2008,"45-54","EI","LF","M",12.5
2008,"45-54","EI","LF","F",4.5
2008,"45-54","EI","FT","M",11.7
2008,"45-54","EI","FT","F",4
2008,"45-54","EF","LF","M",5.8
2008,"45-54","EF","FT","M",5.5
2008,"45-54","FS","LF","M",11.5
2008,"45-54","FS","LF","F",14.2
2008,"45-54","FS","FT","M",9.6
2008,"45-54","FS","FT","F",11
2008,"45-54","FS","PT","F",2.4
2008,"45-54","HE","LF","M",1.8
2008,"45-54","HE","LF","F",10.2
2008,"45-54","HE","FT","M",1.7
2008,"45-54","HE","FT","F",7.9
2008,"45-54","HE","PT","F",2.2
2008,"45-54","TH","LF","M",33.6
2008,"45-54","TH","FT","M",30.9
2008,"45-54","TH","UN","M",1.9
2008,"45-54","TH","UR","M",5.7
2008,"45-54","HE","LF","M",7.1
2008,"45-54","HE","FT","M",6.7
2008,"45-54","IF","LF","M",7.4
2008,"45-54","IF","FT","M",6.3
2008,"45-54","LH","LF","M",5
2008,"45-54","LH","FT","M",4.3
2008,"45-54","MA","LF","M",7.9
2008,"45-54","MA","FT","M",7.3
2008,"45-54","PP","LF","M",9.7
2008,"45-54","PP","LF","F",3.8
2008,"45-54","PP","FT","M",8.6
2008,"45-54","PP","FT","F",3.6
2008,"45-54","LH","LF","M",23.4
2008,"45-54","LH","FT","M",21.7
2008,"45-54","LH","UN","M",1.5
2008,"45-54","LH","UR","M",6.4
2008,"45-54","PP","LF","M",4.5
2008,"45-54","PP","FT","M",4.2
2008,"45-54","TH","LF","M",43.6
2008,"45-54","TH","LF","F",13.7
2008,"45-54","TH","FT","M",38.8
2008,"45-54","TH","FT","F",10.6
2008,"45-54","TH","PT","M",2.2
2008,"45-54","TH","PT","F",2.3
2008,"45-54","TH","UN","M",2.6
2008,"45-54","TH","UR","M",6
2008,"45-54","WE","LF","M",8
2008,"45-54","WE","FT","M",7.4
2008,"45-54","OG","LF","M",26.4
2008,"45-54","OG","LF","F",7.9
2008,"45-54","OG","FT","M",25.3
2008,"45-54","OG","FT","F",6.8
2008,"45-54","TH","LF","M",641.1
2008,"45-54","TH","LF","F",763
2008,"45-54","TH","FT","M",578.5
2008,"45-54","TH","FT","F",585.2
2008,"45-54","TH","PT","M",30.4
2008,"45-54","TH","PT","F",142.2
2008,"45-54","TH","UN","M",32.2
2008,"45-54","TH","UN","F",35.5
2008,"45-54","TH","UR","M",5
2008,"45-54","TH","UR","F",4.7
2008,"55-64","AS","LF","M",7
2008,"55-64","AS","FT","M",6.6
2008,"55-64","CA","LF","M",4.2
2008,"55-64","CA","FT","M",3.8
2008,"55-64","EL","LF","M",6.4
2008,"55-64","EL","FT","M",5.9
2008,"55-64","EI","LF","M",4.5
2008,"55-64","EI","LF","F",2.5
2008,"55-64","EI","FT","M",3.8
2008,"55-64","EI","FT","F",2.3
2008,"55-64","EF","LF","M",2.9
2008,"55-64","EF","FT","M",2.8
2008,"55-64","FS","LF","M",7
2008,"55-64","FS","LF","F",7.4
2008,"55-64","FS","FT","M",6.3
2008,"55-64","FS","FT","F",5.2
2008,"55-64","FS","PT","F",1.8
2008,"55-64","HE","LF","M",1.8
2008,"55-64","HE","LF","F",4.1
2008,"55-64","HE","FT","F",2.7
2008,"55-64","HE","PT","F",1.5
2008,"55-64","TH","LF","M",18.3
2008,"55-64","TH","FT","M",16.6
2008,"55-64","HE","LF","M",5.3
2008,"55-64","HE","FT","M",4.9
2008,"55-64","IF","LF","M",5
2008,"55-64","IF","FT","M",4
2008,"55-64","LH","LF","M",2.1
2008,"55-64","LH","FT","M",1.5
2008,"55-64","MA","LF","M",4.1
2008,"55-64","MA","FT","M",3.9
2008,"55-64","PP","LF","M",4.2
2008,"55-64","PP","LF","F",1.5
2008,"55-64","PP","FT","M",3.8
2008,"55-64","LH","LF","M",10.4
2008,"55-64","LH","FT","M",9.5
2008,"55-64","PP","LF","M",3
2008,"55-64","PP","FT","M",2.5
2008,"55-64","TH","LF","M",20.5
2008,"55-64","TH","LF","F",6.7
2008,"55-64","TH","FT","M",17.1
2008,"55-64","TH","FT","F",5.3
2008,"55-64","TH","PT","M",2.5
2008,"55-64","WE","LF","M",3.5
2008,"55-64","WE","FT","M",3.3
2008,"55-64","OG","LF","M",8
2008,"55-64","OG","LF","F",2.5
2008,"55-64","OG","FT","M",7.2
2008,"55-64","OG","FT","F",2
2008,"55-64","TH","LF","M",370
2008,"55-64","TH","LF","F",403
2008,"55-64","TH","FT","M",306.5
2008,"55-64","TH","FT","F",273.1
2008,"55-64","TH","PT","M",42.2
2008,"55-64","TH","PT","F",109.4
2008,"55-64","TH","UN","M",21.3
2008,"55-64","TH","UN","F",20.5
2008,"55-64","TH","UR","M",5.8
2008,"55-64","TH","UR","F",5.1
2008,"65+","TH","LF","M",2.2
2008,"65+","TH","FT","M",2
2008,"65+","TH","LF","M",4.7
2008,"65+","TH","FT","M",2.9
2008,"65+","TH","PT","M",1.6
2008,"65+","OG","LF","M",2.4
2008,"65+","TH","LF","M",87.4
2008,"65+","TH","LF","F",67.3
2008,"65+","TH","FT","M",52.4
2008,"65+","TH","FT","F",28.2
2008,"65+","TH","PT","M",32.7
2008,"65+","TH","PT","F",37.5
2008,"65+","TH","UN","M",2.3
2008,"65+","TH","UN","F",1.6
2008,"65+","TH","UR","M",2.6
2008,"65+","TH","UR","F",2.4
2009,"15-24","AS","LF","M",12.2
2009,"15-24","AS","LF","F",1.5
2009,"15-24","AS","FT","M",9.9
2009,"15-24","CA","LF","M",8.6
2009,"15-24","CA","FT","M",6.9
2009,"15-24","CA","UN","M",1.5
2009,"15-24","CA","UR","M",17.4
2009,"15-24","EL","LF","M",6.4
2009,"15-24","EL","FT","M",5.3
2009,"15-24","EI","LF","M",5.5
2009,"15-24","EI","FT","M",4.5
2009,"15-24","EF","LF","M",6
2009,"15-24","EF","FT","M",4.6
2009,"15-24","FS","LF","M",32.2
2009,"15-24","FS","LF","F",15.5
2009,"15-24","FS","FT","M",11.1
2009,"15-24","FS","FT","F",3.9
2009,"15-24","FS","PT","M",16.9
2009,"15-24","FS","PT","F",10.4
2009,"15-24","FS","UN","M",4.2
2009,"15-24","FS","UR","M",13
2009,"15-24","HE","LF","F",6.7
2009,"15-24","HE","FT","F",4.9
2009,"15-24","HE","PT","F",1.7
2009,"15-24","TH","LF","M",3.9
2009,"15-24","TH","FT","M",3
2009,"15-24","HE","LF","M",3.1
2009,"15-24","HE","FT","M",2.4
2009,"15-24","IF","LF","M",7.1
2009,"15-24","IF","FT","M",4.9
2009,"15-24","LH","LF","M",15.2
2009,"15-24","LH","LF","F",2.3
2009,"15-24","LH","FT","M",8.9
2009,"15-24","LH","FT","F",1.6
2009,"15-24","LH","PT","M",2.2
2009,"15-24","LH","UN","M",4.1
2009,"15-24","LH","UR","M",27
2009,"15-24","MA","LF","M",1.7
2009,"15-24","PP","LF","M",2.3
2009,"15-24","PP","FT","M",1.6
2009,"15-24","LH","LF","M",6.9
2009,"15-24","LH","FT","M",5.7
2009,"15-24","PP","LF","M",4.7
2009,"15-24","PP","FT","M",4.3
2009,"15-24","TH","LF","M",47.6
2009,"15-24","TH","LF","F",6.4
2009,"15-24","TH","FT","M",26.1
2009,"15-24","TH","FT","F",4
2009,"15-24","TH","PT","M",9.6
2009,"15-24","TH","PT","F",1.9
2009,"15-24","TH","UN","M",11.9
2009,"15-24","TH","UR","M",25
2009,"15-24","WE","LF","M",3.5
2009,"15-24","WE","FT","M",2
2009,"15-24","OG","LF","M",10.5
2009,"15-24","OG","LF","F",2.8
2009,"15-24","OG","FT","M",7.7
2009,"15-24","OG","UN","M",1.6
2009,"15-24","OG","UR","M",15.2
2009,"15-24","TH","LF","M",375.1
2009,"15-24","TH","LF","F",506.5
2009,"15-24","TH","FT","M",135.4
2009,"15-24","TH","FT","F",174.2
2009,"15-24","TH","PT","M",156.2
2009,"15-24","TH","PT","F",258.1
2009,"15-24","TH","UN","M",83.5
2009,"15-24","TH","UN","F",74.2
2009,"15-24","TH","UR","M",22.3
2009,"15-24","TH","UR","F",14.6
2009,"25-34","AS","LF","M",14.2
2009,"25-34","AS","FT","M",12.9
2009,"25-34","CA","LF","M",9.9
2009,"25-34","CA","FT","M",8.2
2009,"25-34","EL","LF","M",14.3
2009,"25-34","EL","FT","M",12.4
2009,"25-34","EL","UN","M",1.7
2009,"25-34","EL","UR","M",11.9
2009,"25-34","EI","LF","M",10.5
2009,"25-34","EI","FT","M",8.9
2009,"25-34","EF","LF","M",5.9
2009,"25-34","EF","FT","M",4.7
2009,"25-34","FS","LF","M",15.7
2009,"25-34","FS","LF","F",7.5
2009,"25-34","FS","FT","M",12.3
2009,"25-34","FS","FT","F",5.1
2009,"25-34","FS","PT","M",2.3
2009,"25-34","FS","PT","F",1.8
2009,"25-34","HE","LF","M",2.8
2009,"25-34","HE","LF","F",10.8
2009,"25-34","HE","FT","M",2.7
2009,"25-34","HE","FT","F",8.5
2009,"25-34","HE","PT","F",2.1
2009,"25-34","TH","LF","M",17.1
2009,"25-34","TH","FT","M",14.7
2009,"25-34","HE","LF","M",5.3
2009,"25-34","HE","FT","M",4.2
2009,"25-34","IF","LF","M",9.4
2009,"25-34","IF","FT","M",7.1
2009,"25-34","LH","LF","M",5.3
2009,"25-34","LH","LF","F",1.8
2009,"25-34","LH","FT","M",4.1
2009,"25-34","LH","FT","F",1.7
2009,"25-34","MA","LF","M",9.4
2009,"25-34","MA","FT","M",8.2
2009,"25-34","PP","LF","M",5.1
2009,"25-34","PP","FT","M",3.6
2009,"25-34","LH","LF","M",14.5
2009,"25-34","LH","FT","M",13
2009,"25-34","PP","LF","M",6.6
2009,"25-34","PP","FT","M",5.6
2009,"25-34","TH","LF","M",43
2009,"25-34","TH","LF","F",7.4
2009,"25-34","TH","FT","M",34.2
2009,"25-34","TH","FT","F",4.7
2009,"25-34","TH","PT","M",2.6
2009,"25-34","TH","UN","M",6.2
2009,"25-34","TH","UR","M",14.4
2009,"25-34","WE","LF","M",6.3
2009,"25-34","WE","FT","M",5
2009,"25-34","OG","LF","M",26.2
2009,"25-34","OG","LF","F",8.6
2009,"25-34","OG","FT","M",23.5
2009,"25-34","OG","FT","F",8.1
2009,"25-34","OG","UN","M",2
2009,"25-34","OG","UR","M",7.6
2009,"25-34","TH","LF","M",527.7
2009,"25-34","TH","LF","F",670.6
2009,"25-34","TH","FT","M",433.5
2009,"25-34","TH","FT","F",499.3
2009,"25-34","TH","PT","M",41.8
2009,"25-34","TH","PT","F",120.6
2009,"25-34","TH","UN","M",52.4
2009,"25-34","TH","UN","F",50.8
2009,"25-34","TH","UR","M",9.9
2009,"25-34","TH","UR","F",7.6
2009,"35-44","AS","LF","M",13.1
2009,"35-44","AS","FT","M",12.1
2009,"35-44","CA","LF","M",8
2009,"35-44","CA","FT","M",6.6
2009,"35-44","EL","LF","M",13.1
2009,"35-44","EL","FT","M",11.9
2009,"35-44","EI","LF","M",14.7
2009,"35-44","EI","LF","F",2.8
2009,"35-44","EI","FT","M",12.6
2009,"35-44","EI","FT","F",2.1
2009,"35-44","EI","UN","M",1.6
2009,"35-44","EI","UR","M",10.9
2009,"35-44","EF","LF","M",4.7
2009,"35-44","EF","FT","M",4.2
2009,"35-44","FS","LF","M",12.9
2009,"35-44","FS","LF","F",14
2009,"35-44","FS","FT","M",10.2
2009,"35-44","FS","FT","F",10.5
2009,"35-44","FS","PT","F",2.9
2009,"35-44","HE","LF","M",2.4
2009,"35-44","HE","LF","F",13.1
2009,"35-44","HE","FT","M",1.8
2009,"35-44","HE","FT","F",9.4
2009,"35-44","HE","PT","F",3.1
2009,"35-44","TH","LF","M",28.2
2009,"35-44","TH","FT","M",25.7
2009,"35-44","TH","UN","M",2.1
2009,"35-44","TH","UR","M",7.4
2009,"35-44","HE","LF","M",7.3
2009,"35-44","HE","FT","M",6
2009,"35-44","IF","LF","M",9.8
2009,"35-44","IF","FT","M",8.2
2009,"35-44","LH","LF","M",3.6
2009,"35-44","LH","FT","M",3
2009,"35-44","MA","LF","M",8.1
2009,"35-44","MA","FT","M",5.8
2009,"35-44","MA","UN","M",1.8
2009,"35-44","MA","UR","M",22.2
2009,"35-44","PP","LF","M",6.6
2009,"35-44","PP","LF","F",2.3
2009,"35-44","PP","FT","M",4.7
2009,"35-44","PP","UN","M",1.9
2009,"35-44","PP","UR","M",28.8
2009,"35-44","LH","LF","M",19.5
2009,"35-44","LH","FT","M",17.8
2009,"35-44","PP","LF","M",6.4
2009,"35-44","PP","FT","M",5.5
2009,"35-44","TH","LF","M",40.4
2009,"35-44","TH","LF","F",10.5
2009,"35-44","TH","FT","M",32
2009,"35-44","TH","FT","F",7
2009,"35-44","TH","PT","M",3.1
2009,"35-44","TH","PT","F",2
2009,"35-44","TH","UN","M",5.3
2009,"35-44","TH","UN","F",1.5
2009,"35-44","TH","UR","M",13.1
2009,"35-44","TH","UR","F",14.3
2009,"35-44","WE","LF","M",8.4
2009,"35-44","WE","FT","M",6.3
2009,"35-44","WE","UN","M",1.8
2009,"35-44","WE","UR","M",21.4
2009,"35-44","OG","LF","M",28.9
2009,"35-44","OG","LF","F",8.1
