"Program","Year","Schedule","Period","University","N-Surveys","N-Employed","%-Employed"
"DEN",2009,"All",24,"WES",,,.933333333333333
"DEN",2009,"FT",6,"All",,32,.864864864864865
"DEN",2009,"FT",24,"All",,37,.948717948717949
"EDU",2009,"All","All","BRO",150,,
"EDU",2009,"All",6,"BRO",,,.929577464788732
"EDU",2009,"All",24,"BRO",,,.965986394557823
"EDU",2009,"All","All","LAK",257,,
"EDU",2009,"All",6,"LAK",,,.87603305785124
"EDU",2009,"All",24,"LAK",,,.927125506072874
"EDU",2009,"All","All","LAU",103,,
"EDU",2009,"All",6,"LAU",,,.929292929292929
"EDU",2009,"All",24,"LAU",,,.95
"EDU",2009,"All","All","NIP",335,,
"EDU",2009,"All",6,"NIP",,,.877358490566038
"EDU",2009,"All",24,"NIP",,,.959752321981424
"EDU",2009,"All","All","OTT",426,,
"EDU",2009,"All",6,"OTT",,,.886977886977887
"EDU",2009,"All",24,"OTT",,,.941605839416058
"EDU",2009,"All","All","QUE",245,,
"EDU",2009,"All",6,"QUE",,,.871794871794872
"EDU",2009,"All",24,"QUE",,,.899441340782123
"EDU",2009,"All","All","RYE",63,,
"EDU",2009,"All",6,"RYE",,,.951219512195122
"EDU",2009,"All",24,"RYE",,,.886792452830189
"EDU",2009,"All","All","TOR",305,,
"EDU",2009,"All",6,"TOR",,,.893617021276596
"EDU",2009,"All",24,"TOR",,,.947916666666667
"EDU",2009,"All","All","TRE",115,,
"EDU",2009,"All",6,"TRE",,,.925925925925926
"EDU",2009,"All",24,"TRE",,,.955752212389381
"EDU",2009,"All","All","UOI",88,,
"EDU",2009,"All",6,"UOI",,,.845238095238095
"EDU",2009,"All",24,"UOI",,,.953488372093023
"EDU",2009,"All","All","WES",205,,
"EDU",2009,"All",6,"WES",,,.883597883597884
"EDU",2009,"All",24,"WES",,,.953125
"EDU",2009,"All","All","WIN",232,,
"EDU",2009,"All",6,"WIN",,,.784403669724771
"EDU",2009,"All",24,"WIN",,,.913636363636364
"EDU",2009,"All","All","YOR",98,,
"EDU",2009,"All",6,"YOR",,,.879120879120879
"EDU",2009,"All",24,"YOR",,,.957446808510638
"EDU",2009,"FT",6,"All",,1381,.580984434160707
"EDU",2009,"PT",6,"All",,704,.296171644930585
"EDU",2009,"FT",24,"All",,1714,.698736241337138
"EDU",2009,"PT",24,"All",,581,.236852833265389
"ENG",2009,"All","All","CAR",142,,
"ENG",2009,"All",6,"CAR",,,.834710743801653
"ENG",2009,"All",24,"CAR",,,.905511811023622
"ENG",2009,"All","All","GUE",33,,
"ENG",2009,"All",6,"GUE",,,.888888888888889
"ENG",2009,"All",24,"GUE",,,1
"ENG",2009,"All","All","LAK",69,,
"ENG",2009,"All",6,"LAK",,,.859375
"ENG",2009,"All",24,"LAK",,,.909090909090909
"ENG",2009,"All","All","MCM",233,,
"ENG",2009,"All",6,"MCM",,,.82051282051282
"ENG",2009,"All",24,"MCM",,,.926829268292683
"ENG",2009,"All","All","OTT",114,,
"ENG",2009,"All",6,"OTT",,,.791666666666667
"ENG",2009,"All",24,"OTT",,,.97979797979798
"ENG",2009,"All","All","QUE",155,,
"ENG",2009,"All",6,"QUE",,,.885714285714286
"ENG",2009,"All",24,"QUE",,,.966101694915254
"ENG",2009,"All","All","RYE",100,,
"ENG",2009,"All",6,"RYE",,,.829545454545455
"ENG",2009,"All",24,"RYE",,,.956043956043956
"ENG",2009,"All","All","TOR",332,,
"ENG",2009,"All",6,"TOR",,,.847107438016529
"ENG",2009,"All",24,"TOR",,,.920289855072464
"ENG",2009,"All","All","UOI",47,,
"ENG",2009,"All",6,"UOI",,,.833333333333333
"ENG",2009,"All",24,"UOI",,,.978260869565217
"ENG",2009,"All","All","WAT",298,,
"ENG",2009,"All",6,"WAT",,,.868852459016393
"ENG",2009,"All",24,"WAT",,,.946360153256705
"ENG",2009,"All","All","WES",97,,
"ENG",2009,"All",6,"WES",,,.819277108433735
"ENG",2009,"All",24,"WES",,,.939759036144578
"ENG",2009,"All","All","WIN",61,,
"ENG",2009,"All",6,"WIN",,,.660377358490566
"ENG",2009,"All",24,"WIN",,,.905660377358491
"ENG",2009,"FT",6,"All",,1061,.776720351390922
"ENG",2009,"PT",6,"All",,80,5.85651537335286E-02
"ENG",2009,"FT",24,"All",,1306,.895747599451303
"ENG",2009,"PT",24,"All",,54,.037037037037037
"FAA",2009,"All","All","BRO",30,,
"FAA",2009,"All",6,"BRO",,,.956521739130435
"FAA",2009,"All",24,"BRO",,,.923076923076923
"FAA",2009,"All","All","CAR",32,,
"FAA",2009,"All",6,"CAR",,,.714285714285714
"FAA",2009,"All",24,"CAR",,,.857142857142857
"FAA",2009,"All","All","GUE",35,,
"FAA",2009,"All",6,"GUE",,,.9
"FAA",2009,"All",24,"GUE",,,.928571428571429
"FAA",2009,"All","All","MCM",30,,
"FAA",2009,"All",6,"MCM",,,.727272727272727
"FAA",2009,"All",24,"MCM",,,.88
"FAA",2009,"All","All","OCA",228,,
"FAA",2009,"All",6,"OCA",,,.752380952380952
"FAA",2009,"All",24,"OCA",,,.909952606635071
"FAA",2009,"All","All","OTT",32,,
"FAA",2009,"All",6,"OTT",,,.888888888888889
"FAA",2009,"All",24,"OTT",,,.851851851851852
"FAA",2009,"All","All","QUE",24,,
"FAA",2009,"All",6,"QUE",,,1
"FAA",2009,"All",24,"QUE",,,.80952380952381
"FAA",2009,"All","All","RYE",114,,
"FAA",2009,"All",6,"RYE",,,.834862385321101
"FAA",2009,"All",24,"RYE",,,.942307692307692
"FAA",2009,"All","All","TOR",75,,
"FAA",2009,"All",6,"TOR",,,.847457627118644
"FAA",2009,"All",24,"TOR",,,.920634920634921
"FAA",2009,"All","All","TRE",16,,
"FAA",2009,"All",6,"TRE",,,1
"FAA",2009,"All",24,"TRE",,,1
"FAA",2009,"All","All","WAT",17,,
"FAA",2009,"All",6,"WAT",,,.857142857142857
"FAA",2009,"All",24,"WAT",,,.933333333333333
"FAA",2009,"All","All","WES",48,,
"FAA",2009,"All",6,"WES",,,.862068965517241
"FAA",2009,"All",24,"WES",,,.921052631578947
"FAA",2009,"All","All","WLA",21,,
"FAA",2009,"All",6,"WLA",,,1
"FAA",2009,"All",24,"WLA",,,.882352941176471
"FAA",2009,"All","All","WIN",51,,
"FAA",2009,"All",6,"WIN",,,.82051282051282
"FAA",2009,"All",24,"WIN",,,.904761904761905
"FAA",2009,"All","All","YOR",129,,
"FAA",2009,"All",6,"YOR",,,.880733944954128
"FAA",2009,"All",24,"YOR",,,.860869565217391
"FAA",2009,"FT",6,"All",,416,.549537648612946
"FAA",2009,"PT",6,"All",,208,.274768824306473
"FAA",2009,"FT",24,"All",,495,.625790139064475
"FAA",2009,"PT",24,"All",,215,.27180783817952
"FSN",2009,"All","All","GUE",131,,
"FSN",2009,"All",6,"GUE",,,.904255319148936
"FSN",2009,"All",24,"GUE",,,.94392523364486
"FSN",2009,"All","All","RYE",28,,
"FSN",2009,"All",6,"RYE",,,.9375
"FSN",2009,"All",24,"RYE",,,.947368421052632
"FSN",2009,"All","All","WES",58,,
"FSN",2009,"All",6,"WES",,,.918918918918919
"FSN",2009,"All",24,"WES",,,.962264150943396
"FSN",2009,"FT",6,"All",,93,.63265306122449
"FSN",2009,"PT",6,"All",,41,.27891156462585
"FSN",2009,"FT",24,"All",,131,.731843575418994
"FSN",2009,"PT",24,"All",,39,.217877094972067
"HPR",2009,"All","All","BRO",23,,
"HPR",2009,"All",6,"BRO",,,.75
"HPR",2009,"All",24,"BRO",,,.894736842105263
"HPR",2009,"All","All","LAU",10,,
"HPR",2009,"All",6,"LAU",,,1
"HPR",2009,"All",24,"LAU",,,1
"HPR",2009,"All","All","MCM",130,,
"HPR",2009,"All",6,"MCM",,,.948275862068966
"HPR",2009,"All",24,"MCM",,,.966101694915254
"HPR",2009,"All","All","OTT",63,,
"HPR",2009,"All",6,"OTT",,,1
"HPR",2009,"All",24,"OTT",,,.9
"HPR",2009,"All","All","RYE",32,,
"HPR",2009,"All",6,"RYE",,,.838709677419355
"HPR",2009,"All",24,"RYE",,,.966666666666667
"HPR",2009,"All","All","TOR",121,,
"HPR",2009,"All",6,"TOR",,,.811594202898551
"HPR",2009,"All",24,"TOR",,,.939393939393939
"HPR",2009,"All","All","TRE",46,,
"HPR",2009,"All",6,"TRE",,,.955555555555556
"HPR",2009,"All",24,"TRE",,,1
"HPR",2009,"All","All","UOI",33,,
"HPR",2009,"All",6,"UOI",,,.892857142857143
"HPR",2009,"All",24,"UOI",,,1
"HPR",2009,"All","All","WAT",46,,
"HPR",2009,"All",6,"WAT",,,.75
"HPR",2009,"All",24,"WAT",,,.896551724137931
"HPR",2009,"All","All","WES",208,,
"HPR",2009,"All",6,"WES",,,.813186813186813
"HPR",2009,"All",24,"WES",,,.869047619047619
"HPR",2009,"FT",6,"All",,248,.616915422885572
"HPR",2009,"PT",6,"All",,102,.253731343283582
"HPR",2009,"FT",24,"All",,305,.74390243902439
"HPR",2009,"PT",24,"All",,78,.190243902439024
"HUM",2009,"All","All","BRO",93,,
"HUM",2009,"All",6,"BRO",,,.888888888888889
"HUM",2009,"All",24,"BRO",,,.884615384615385
"HUM",2009,"All","All","CAR",194,,
"HUM",2009,"All",6,"CAR",,,.883116883116883
"HUM",2009,"All",24,"CAR",,,.901234567901235
"HUM",2009,"All","All","GUE",119,,
"HUM",2009,"All",6,"GUE",,,.861702127659574
"HUM",2009,"All",24,"GUE",,,.926605504587156
"HUM",2009,"All","All","LAK",32,,
"HUM",2009,"All",6,"LAK",,,.869565217391304
"HUM",2009,"All",24,"LAK",,,.896551724137931
"HUM",2009,"All","All","LAU",96,,
"HUM",2009,"All",6,"LAU",,,.87012987012987
"HUM",2009,"All",24,"LAU",,,.867469879518072
"HUM",2009,"All","All","MCM",180,,
"HUM",2009,"All",6,"MCM",,,.905511811023622
"HUM",2009,"All",24,"MCM",,,.92156862745098
"HUM",2009,"All","All","NIP",50,,
"HUM",2009,"All",6,"NIP",,,.815789473684211
"HUM",2009,"All",24,"NIP",,,.888888888888889
"HUM",2009,"All","All","OTT",223,,
"HUM",2009,"All",6,"OTT",,,.909090909090909
"HUM",2009,"All",24,"OTT",,,.933333333333333
"HUM",2009,"All","All","QUE",100,,
"HUM",2009,"All",6,"QUE",,,.916666666666667
"HUM",2009,"All",24,"QUE",,,.898550724637681
"HUM",2009,"All","All","RYE",37,,
"HUM",2009,"All",6,"RYE",,,.891891891891892
"HUM",2009,"All",24,"RYE",,,.942857142857143
"HUM",2009,"All","All","TOR",524,,
"HUM",2009,"All",6,"TOR",,,.84020618556701
"HUM",2009,"All",24,"TOR",,,.878048780487805
"HUM",2009,"All","All","TRE",132,,
"HUM",2009,"All",6,"TRE",,,.882978723404255
"HUM",2009,"All",24,"TRE",,,.915254237288136
"HUM",2009,"All","All","WAT",126,,
"HUM",2009,"All",6,"WAT",,,.797872340425532
"HUM",2009,"All",24,"WAT",,,.876106194690266
"HUM",2009,"All","All","WES",259,,
"HUM",2009,"All",6,"WES",,,.88135593220339
"HUM",2009,"All",24,"WES",,,.952380952380952
"HUM",2009,"All","All","WLA",232,,
"HUM",2009,"All",6,"WLA",,,.852459016393443
"HUM",2009,"All",24,"WLA",,,.931372549019608
"HUM",2009,"All","All","WIN",105,,
"HUM",2009,"All",6,"WIN",,,.930555555555556
"HUM",2009,"All",24,"WIN",,,.918604651162791
"HUM",2009,"All","All","YOR",238,,
"HUM",2009,"All",6,"YOR",,,.901639344262295
"HUM",2009,"All",24,"YOR",,,.881188118811881
"HUM",2009,"FT",6,"All",,1181,.578637922586967
"HUM",2009,"PT",6,"All",,594,.291033806957374
"HUM",2009,"FT",24,"All",,1546,.671589921807124
"HUM",2009,"PT",24,"All",,531,.230668983492615
"JOU",2009,"All","All","CAR",48,,
"JOU",2009,"All",6,"CAR",,,.80952380952381
"JOU",2009,"All",24,"CAR",,,1
"JOU",2009,"All","All","OTT",12,,
"JOU",2009,"All",6,"OTT",,,.727272727272727
"JOU",2009,"All",24,"OTT",,,.818181818181818
"JOU",2009,"All","All","RYE",37,,
"JOU",2009,"All",6,"RYE",,,.888888888888889
"JOU",2009,"All",24,"RYE",,,.888888888888889
"JOU",2009,"FT",6,"All",,54,.58695652173913
"JOU",2009,"PT",6,"All",,21,.228260869565217
"JOU",2009,"FT",24,"All",,72,.8
"JOU",2009,"PT",24,"All",,12,.133333333333333
"KRP",2009,"All","All","BRO",99,,
"KRP",2009,"All",6,"BRO",,,.971830985915493
"KRP",2009,"All",24,"BRO",,,.935064935064935
"KRP",2009,"All","All","GUE",65,,
"KRP",2009,"All",6,"GUE",,,.933333333333333
"KRP",2009,"All",24,"GUE",,,.970588235294118
"KRP",2009,"All","All","LAK",29,,
"KRP",2009,"All",6,"LAK",,,.863636363636364
"KRP",2009,"All",24,"LAK",,,.909090909090909
"KRP",2009,"All","All","LAU",49,,
"KRP",2009,"All",6,"LAU",,,.935483870967742
"KRP",2009,"All",24,"LAU",,,1
"KRP",2009,"All","All","MCM",72,,
"KRP",2009,"All",6,"MCM",,,.902439024390244
"KRP",2009,"All",24,"MCM",,,.959183673469388
"KRP",2009,"All","All","OTT",86,,
"KRP",2009,"All",6,"OTT",,,.932203389830508
"KRP",2009,"All",24,"OTT",,,.968253968253968
"KRP",2009,"All","All","QUE",12,,
"KRP",2009,"All",6,"QUE",,,.7
"KRP",2009,"All",24,"QUE",,,1
"KRP",2009,"All","All","TOR",49,,
"KRP",2009,"All",6,"TOR",,,.903225806451613
"KRP",2009,"All",24,"TOR",,,.944444444444444
"KRP",2009,"All","All","WAT",102,,
"KRP",2009,"All",6,"WAT",,,.929577464788732
"KRP",2009,"All",24,"WAT",,,.936708860759494
"KRP",2009,"All","All","WES",91,,
"KRP",2009,"All",6,"WES",,,.929824561403509
"KRP",2009,"All",24,"WES",,,.984375
"KRP",2009,"All","All","WLA",56,,
"KRP",2009,"All",6,"WLA",,,1
"KRP",2009,"All",24,"WLA",,,.880952380952381
"KRP",2009,"All","All","WIN",48,,
"KRP",2009,"All",6,"WIN",,,.933333333333333
"KRP",2009,"All",24,"WIN",,,.96875
"KRP",2009,"All","All","YOR",102,,
"KRP",2009,"All",6,"YOR",,,.853333333333333
"KRP",2009,"All",24,"YOR",,,.875
"KRP",2009,"FT",6,"All",,373,.661347517730496
"KRP",2009,"PT",6,"All",,144,.25531914893617
"KRP",2009,"FT",24,"All",,439,.708064516129032
"KRP",2009,"PT",24,"All",,144,.232258064516129
"LAW",2009,"All","All","OTT",156,,
"LAW",2009,"All",6,"OTT",,,.93984962406015
"LAW",2009,"All",24,"OTT",,,.938775510204082
"LAW",2009,"All","All","QUE",52,,
"LAW",2009,"All",6,"QUE",,,.837209302325581
"LAW",2009,"All",24,"QUE",,,.954545454545455
"LAW",2009,"All","All","TOR",70,,
"LAW",2009,"All",6,"TOR",,,.940298507462687
"LAW",2009,"All",24,"TOR",,,.925373134328358
"LAW",2009,"All","All","WAT",23,,
"LAW",2009,"All",6,"WAT",,,.785714285714286
"LAW",2009,"All",24,"WAT",,,.941176470588235
"LAW",2009,"All","All","WES",42,,
"LAW",2009,"All",6,"WES",,,.952380952380952
"LAW",2009,"All",24,"WES",,,.904761904761905
"LAW",2009,"All","All","WIN",68,,
"LAW",2009,"All",6,"WIN",,,.940298507462687
"LAW",2009,"All",24,"WIN",,,.952380952380952
"LAW",2009,"All","All","YOR",78,,
"LAW",2009,"All",6,"YOR",,,.960526315789474
"LAW",2009,"All",24,"YOR",,,.986842105263158
"LAW",2009,"FT",6,"All",,391,.884615384615385
"LAW",2009,"PT",6,"All",,19,4.29864253393665E-02
"LAW",2009,"FT",24,"All",,407,.892543859649123
"LAW",2009,"PT",24,"All",,24,5.26315789473684E-02
"MAT",2009,"All","All","CAR",13,,
"MAT",2009,"All",6,"CAR",,,.833333333333333
"MAT",2009,"All",24,"CAR",,,.909090909090909
"MAT",2009,"All","All","MCM",17,,
"MAT",2009,"All",6,"MCM",,,.875
"MAT",2009,"All",24,"MCM",,,.846153846153846
"MAT",2009,"All","All","OTT",12,,
"MAT",2009,"All",6,"OTT",,,1
"MAT",2009,"All",24,"OTT",,,.909090909090909
"MAT",2009,"All","All","TOR",46,,
"MAT",2009,"All",6,"TOR",,,.72972972972973
"MAT",2009,"All",24,"TOR",,,.875
"MAT",2009,"All","All","WAT",176,,
"MAT",2009,"All",6,"WAT",,,.825174825174825
"MAT",2009,"All",24,"WAT",,,.960526315789474
"MAT",2009,"All","All","WES",13,,
"MAT",2009,"All",6,"WES",,,.888888888888889
"MAT",2009,"All",24,"WES",,,1
"MAT",2009,"FT",6,"All",,175,.697211155378486
"MAT",2009,"PT",6,"All",,31,.123505976095618
"MAT",2009,"FT",24,"All",,236,.813793103448276
"MAT",2009,"PT",24,"All",,33,.113793103448276
"MED",2009,"All","All","MCM",56,,
"MED",2009,"All",6,"MCM",,,1
"MED",2009,"All",24,"MCM",,,1
"MED",2009,"All","All","OTT",69,,
"MED",2009,"All",6,"OTT",,,1
"MED",2009,"All",24,"OTT",,,1
"MED",2009,"All","All","QUE",25,,
"MED",2009,"All",6,"QUE",,,.823529411764706
"MED",2009,"All",24,"QUE",,,.9
"MED",2009,"All","All","TOR",72,,
"MED",2009,"All",6,"TOR",,,1
"MED",2009,"All",24,"TOR",,,1
"MED",2009,"All","All","WES",32,,
"MED",2009,"All",6,"WES",,,1
"MED",2009,"All",24,"WES",,,1
"MED",2009,"FT",6,"All",,199,.952153110047847
"MED",2009,"FT",24,"All",,208,.928571428571429
"MED",2009,"PT",24,"All",,11,4.91071428571429E-02
"NUR",2009,"All","All","BRO",18,,
"NUR",2009,"All",6,"BRO",,,1
"NUR",2009,"All",24,"BRO",,,1
"NUR",2009,"All","All","LAK",51,,
"NUR",2009,"All",6,"LAK",,,.938775510204082
"NUR",2009,"All",24,"LAK",,,1
"NUR",2009,"All","All","LAU",83,,
"NUR",2009,"All",6,"LAU",,,.975609756097561
"NUR",2009,"All",24,"LAU",,,1
"NUR",2009,"All","All","MCM",150,,
"NUR",2009,"All",6,"MCM",,,.965753424657534
"NUR",2009,"All",24,"MCM",,,.993055555555556
"NUR",2009,"All","All","NIP",15,,
"NUR",2009,"All",6,"NIP",,,1
"NUR",2009,"All",24,"NIP",,,1
"NUR",2009,"All","All","OTT",125,,
"NUR",2009,"All",6,"OTT",,,.991935483870968
"NUR",2009,"All",24,"OTT",,,.983739837398374
"NUR",2009,"All","All","QUE",31,,
"NUR",2009,"All",6,"QUE",,,.96
"NUR",2009,"All",24,"QUE",,,1
"NUR",2009,"All","All","RYE",163,,
"NUR",2009,"All",6,"RYE",,,.925
"NUR",2009,"All",24,"RYE",,,.980891719745223
"NUR",2009,"All","All","TOR",48,,
"NUR",2009,"All",6,"TOR",,,.936170212765957
"NUR",2009,"All",24,"TOR",,,1
"NUR",2009,"All","All","UOI",42,,
"NUR",2009,"All",6,"UOI",,,1
"NUR",2009,"All",24,"UOI",,,.975609756097561
"NUR",2009,"All","All","WES",98,,
"NUR",2009,"All",6,"WES",,,.96875
"NUR",2009,"All",24,"WES",,,1
"NUR",2009,"All","All","WIN",91,,
"NUR",2009,"All",6,"WIN",,,.928571428571429
"NUR",2009,"All",24,"WIN",,,.976744186046512
"NUR",2009,"All","All","YOR",116,,
"NUR",2009,"All",6,"YOR",,,.884955752212389
"NUR",2009,"All",24,"YOR",,,.982456140350877
"NUR",2009,"FT",6,"All",,840,.839160839160839
"NUR",2009,"PT",6,"All",,112,.111888111888112
"NUR",2009,"FT",24,"All",,865,.870221327967807
"NUR",2009,"PT",24,"All",,114,.114688128772636
"OPT",2009,"All","All","WAT",33,,
"OPT",2009,"All",6,"WAT",,,1
"OPT",2009,"All",24,"WAT",,,.96969696969697
"OPT",2009,"FT",6,"All",,30,.909090909090909
"OPT",2009,"FT",24,"All",,31,.939393939393939
"OAS",2009,"All","All","BRO",23,,
"OAS",2009,"All",6,"BRO",,,.941176470588235
"OAS",2009,"All",24,"BRO",,,1
"OAS",2009,"All","All","CAR",89,,
"OAS",2009,"All",6,"CAR",,,.805970149253731
"OAS",2009,"All",24,"CAR",,,.850746268656716
"OAS",2009,"All","All","GUE",79,,
"OAS",2009,"All",6,"GUE",,,.939393939393939
"OAS",2009,"All",24,"GUE",,,.985074626865672
"OAS",2009,"All","All","LAK",15,,
"OAS",2009,"All",6,"LAK",,,.909090909090909
"OAS",2009,"All",24,"LAK",,,.909090909090909
"OAS",2009,"All","All","LAU",10,,
"OAS",2009,"All",6,"LAU",,,.666666666666667
"OAS",2009,"All",24,"LAU",,,.75
"OAS",2009,"All","All","MCM",113,,
"OAS",2009,"All",6,"MCM",,,.796610169491525
"OAS",2009,"All",24,"MCM",,,.852941176470588
"OAS",2009,"All","All","NIP",16,,
"OAS",2009,"All",6,"NIP",,,.846153846153846
"OAS",2009,"All",24,"NIP",,,.75
"OAS",2009,"All","All","OTT",154,,
"OAS",2009,"All",6,"OTT",,,.936507936507937
"OAS",2009,"All",24,"OTT",,,.926829268292683
"OAS",2009,"All","All","TOR",99,,
"OAS",2009,"All",6,"TOR",,,.776470588235294
"OAS",2009,"All",24,"TOR",,,.870588235294118
"OAS",2009,"All","All","WAT",154,,
"OAS",2009,"All",6,"WAT",,,.904347826086957
"OAS",2009,"All",24,"WAT",,,.920353982300885
"OAS",2009,"All","All","WES",13,,
"OAS",2009,"All",6,"WES",,,.833333333333333
"OAS",2009,"All",24,"WES",,,.909090909090909
"OAS",2009,"All","All","WLA",30,,
"OAS",2009,"All",6,"WLA",,,1
"OAS",2009,"All",24,"WLA",,,.91304347826087
"OAS",2009,"All","All","WIN",23,,
"OAS",2009,"All",6,"WIN",,,.789473684210526
"OAS",2009,"All",24,"WIN",,,.888888888888889
"OAS",2009,"FT",6,"All",,423,.678972712680578
"OAS",2009,"PT",6,"All",,118,.189406099518459
"OAS",2009,"FT",24,"All",,480,.761904761904762
"OAS",2009,"PT",24,"All",,84,.133333333333333
"PHA",2009,"All","All","TOR",94,,
"PHA",2009,"All",6,"TOR",,,.98876404494382
"PHA",2009,"All",24,"TOR",,,.988505747126437
"PHA",2009,"FT",6,"All",,85,.955056179775281
"PHA",2009,"FT",24,"All",,83,.954022988505747
"PSC",2009,"All","All","GUE",22,,
"PSC",2009,"All",6,"GUE",,,.7
"PSC",2009,"All",24,"GUE",,,.909090909090909
"PSC",2009,"All","All","MCM",18,,
"PSC",2009,"All",6,"MCM",,,.909090909090909
"PSC",2009,"All",24,"MCM",,,.928571428571429
"PSC",2009,"All","All","OTT",30,,
"PSC",2009,"All",6,"OTT",,,.933333333333333
"PSC",2009,"All",24,"OTT",,,.9375
"PSC",2009,"All","All","QUE",34,,
"PSC",2009,"All",6,"QUE",,,.884615384615385
"PSC",2009,"All",24,"QUE",,,.92
"PSC",2009,"All","All","RYE",13,,
"PSC",2009,"All",6,"RYE",,,1
"PSC",2009,"All",24,"RYE",,,.875
"PSC",2009,"All","All","TOR",46,,
"PSC",2009,"All",6,"TOR",,,.740740740740741
"PSC",2009,"All",24,"TOR",,,.96969696969697
"PSC",2009,"All","All","TRE",11,,
"PSC",2009,"All",6,"TRE",,,.888888888888889
"PSC",2009,"All",24,"TRE",,,.888888888888889
"PSC",2009,"All","All","WAT",24,,
"PSC",2009,"All",6,"WAT",,,.882352941176471
"PSC",2009,"All",24,"WAT",,,.888888888888889
"PSC",2009,"All","All","WES",28,,
"PSC",2009,"All",6,"WES",,,.842105263157895
"PSC",2009,"All",24,"WES",,,.882352941176471
"PSC",2009,"All","All","WLA",13,,
"PSC",2009,"All",6,"WLA",,,.8
"PSC",2009,"All",24,"WLA",,,1
"PSC",2009,"All","All","YOR",22,,
"PSC",2009,"All",6,"YOR",,,.714285714285714
"PSC",2009,"All",24,"YOR",,,.823529411764706
"PSC",2009,"FT",6,"All",,116,.582914572864322
"PSC",2009,"PT",6,"All",,48,.241206030150754
"PSC",2009,"FT",24,"All",,153,.732057416267943
"PSC",2009,"PT",24,"All",,31,.148325358851675
"SSC",2009,"All","All","ALG",24,,
"SSC",2009,"All",6,"ALG",,,.85
"SSC",2009,"All",24,"ALG",,,.944444444444444
"SSC",2009,"All","All","BRO",168,,
"SSC",2009,"All",6,"BRO",,,.917293233082707
"SSC",2009,"All",24,"BRO",,,.913907284768212
"SSC",2009,"All","All","CAR",489,,
"SSC",2009,"All",6,"CAR",,,.851674641148325
"SSC",2009,"All",24,"CAR",,,.925837320574163
"SSC",2009,"All","All","GUE",269,,
"SSC",2009,"All",6,"GUE",,,.872641509433962
"SSC",2009,"All",24,"GUE",,,.915178571428571
"SSC",2009,"All","All","LAK",93,,
"SSC",2009,"All",6,"LAK",,,.808219178082192
"SSC",2009,"All",24,"LAK",,,.960526315789474
"SSC",2009,"All","All","LAU",223,,
"SSC",2009,"All",6,"LAU",,,.901639344262295
"SSC",2009,"All",24,"LAU",,,.943298969072165
"SSC",2009,"All","All","MCM",367,,
"SSC",2009,"All",6,"MCM",,,.874524714828897
"SSC",2009,"All",24,"MCM",,,.897009966777409
"SSC",2009,"All","All","NIP",84,,
"SSC",2009,"All",6,"NIP",,,.9
"SSC",2009,"All",24,"NIP",,,.893333333333333
"SSC",2009,"All","All","OTT",385,,
"SSC",2009,"All",6,"OTT",,,.862179487179487
"SSC",2009,"All",24,"OTT",,,.920245398773006
"SSC",2009,"All","All","QUE",279,,
"SSC",2009,"All",6,"QUE",,,.870967741935484
"SSC",2009,"All",24,"QUE",,,.911214953271028
"SSC",2009,"All","All","RYE",193,,
"SSC",2009,"All",6,"RYE",,,.9
"SSC",2009,"All",24,"RYE",,,.949720670391061
"SSC",2009,"All","All","TOR",771,,
"SSC",2009,"All",6,"TOR",,,.836488812392427
"SSC",2009,"All",24,"TOR",,,.894909688013136
"SSC",2009,"All","All","TRE",219,,
"SSC",2009,"All",6,"TRE",,,.803468208092486
"SSC",2009,"All",24,"TRE",,,.856382978723404
"SSC",2009,"All","All","UOI",46,,
"SSC",2009,"All",6,"UOI",,,.842105263157895
"SSC",2009,"All",24,"UOI",,,.925
"SSC",2009,"All","All","WAT",317,,
"SSC",2009,"All",6,"WAT",,,.863453815261044
"SSC",2009,"All",24,"WAT",,,.921641791044776
"SSC",2009,"All","All","WES",335,,
"SSC",2009,"All",6,"WES",,,.863453815261044
"SSC",2009,"All",24,"WES",,,.906474820143885
"SSC",2009,"All","All","WLA",439,,
"SSC",2009,"All",6,"WLA",,,.891737891737892
"SSC",2009,"All",24,"WLA",,,.944303797468354
"SSC",2009,"All","All","WIN",245,,
"SSC",2009,"All",6,"WIN",,,.826732673267327
"SSC",2009,"All",24,"WIN",,,.85981308411215
"SSC",2009,"All","All","YOR",676,,
"SSC",2009,"All",6,"YOR",,,.864150943396226
"SSC",2009,"All",24,"YOR",,,.907964601769911
"SSC",2009,"FT",6,"All",,2693,.611073292489222
"SSC",2009,"PT",6,"All",,1088,.246879963694123
"SSC",2009,"FT",24,"All",,3405,.718961148648649
"SSC",2009,"PT",24,"All",,891,.188133445945946
"THE",2009,"All","All","MCM",22,,
"THE",2009,"All",6,"MCM",,,.947368421052632
"THE",2009,"All",24,"MCM",,,1
"THE",2009,"FT",6,"All",,14,.666666666666667
"THE",2009,"FT",24,"All",,12,.6
"TRE",2009,"All","All","OTT",40,,
"TRE",2009,"All",6,"OTT",,,1
"TRE",2009,"All",24,"OTT",,,1
"TRE",2009,"FT",6,"All",,33,.868421052631579
"TRE",2009,"FT",24,"All",,38,.95
"VME",2009,"All","All","GUE",43,,
"VME",2009,"All",6,"GUE",,,.975609756097561
