"Program","Year","University","Grades","Percent"
"MAT","2015","YOR",">=95",0
"MAT","2015","YOR","90-94",0
"MAT","2015","YOR","85-89",0
"MAT","2015","YOR","80-84",0
"MAT","2015","YOR","75-79",0
"MAT","2015","YOR","70-74",0
"MAT","2015","YOR","<70",0
"MAT","2015","YOR","Avg",0
"MAT","2014","ALG",">=95",0
"MAT","2014","ALG","90-94",0
"MAT","2014","ALG","85-89",0
"MAT","2014","ALG","80-84",0
"MAT","2014","ALG","75-79",0
"MAT","2014","ALG","70-74",0
"MAT","2014","ALG","<70",0
"MAT","2014","ALG","Avg",0
"MAT","2014","BRO",">=95",
"MAT","2014","BRO","90-94",
"MAT","2014","BRO","85-89",
"MAT","2014","BRO","80-84",
"MAT","2014","BRO","75-79",
"MAT","2014","BRO","70-74",
"MAT","2014","BRO","<70",
"MAT","2014","BRO","Avg",
"MAT","2014","CAR",">=95",0
"MAT","2014","CAR","90-94",0
"MAT","2014","CAR","85-89",0
"MAT","2014","CAR","80-84",0
"MAT","2014","CAR","75-79",0
"MAT","2014","CAR","70-74",0
"MAT","2014","CAR","<70",0
"MAT","2014","CAR","Avg",0
"MAT","2014","GUE",">=95",
"MAT","2014","GUE","90-94",
"MAT","2014","GUE","85-89",
"MAT","2014","GUE","80-84",
"MAT","2014","GUE","75-79",
"MAT","2014","GUE","70-74",
"MAT","2014","GUE","<70",
"MAT","2014","GUE","Avg",
"MAT","2014","LAK",">=95",
"MAT","2014","LAK","90-94",
"MAT","2014","LAK","85-89",
"MAT","2014","LAK","80-84",
"MAT","2014","LAK","75-79",
"MAT","2014","LAK","70-74",
"MAT","2014","LAK","<70",
"MAT","2014","LAK","Avg",
"MAT","2014","LAU",">=95",
"MAT","2014","LAU","90-94",
"MAT","2014","LAU","85-89",
"MAT","2014","LAU","80-84",
"MAT","2014","LAU","75-79",
"MAT","2014","LAU","70-74",
"MAT","2014","LAU","<70",
"MAT","2014","LAU","Avg",
"MAT","2014","MCM",">=95",
"MAT","2014","MCM","90-94",
"MAT","2014","MCM","85-89",
"MAT","2014","MCM","80-84",
"MAT","2014","MCM","75-79",
"MAT","2014","MCM","70-74",
"MAT","2014","MCM","<70",
"MAT","2014","MCM","Avg",
"MAT","2014","NIP",">=95",
"MAT","2014","NIP","90-94",
"MAT","2014","NIP","85-89",
"MAT","2014","NIP","80-84",
"MAT","2014","NIP","75-79",
"MAT","2014","NIP","70-74",
"MAT","2014","NIP","<70",
"MAT","2014","NIP","Avg",
"MAT","2014","OCA",">=95",
"MAT","2014","OCA","90-94",
"MAT","2014","OCA","85-89",
"MAT","2014","OCA","80-84",
"MAT","2014","OCA","75-79",
"MAT","2014","OCA","70-74",
"MAT","2014","OCA","<70",
"MAT","2014","OCA","Avg",
"MAT","2014","OTT",">=95",
"MAT","2014","OTT","90-94",
"MAT","2014","OTT","85-89",
"MAT","2014","OTT","80-84",
"MAT","2014","OTT","75-79",
"MAT","2014","OTT","70-74",
"MAT","2014","OTT","<70",
"MAT","2014","OTT","Avg",
"MAT","2014","OSP",">=95",0
"MAT","2014","OSP","90-94",0
"MAT","2014","OSP","85-89",0
"MAT","2014","OSP","80-84",0
"MAT","2014","OSP","75-79",0
"MAT","2014","OSP","70-74",0
"MAT","2014","OSP","<70",0
"MAT","2014","OSP","Avg",0
"MAT","2014","UOI",">=95",
"MAT","2014","UOI","90-94",
"MAT","2014","UOI","85-89",
"MAT","2014","UOI","80-84",
"MAT","2014","UOI","75-79",
"MAT","2014","UOI","70-74",
"MAT","2014","UOI","<70",
"MAT","2014","UOI","Avg",
"MAT","2014","QUE",">=95",
"MAT","2014","QUE","90-94",
"MAT","2014","QUE","85-89",
"MAT","2014","QUE","80-84",
"MAT","2014","QUE","75-79",
"MAT","2014","QUE","70-74",
"MAT","2014","QUE","<70",
"MAT","2014","QUE","Avg",
"MAT","2014","RYE",">=95",
"MAT","2014","RYE","90-94",
"MAT","2014","RYE","85-89",
"MAT","2014","RYE","80-84",
"MAT","2014","RYE","75-79",
"MAT","2014","RYE","70-74",
"MAT","2014","RYE","<70",
"MAT","2014","RYE","Avg",
"MAT","2014","TAC",">=95",0
"MAT","2014","TAC","90-94",0
"MAT","2014","TAC","85-89",0
"MAT","2014","TAC","80-84",0
"MAT","2014","TAC","75-79",0
"MAT","2014","TAC","70-74",0
"MAT","2014","TAC","<70",0
"MAT","2014","TAC","Avg",0
"MAT","2014","TRE",">=95",
"MAT","2014","TRE","90-94",
"MAT","2014","TRE","85-89",
"MAT","2014","TRE","80-84",
"MAT","2014","TRE","75-79",
"MAT","2014","TRE","70-74",
"MAT","2014","TRE","<70",
"MAT","2014","TRE","Avg",
"MAT","2014","WAT",">=95",.273
"MAT","2014","WAT","90-94",.527
"MAT","2014","WAT","85-89",.187
"MAT","2014","WAT","80-84",.014
"MAT","2014","WAT","75-79",0
"MAT","2014","WAT","70-74",0
"MAT","2014","WAT","<70",0
"MAT","2014","WAT","Avg",.923
"MAT","2014","WMC",">=95",
"MAT","2014","WMC","90-94",
"MAT","2014","WMC","85-89",
"MAT","2014","WMC","80-84",
"MAT","2014","WMC","75-79",
"MAT","2014","WMC","70-74",
"MAT","2014","WMC","<70",
"MAT","2014","WMC","Avg",
"MAT","2014","WBC",">=95",
"MAT","2014","WBC","90-94",
"MAT","2014","WBC","85-89",
"MAT","2014","WBC","80-84",
"MAT","2014","WBC","75-79",
"MAT","2014","WBC","70-74",
"MAT","2014","WBC","<70",
"MAT","2014","WBC","Avg",
"MAT","2014","WHC",">=95",
"MAT","2014","WHC","90-94",
"MAT","2014","WHC","85-89",
"MAT","2014","WHC","80-84",
"MAT","2014","WHC","75-79",
"MAT","2014","WHC","70-74",
"MAT","2014","WHC","<70",
"MAT","2014","WHC","Avg",
"MAT","2014","WKC",">=95",
"MAT","2014","WKC","90-94",
"MAT","2014","WKC","85-89",
"MAT","2014","WKC","80-84",
"MAT","2014","WKC","75-79",
"MAT","2014","WKC","70-74",
"MAT","2014","WKC","<70",
"MAT","2014","WKC","Avg",
"MAT","2014","WLA",">=95",
"MAT","2014","WLA","90-94",
"MAT","2014","WLA","85-89",
"MAT","2014","WLA","80-84",
"MAT","2014","WLA","75-79",
"MAT","2014","WLA","70-74",
"MAT","2014","WLA","<70",
"MAT","2014","WLA","Avg",
"MAT","2014","WIN",">=95",0
"MAT","2014","WIN","90-94",0
"MAT","2014","WIN","85-89",0
"MAT","2014","WIN","80-84",0
"MAT","2014","WIN","75-79",0
"MAT","2014","WIN","70-74",0
"MAT","2014","WIN","<70",0
"MAT","2014","WIN","Avg",.852
"MAT","2014","YOR",">=95",0
"MAT","2014","YOR","90-94",0
"MAT","2014","YOR","85-89",0
"MAT","2014","YOR","80-84",0
"MAT","2014","YOR","75-79",0
"MAT","2014","YOR","70-74",0
"MAT","2014","YOR","<70",0
"MAT","2014","YOR","Avg",0
"MAT","2013","ALG",">=95",0
"MAT","2013","ALG","90-94",0
"MAT","2013","ALG","85-89",0
"MAT","2013","ALG","80-84",0
"MAT","2013","ALG","75-79",0
"MAT","2013","ALG","70-74",0
"MAT","2013","ALG","<70",0
"MAT","2013","ALG","Avg",0
"MAT","2013","BRO",">=95",
"MAT","2013","BRO","90-94",
"MAT","2013","BRO","85-89",
"MAT","2013","BRO","80-84",
"MAT","2013","BRO","75-79",
"MAT","2013","BRO","70-74",
"MAT","2013","BRO","<70",
"MAT","2013","BRO","Avg",
"MAT","2013","CAR",">=95",0
"MAT","2013","CAR","90-94",0
"MAT","2013","CAR","85-89",0
"MAT","2013","CAR","80-84",0
"MAT","2013","CAR","75-79",0
"MAT","2013","CAR","70-74",0
"MAT","2013","CAR","<70",0
"MAT","2013","CAR","Avg",0
"MAT","2013","GUE",">=95",
"MAT","2013","GUE","90-94",
"MAT","2013","GUE","85-89",
"MAT","2013","GUE","80-84",
"MAT","2013","GUE","75-79",
"MAT","2013","GUE","70-74",
"MAT","2013","GUE","<70",
"MAT","2013","GUE","Avg",
"MAT","2013","LAK",">=95",
"MAT","2013","LAK","90-94",
"MAT","2013","LAK","85-89",
"MAT","2013","LAK","80-84",
"MAT","2013","LAK","75-79",
"MAT","2013","LAK","70-74",
"MAT","2013","LAK","<70",
"MAT","2013","LAK","Avg",
"MAT","2013","LAU",">=95",
"MAT","2013","LAU","90-94",
"MAT","2013","LAU","85-89",
"MAT","2013","LAU","80-84",
"MAT","2013","LAU","75-79",
"MAT","2013","LAU","70-74",
"MAT","2013","LAU","<70",
"MAT","2013","LAU","Avg",
"MAT","2013","MCM",">=95",
"MAT","2013","MCM","90-94",
"MAT","2013","MCM","85-89",
"MAT","2013","MCM","80-84",
"MAT","2013","MCM","75-79",
"MAT","2013","MCM","70-74",
"MAT","2013","MCM","<70",
"MAT","2013","MCM","Avg",
"MAT","2013","NIP",">=95",
"MAT","2013","NIP","90-94",
"MAT","2013","NIP","85-89",
"MAT","2013","NIP","80-84",
"MAT","2013","NIP","75-79",
"MAT","2013","NIP","70-74",
"MAT","2013","NIP","<70",
"MAT","2013","NIP","Avg",
"MAT","2013","OCA",">=95",
"MAT","2013","OCA","90-94",
"MAT","2013","OCA","85-89",
"MAT","2013","OCA","80-84",
"MAT","2013","OCA","75-79",
"MAT","2013","OCA","70-74",
"MAT","2013","OCA","<70",
"MAT","2013","OCA","Avg",
"MAT","2013","OTT",">=95",
"MAT","2013","OTT","90-94",
"MAT","2013","OTT","85-89",
"MAT","2013","OTT","80-84",
"MAT","2013","OTT","75-79",
"MAT","2013","OTT","70-74",
"MAT","2013","OTT","<70",
"MAT","2013","OTT","Avg",
"MAT","2013","OSP",">=95",0
"MAT","2013","OSP","90-94",0
"MAT","2013","OSP","85-89",0
"MAT","2013","OSP","80-84",0
"MAT","2013","OSP","75-79",0
"MAT","2013","OSP","70-74",0
"MAT","2013","OSP","<70",0
"MAT","2013","OSP","Avg",0
"MAT","2013","UOI",">=95",
"MAT","2013","UOI","90-94",
"MAT","2013","UOI","85-89",
"MAT","2013","UOI","80-84",
"MAT","2013","UOI","75-79",
"MAT","2013","UOI","70-74",
"MAT","2013","UOI","<70",
"MAT","2013","UOI","Avg",
"MAT","2013","QUE",">=95",
"MAT","2013","QUE","90-94",
"MAT","2013","QUE","85-89",
"MAT","2013","QUE","80-84",
"MAT","2013","QUE","75-79",
"MAT","2013","QUE","70-74",
"MAT","2013","QUE","<70",
"MAT","2013","QUE","Avg",
"MAT","2013","RYE",">=95",
"MAT","2013","RYE","90-94",
"MAT","2013","RYE","85-89",
"MAT","2013","RYE","80-84",
"MAT","2013","RYE","75-79",
"MAT","2013","RYE","70-74",
"MAT","2013","RYE","<70",
"MAT","2013","RYE","Avg",
"MAT","2013","TAC",">=95",
"MAT","2013","TAC","90-94",
"MAT","2013","TAC","85-89",
"MAT","2013","TAC","80-84",
"MAT","2013","TAC","75-79",
"MAT","2013","TAC","70-74",
"MAT","2013","TAC","<70",
"MAT","2013","TAC","Avg",
"MAT","2013","TRE",">=95",
"MAT","2013","TRE","90-94",
"MAT","2013","TRE","85-89",
"MAT","2013","TRE","80-84",
"MAT","2013","TRE","75-79",
"MAT","2013","TRE","70-74",
"MAT","2013","TRE","<70",
"MAT","2013","TRE","Avg",
"MAT","2013","WAT",">=95",.26
"MAT","2013","WAT","90-94",.458
"MAT","2013","WAT","85-89",.246
"MAT","2013","WAT","80-84",.034
"MAT","2013","WAT","75-79",0
"MAT","2013","WAT","70-74",0
"MAT","2013","WAT","<70",0
"MAT","2013","WAT","Avg",.917
"MAT","2013","WMC",">=95",
"MAT","2013","WMC","90-94",
"MAT","2013","WMC","85-89",
"MAT","2013","WMC","80-84",
"MAT","2013","WMC","75-79",
"MAT","2013","WMC","70-74",
"MAT","2013","WMC","<70",
"MAT","2013","WMC","Avg",
"MAT","2013","WBC",">=95",
"MAT","2013","WBC","90-94",
"MAT","2013","WBC","85-89",
"MAT","2013","WBC","80-84",
"MAT","2013","WBC","75-79",
"MAT","2013","WBC","70-74",
"MAT","2013","WBC","<70",
"MAT","2013","WBC","Avg",
"MAT","2013","WHC",">=95",
"MAT","2013","WHC","90-94",
"MAT","2013","WHC","85-89",
"MAT","2013","WHC","80-84",
"MAT","2013","WHC","75-79",
"MAT","2013","WHC","70-74",
"MAT","2013","WHC","<70",
"MAT","2013","WHC","Avg",
"MAT","2013","WKC",">=95",
"MAT","2013","WKC","90-94",
"MAT","2013","WKC","85-89",
"MAT","2013","WKC","80-84",
"MAT","2013","WKC","75-79",
"MAT","2013","WKC","70-74",
"MAT","2013","WKC","<70",
"MAT","2013","WKC","Avg",
"MAT","2013","WLA",">=95",
"MAT","2013","WLA","90-94",
"MAT","2013","WLA","85-89",
"MAT","2013","WLA","80-84",
"MAT","2013","WLA","75-79",
"MAT","2013","WLA","70-74",
"MAT","2013","WLA","<70",
"MAT","2013","WLA","Avg",
"MAT","2013","WIN",">=95",0
"MAT","2013","WIN","90-94",0
"MAT","2013","WIN","85-89",0
"MAT","2013","WIN","80-84",0
"MAT","2013","WIN","75-79",0
"MAT","2013","WIN","70-74",0
"MAT","2013","WIN","<70",0
"MAT","2013","WIN","Avg",.783
"MAT","2013","YOR",">=95",0
"MAT","2013","YOR","90-94",0
"MAT","2013","YOR","85-89",0
"MAT","2013","YOR","80-84",0
"MAT","2013","YOR","75-79",0
"MAT","2013","YOR","70-74",0
"MAT","2013","YOR","<70",0
"MAT","2013","YOR","Avg",0
"MAT","2012","ALG",">=95",0
"MAT","2012","ALG","90-94",0
"MAT","2012","ALG","85-89",0
"MAT","2012","ALG","80-84",0
"MAT","2012","ALG","75-79",0
"MAT","2012","ALG","70-74",0
"MAT","2012","ALG","<70",0
"MAT","2012","ALG","Avg",0
"MAT","2012","BRO",">=95",
"MAT","2012","BRO","90-94",
"MAT","2012","BRO","85-89",
"MAT","2012","BRO","80-84",
"MAT","2012","BRO","75-79",
"MAT","2012","BRO","70-74",
"MAT","2012","BRO","<70",
"MAT","2012","BRO","Avg",
"MAT","2012","CAR",">=95",0
"MAT","2012","CAR","90-94",0
"MAT","2012","CAR","85-89",0
"MAT","2012","CAR","80-84",0
"MAT","2012","CAR","75-79",0
"MAT","2012","CAR","70-74",0
"MAT","2012","CAR","<70",0
"MAT","2012","CAR","Avg",0
"MAT","2012","GUE",">=95",
"MAT","2012","GUE","90-94",
"MAT","2012","GUE","85-89",
"MAT","2012","GUE","80-84",
"MAT","2012","GUE","75-79",
"MAT","2012","GUE","70-74",
"MAT","2012","GUE","<70",
"MAT","2012","GUE","Avg",
"MAT","2012","LAK",">=95",
"MAT","2012","LAK","90-94",
"MAT","2012","LAK","85-89",
"MAT","2012","LAK","80-84",
"MAT","2012","LAK","75-79",
"MAT","2012","LAK","70-74",
"MAT","2012","LAK","<70",
"MAT","2012","LAK","Avg",
"MAT","2012","LAU",">=95",
"MAT","2012","LAU","90-94",
"MAT","2012","LAU","85-89",
"MAT","2012","LAU","80-84",
"MAT","2012","LAU","75-79",
"MAT","2012","LAU","70-74",
"MAT","2012","LAU","<70",
"MAT","2012","LAU","Avg",
"MAT","2012","MCM",">=95",
"MAT","2012","MCM","90-94",
"MAT","2012","MCM","85-89",
"MAT","2012","MCM","80-84",
"MAT","2012","MCM","75-79",
"MAT","2012","MCM","70-74",
"MAT","2012","MCM","<70",
"MAT","2012","MCM","Avg",
"MAT","2012","NIP",">=95",
"MAT","2012","NIP","90-94",
"MAT","2012","NIP","85-89",
"MAT","2012","NIP","80-84",
"MAT","2012","NIP","75-79",
"MAT","2012","NIP","70-74",
"MAT","2012","NIP","<70",
"MAT","2012","NIP","Avg",
"MAT","2012","OCA",">=95",
"MAT","2012","OCA","90-94",
"MAT","2012","OCA","85-89",
"MAT","2012","OCA","80-84",
"MAT","2012","OCA","75-79",
"MAT","2012","OCA","70-74",
"MAT","2012","OCA","<70",
"MAT","2012","OCA","Avg",
"MAT","2012","OTT",">=95",
"MAT","2012","OTT","90-94",
"MAT","2012","OTT","85-89",
"MAT","2012","OTT","80-84",
"MAT","2012","OTT","75-79",
"MAT","2012","OTT","70-74",
"MAT","2012","OTT","<70",
"MAT","2012","OTT","Avg",
"MAT","2012","OSP",">=95",0
"MAT","2012","OSP","90-94",0
"MAT","2012","OSP","85-89",0
"MAT","2012","OSP","80-84",0
"MAT","2012","OSP","75-79",0
"MAT","2012","OSP","70-74",0
"MAT","2012","OSP","<70",0
"MAT","2012","OSP","Avg",0
"MAT","2012","UOI",">=95",
"MAT","2012","UOI","90-94",
"MAT","2012","UOI","85-89",
"MAT","2012","UOI","80-84",
"MAT","2012","UOI","75-79",
"MAT","2012","UOI","70-74",
"MAT","2012","UOI","<70",
"MAT","2012","UOI","Avg",
"MAT","2012","QUE",">=95",
"MAT","2012","QUE","90-94",
"MAT","2012","QUE","85-89",
"MAT","2012","QUE","80-84",
"MAT","2012","QUE","75-79",
"MAT","2012","QUE","70-74",
"MAT","2012","QUE","<70",
"MAT","2012","QUE","Avg",
"MAT","2012","RYE",">=95",
"MAT","2012","RYE","90-94",
"MAT","2012","RYE","85-89",
"MAT","2012","RYE","80-84",
"MAT","2012","RYE","75-79",
"MAT","2012","RYE","70-74",
"MAT","2012","RYE","<70",
"MAT","2012","RYE","Avg",
"MAT","2012","TAC",">=95",
"MAT","2012","TAC","90-94",
"MAT","2012","TAC","85-89",
"MAT","2012","TAC","80-84",
"MAT","2012","TAC","75-79",
"MAT","2012","TAC","70-74",
"MAT","2012","TAC","<70",
"MAT","2012","TAC","Avg",
"MAT","2012","TRE",">=95",
"MAT","2012","TRE","90-94",
"MAT","2012","TRE","85-89",
"MAT","2012","TRE","80-84",
"MAT","2012","TRE","75-79",
"MAT","2012","TRE","70-74",
"MAT","2012","TRE","<70",
"MAT","2012","TRE","Avg",
"MAT","2012","WAT",">=95",.196
"MAT","2012","WAT","90-94",.431
"MAT","2012","WAT","85-89",.311
"MAT","2012","WAT","80-84",.061
"MAT","2012","WAT","75-79",.001
"MAT","2012","WAT","70-74",0
"MAT","2012","WAT","<70",0
"MAT","2012","WAT","Avg",.908
"MAT","2012","WMC",">=95",
"MAT","2012","WMC","90-94",
"MAT","2012","WMC","85-89",
"MAT","2012","WMC","80-84",
"MAT","2012","WMC","75-79",
"MAT","2012","WMC","70-74",
"MAT","2012","WMC","<70",
"MAT","2012","WMC","Avg",
"MAT","2012","WBC",">=95",
"MAT","2012","WBC","90-94",
"MAT","2012","WBC","85-89",
"MAT","2012","WBC","80-84",
"MAT","2012","WBC","75-79",
"MAT","2012","WBC","70-74",
"MAT","2012","WBC","<70",
"MAT","2012","WBC","Avg",
"MAT","2012","WHC",">=95",
"MAT","2012","WHC","90-94",
"MAT","2012","WHC","85-89",
"MAT","2012","WHC","80-84",
"MAT","2012","WHC","75-79",
"MAT","2012","WHC","70-74",
"MAT","2012","WHC","<70",
"MAT","2012","WHC","Avg",
"MAT","2012","WKC",">=95",
"MAT","2012","WKC","90-94",
"MAT","2012","WKC","85-89",
"MAT","2012","WKC","80-84",
"MAT","2012","WKC","75-79",
"MAT","2012","WKC","70-74",
"MAT","2012","WKC","<70",
"MAT","2012","WKC","Avg",
"MAT","2012","WLA",">=95",
"MAT","2012","WLA","90-94",
"MAT","2012","WLA","85-89",
"MAT","2012","WLA","80-84",
"MAT","2012","WLA","75-79",
"MAT","2012","WLA","70-74",
"MAT","2012","WLA","<70",
"MAT","2012","WLA","Avg",
"MAT","2012","WIN",">=95",.25
"MAT","2012","WIN","90-94",.25
"MAT","2012","WIN","85-89",.25
"MAT","2012","WIN","80-84",0
"MAT","2012","WIN","75-79",.25
"MAT","2012","WIN","70-74",0
"MAT","2012","WIN","<70",0
"MAT","2012","WIN","Avg",.893
"MAT","2012","YOR",">=95",0
"MAT","2012","YOR","90-94",0
"MAT","2012","YOR","85-89",0
"MAT","2012","YOR","80-84",0
"MAT","2012","YOR","75-79",0
"MAT","2012","YOR","70-74",0
"MAT","2012","YOR","<70",0
"MAT","2012","YOR","Avg",0
"MAT","2011","ALG",">=95",0
"MAT","2011","ALG","90-94",0
"MAT","2011","ALG","85-89",0
"MAT","2011","ALG","80-84",0
"MAT","2011","ALG","75-79",0
"MAT","2011","ALG","70-74",0
"MAT","2011","ALG","<70",0
"MAT","2011","ALG","Avg",0
"MAT","2011","BRO",">=95",
"MAT","2011","BRO","90-94",
"MAT","2011","BRO","85-89",
"MAT","2011","BRO","80-84",
"MAT","2011","BRO","75-79",
"MAT","2011","BRO","70-74",
"MAT","2011","BRO","<70",
"MAT","2011","BRO","Avg",
"MAT","2011","CAR",">=95",0
"MAT","2011","CAR","90-94",0
"MAT","2011","CAR","85-89",0
"MAT","2011","CAR","80-84",0
"MAT","2011","CAR","75-79",0
"MAT","2011","CAR","70-74",0
"MAT","2011","CAR","<70",0
"MAT","2011","CAR","Avg",0
"MAT","2011","GUE",">=95",
"MAT","2011","GUE","90-94",
"MAT","2011","GUE","85-89",
"MAT","2011","GUE","80-84",
"MAT","2011","GUE","75-79",
"MAT","2011","GUE","70-74",
"MAT","2011","GUE","<70",
"MAT","2011","GUE","Avg",
"MAT","2011","LAK",">=95",
"MAT","2011","LAK","90-94",
"MAT","2011","LAK","85-89",
"MAT","2011","LAK","80-84",
"MAT","2011","LAK","75-79",
"MAT","2011","LAK","70-74",
"MAT","2011","LAK","<70",
"MAT","2011","LAK","Avg",
"MAT","2011","LAU",">=95",
"MAT","2011","LAU","90-94",
"MAT","2011","LAU","85-89",
"MAT","2011","LAU","80-84",
"MAT","2011","LAU","75-79",
"MAT","2011","LAU","70-74",
"MAT","2011","LAU","<70",
"MAT","2011","LAU","Avg",
"MAT","2011","MCM",">=95",
"MAT","2011","MCM","90-94",
"MAT","2011","MCM","85-89",
"MAT","2011","MCM","80-84",
"MAT","2011","MCM","75-79",
"MAT","2011","MCM","70-74",
"MAT","2011","MCM","<70",
"MAT","2011","MCM","Avg",
"MAT","2011","NIP",">=95",
"MAT","2011","NIP","90-94",
"MAT","2011","NIP","85-89",
"MAT","2011","NIP","80-84",
"MAT","2011","NIP","75-79",
"MAT","2011","NIP","70-74",
"MAT","2011","NIP","<70",
"MAT","2011","NIP","Avg",
"MAT","2011","OCA",">=95",
"MAT","2011","OCA","90-94",
"MAT","2011","OCA","85-89",
"MAT","2011","OCA","80-84",
"MAT","2011","OCA","75-79",
"MAT","2011","OCA","70-74",
"MAT","2011","OCA","<70",
"MAT","2011","OCA","Avg",
"MAT","2011","OTT",">=95",
"MAT","2011","OTT","90-94",
"MAT","2011","OTT","85-89",
"MAT","2011","OTT","80-84",
"MAT","2011","OTT","75-79",
"MAT","2011","OTT","70-74",
"MAT","2011","OTT","<70",
"MAT","2011","OTT","Avg",
"MAT","2011","OSP",">=95",0
"MAT","2011","OSP","90-94",0
"MAT","2011","OSP","85-89",0
"MAT","2011","OSP","80-84",0
"MAT","2011","OSP","75-79",0
"MAT","2011","OSP","70-74",0
"MAT","2011","OSP","<70",0
"MAT","2011","OSP","Avg",0
"MAT","2011","UOI",">=95",
"MAT","2011","UOI","90-94",
"MAT","2011","UOI","85-89",
"MAT","2011","UOI","80-84",
"MAT","2011","UOI","75-79",
"MAT","2011","UOI","70-74",
"MAT","2011","UOI","<70",
"MAT","2011","UOI","Avg",
"MAT","2011","QUE",">=95",
"MAT","2011","QUE","90-94",
"MAT","2011","QUE","85-89",
"MAT","2011","QUE","80-84",
"MAT","2011","QUE","75-79",
"MAT","2011","QUE","70-74",
"MAT","2011","QUE","<70",
"MAT","2011","QUE","Avg",
"MAT","2011","RYE",">=95",
"MAT","2011","RYE","90-94",
"MAT","2011","RYE","85-89",
"MAT","2011","RYE","80-84",
"MAT","2011","RYE","75-79",
"MAT","2011","RYE","70-74",
"MAT","2011","RYE","<70",
"MAT","2011","RYE","Avg",
"MAT","2011","TAC",">=95",
"MAT","2011","TAC","90-94",
"MAT","2011","TAC","85-89",
"MAT","2011","TAC","80-84",
"MAT","2011","TAC","75-79",
"MAT","2011","TAC","70-74",
"MAT","2011","TAC","<70",
"MAT","2011","TAC","Avg",
"MAT","2011","TRE",">=95",
"MAT","2011","TRE","90-94",
"MAT","2011","TRE","85-89",
"MAT","2011","TRE","80-84",
"MAT","2011","TRE","75-79",
"MAT","2011","TRE","70-74",
"MAT","2011","TRE","<70",
"MAT","2011","TRE","Avg",
"MAT","2011","WAT",">=95",.206
"MAT","2011","WAT","90-94",.391
"MAT","2011","WAT","85-89",.339
"MAT","2011","WAT","80-84",.063
"MAT","2011","WAT","75-79",.001
"MAT","2011","WAT","70-74",0
"MAT","2011","WAT","<70",0
"MAT","2011","WAT","Avg",.906
"MAT","2011","WMC",">=95",
"MAT","2011","WMC","90-94",
"MAT","2011","WMC","85-89",
"MAT","2011","WMC","80-84",
"MAT","2011","WMC","75-79",
"MAT","2011","WMC","70-74",
"MAT","2011","WMC","<70",
"MAT","2011","WMC","Avg",
"MAT","2011","WBC",">=95",
"MAT","2011","WBC","90-94",
"MAT","2011","WBC","85-89",
"MAT","2011","WBC","80-84",
"MAT","2011","WBC","75-79",
"MAT","2011","WBC","70-74",
"MAT","2011","WBC","<70",
"MAT","2011","WBC","Avg",
"MAT","2011","WHC",">=95",
"MAT","2011","WHC","90-94",
"MAT","2011","WHC","85-89",
"MAT","2011","WHC","80-84",
"MAT","2011","WHC","75-79",
"MAT","2011","WHC","70-74",
"MAT","2011","WHC","<70",
"MAT","2011","WHC","Avg",
"MAT","2011","WKC",">=95",
"MAT","2011","WKC","90-94",
"MAT","2011","WKC","85-89",
"MAT","2011","WKC","80-84",
"MAT","2011","WKC","75-79",
"MAT","2011","WKC","70-74",
"MAT","2011","WKC","<70",
"MAT","2011","WKC","Avg",
"MAT","2011","WLA",">=95",
"MAT","2011","WLA","90-94",
"MAT","2011","WLA","85-89",
"MAT","2011","WLA","80-84",
"MAT","2011","WLA","75-79",
"MAT","2011","WLA","70-74",
"MAT","2011","WLA","<70",
"MAT","2011","WLA","Avg",
"MAT","2011","WIN",">=95",.333
"MAT","2011","WIN","90-94",0
"MAT","2011","WIN","85-89",0
"MAT","2011","WIN","80-84",.167
"MAT","2011","WIN","75-79",.333
"MAT","2011","WIN","70-74",.167
"MAT","2011","WIN","<70",0
"MAT","2011","WIN","Avg",.83
"MAT","2011","YOR",">=95",0
"MAT","2011","YOR","90-94",0
"MAT","2011","YOR","85-89",0
"MAT","2011","YOR","80-84",0
"MAT","2011","YOR","75-79",0
"MAT","2011","YOR","70-74",0
"MAT","2011","YOR","<70",0
"MAT","2011","YOR","Avg",0
"MAT","2010","ALG",">=95",0
"MAT","2010","ALG","90-94",0
"MAT","2010","ALG","85-89",0
"MAT","2010","ALG","80-84",0
"MAT","2010","ALG","75-79",0
"MAT","2010","ALG","70-74",0
"MAT","2010","ALG","<70",0
"MAT","2010","ALG","Avg",0
"MAT","2010","BRO",">=95",
"MAT","2010","BRO","90-94",
"MAT","2010","BRO","85-89",
"MAT","2010","BRO","80-84",
"MAT","2010","BRO","75-79",
"MAT","2010","BRO","70-74",
"MAT","2010","BRO","<70",
"MAT","2010","BRO","Avg",
"MAT","2010","CAR",">=95",0
"MAT","2010","CAR","90-94",0
"MAT","2010","CAR","85-89",0
"MAT","2010","CAR","80-84",0
"MAT","2010","CAR","75-79",0
"MAT","2010","CAR","70-74",0
"MAT","2010","CAR","<70",0
"MAT","2010","CAR","Avg",0
"MAT","2010","GUE",">=95",
"MAT","2010","GUE","90-94",
"MAT","2010","GUE","85-89",
"MAT","2010","GUE","80-84",
"MAT","2010","GUE","75-79",
"MAT","2010","GUE","70-74",
"MAT","2010","GUE","<70",
"MAT","2010","GUE","Avg",
"MAT","2010","LAK",">=95",
"MAT","2010","LAK","90-94",
"MAT","2010","LAK","85-89",
"MAT","2010","LAK","80-84",
"MAT","2010","LAK","75-79",
