"School","Year","Level","Metric","Value","Headcount"
"OTT","14-15","U","Program","9985",12
"OTT","15-16","U","Program","9985",12
"OTT","12-13","U","Program","9989",16
"OTT","13-14","U","Program","9989",16
"OTT","14-15","U","Program","9989",18
"OTT","15-16","U","Program","9989",14
"OTT","12-13","U","Program","9998",41
"OTT","13-14","U","Program","9998",46
"OTT","14-15","U","Program","9998",40
"OTT","15-16","U","Program","9998",38
"OTT","14-15","U","Program","9999",10
"OTT","12-13","U","Program","10000",47
"OTT","13-14","U","Program","10000",46
"OTT","14-15","U","Program","10000",53
"OTT","15-16","U","Program","10000",56
"OTT","12-13","U","Program","10002",17
"OTT","13-14","U","Program","10002",14
"OTT","14-15","U","Program","10002",17
"OTT","15-16","U","Program","10002",16
"OTT","12-13","U","Program","10004",39
"OTT","13-14","U","Program","10004",36
"OTT","14-15","U","Program","10004",42
"OTT","15-16","U","Program","10004",38
"OTT","12-13","U","Program","10006",20
"OTT","13-14","U","Program","10006",19
"OTT","14-15","U","Program","10006",18
"OTT","15-16","U","Program","10006",21
"OTT","13-14","U","Program","10010",10
"OTT","12-13","U","Program","10011",11
"OTT","13-14","U","Program","10011",12
"OTT","14-15","U","Program","10011",10
"OTT","13-14","U","Program","10019",73
"OTT","14-15","U","Program","10019",42
"OTT","12-13","U","Program","10020",11
"OTT","13-14","U","Program","10020",17
"OTT","14-15","U","Program","10020",14
"OTT","15-16","U","Program","10020",14
"OTT","12-13","U","Program","10021",418
"OTT","13-14","U","Program","10021",337
"OTT","14-15","U","Program","10021",374
"OTT","15-16","U","Program","10021",383
"OTT","12-13","U","Program","10023",31
"OTT","13-14","U","Program","10023",23
"OTT","14-15","U","Program","10023",15
"OTT","15-16","U","Program","10023",20
"QUE","12-13","U","Program","10026",188
"QUE","13-14","U","Program","10026",207
"QUE","14-15","U","Program","10026",221
"QUE","15-16","U","Program","10026",227
"QUE","12-13","U","Program","10028",199
"QUE","13-14","U","Program","10028",203
"QUE","14-15","U","Program","10028",207
"QUE","15-16","U","Program","10028",206
"QUE","12-13","U","Program","106",288
"QUE","13-14","U","Program","106",284
"QUE","14-15","U","Program","106",326
"QUE","15-16","U","Program","106",345
"QUE","12-13","U","Program","10029",5588
"QUE","13-14","U","Program","10029",5554
"QUE","14-15","U","Program","10029",5685
"QUE","15-16","U","Program","10029",5770
"QUE","12-13","U","Program","10031",1595
"QUE","13-14","U","Program","10031",1706
"QUE","14-15","U","Program","10031",1886
"QUE","15-16","U","Program","10031",1922
"QUE","12-13","U","Program","952",24
"QUE","13-14","U","Program","952",26
"QUE","14-15","U","Program","952",32
"QUE","15-16","U","Program","952",26
"QUE","12-13","U","Program","10032",237
"QUE","13-14","U","Program","10032",310
"QUE","14-15","U","Program","10032",365
"QUE","15-16","U","Program","10032",469
"QUE","12-13","U","Program","111",613
"QUE","13-14","U","Program","111",653
"QUE","14-15","U","Program","111",710
"QUE","15-16","U","Program","111",509
"QUE","12-13","U","Program","10034",75
"QUE","13-14","U","Program","10034",81
"QUE","14-15","U","Program","10034",74
"QUE","15-16","U","Program","10034",84
"QUE","12-13","U","Program","113",162
"QUE","13-14","U","Program","113",144
"QUE","14-15","U","Program","113",125
"QUE","15-16","U","Program","113",121
"QUE","12-13","U","Program","10035",423
"QUE","13-14","U","Program","10035",437
"QUE","14-15","U","Program","10035",444
"QUE","15-16","U","Program","10035",441
"QUE","12-13","U","Program","117",108
"QUE","13-14","U","Program","117",119
"QUE","14-15","U","Program","117",97
"QUE","15-16","U","Program","117",97
"QUE","12-13","U","Program","10037",3307
"QUE","13-14","U","Program","10037",3416
"QUE","14-15","U","Program","10037",3544
"QUE","15-16","U","Program","10037",3860
"QUE","12-13","U","Program","10038",2699
"QUE","13-14","U","Program","10038",2694
"QUE","14-15","U","Program","10038",2814
"QUE","15-16","U","Program","10038",2941
"QUE","12-13","G","Program","10041",12
"QUE","14-15","G","Program","10041",10
"QUE","12-13","U","Program","10042",58
"QUE","13-14","U","Program","10042",58
"QUE","14-15","U","Program","10042",69
"QUE","15-16","U","Program","10042",86
"QUE","12-13","U","Program","10043",23
"QUE","13-14","U","Program","10043",18
"QUE","14-15","U","Program","10043",16
"QUE","15-16","U","Program","10043",31
"QUE","12-13","U","Program","10044",400
"QUE","13-14","U","Program","10044",406
"QUE","14-15","U","Program","10044",400
"QUE","15-16","U","Program","10044",401
"QUE","12-13","G","Program","130",1210
"QUE","13-14","G","Program","130",1199
"QUE","14-15","G","Program","130",1205
"QUE","15-16","G","Program","130",1197
"QUE","12-13","U","Program","10045",121
"QUE","13-14","U","Program","10045",118
"QUE","14-15","U","Program","10045",131
"QUE","15-16","U","Program","10045",102
"QUE","12-13","U","Program","10050",508
"QUE","13-14","U","Program","10050",513
"QUE","14-15","U","Program","10050",555
"QUE","15-16","U","Program","10050",591
"QUE","15-16","G","Program","10051",14
"QUE","15-16","G","Program","10052",27
"QUE","14-15","G","Program","10053",23
"QUE","12-13","G","Program","963",230
"QUE","13-14","G","Program","963",228
"QUE","14-15","G","Program","963",226
"QUE","15-16","G","Program","963",218
"QUE","12-13","G","Program","10055",23
"QUE","13-14","G","Program","10055",22
"QUE","14-15","G","Program","10055",23
"QUE","15-16","G","Program","10055",22
"QUE","12-13","G","Program","134",269
"QUE","13-14","G","Program","134",258
"QUE","14-15","G","Program","134",278
"QUE","15-16","G","Program","134",255
"QUE","12-13","G","Program","10056",605
"QUE","13-14","G","Program","10056",620
"QUE","14-15","G","Program","10056",651
"QUE","15-16","G","Program","10056",660
"QUE","12-13","G","Program","137",58
"QUE","13-14","G","Program","137",59
"QUE","14-15","G","Program","137",47
"QUE","15-16","G","Program","137",51
"QUE","12-13","G","Program","967",27
"QUE","13-14","G","Program","967",34
"QUE","14-15","G","Program","967",65
"QUE","15-16","G","Program","967",82
"QUE","12-13","G","Program","10060",22
"QUE","13-14","G","Program","10060",22
"QUE","14-15","G","Program","10060",19
"QUE","15-16","G","Program","10060",19
"QUE","12-13","G","Program","10061",116
"QUE","13-14","G","Program","10061",90
"QUE","14-15","G","Program","10061",123
"QUE","15-16","G","Program","10061",120
"QUE","12-13","G","Program","10062",44
"QUE","13-14","G","Program","10062",35
"QUE","14-15","G","Program","10062",38
"QUE","15-16","G","Program","10062",46
"QUE","12-13","G","Program","10063",109
"QUE","13-14","G","Program","10063",109
"QUE","14-15","G","Program","10063",100
"QUE","15-16","G","Program","10063",115
"QUE","13-14","G","Program","10065",48
"QUE","14-15","G","Program","10065",61
"QUE","15-16","G","Program","10065",106
"QUE","14-15","G","Program","10066",20
"QUE","15-16","G","Program","10066",28
"QUE","12-13","G","Program","10068",67
"QUE","13-14","G","Program","10068",73
"QUE","14-15","G","Program","10068",57
"QUE","15-16","G","Program","10068",65
"QUE","12-13","G","Program","972",47
"QUE","13-14","G","Program","972",38
"QUE","14-15","G","Program","972",53
"QUE","15-16","G","Program","972",61
"QUE","12-13","G","Program","138",465
"QUE","13-14","G","Program","138",483
"QUE","14-15","G","Program","138",459
"QUE","15-16","G","Program","138",474
"QUE","12-13","G","Program","10071",134
"QUE","13-14","G","Program","10071",155
"QUE","14-15","G","Program","10071",154
"QUE","15-16","G","Program","10071",146
"QUE","12-13","G","Program","10072",136
"QUE","13-14","G","Program","10072",146
"QUE","14-15","G","Program","10072",144
"QUE","15-16","G","Program","10072",144
"QUE","12-13","G","Program","10073",17
"QUE","13-14","G","Program","10073",19
"QUE","12-13","G","Program","10074",71
"QUE","13-14","G","Program","10074",74
"QUE","14-15","G","Program","10074",80
"QUE","15-16","G","Program","10074",83
"QUE","15-16","G","Program","10075",14
"QUE","12-13","U","Program","10076",168
"QUE","12-13","G","Program","10076",46
"QUE","13-14","U","Program","10076",205
"QUE","13-14","G","Program","10076",45
"QUE","14-15","G","Program","10076",51
"QUE","14-15","U","Program","10076",227
"QUE","15-16","U","Program","10076",261
"QUE","15-16","G","Program","10076",54
"QUE","12-13","U","Program","981",27
"QUE","13-14","U","Program","981",26
"QUE","14-15","U","Program","981",42
"QUE","15-16","U","Program","981",46
"QUE","12-13","U","Program","10083",17
"QUE","13-14","U","Program","10083",37
"QUE","14-15","U","Program","10083",36
"QUE","15-16","U","Program","10083",43
"QUE","12-13","U","Program","10084",441
"QUE","13-14","U","Program","10084",451
"QUE","14-15","U","Program","10084",477
"QUE","15-16","U","Program","10084",488
"QUE","12-13","G","Program","10087",26
"QUE","13-14","G","Program","10087",22
"QUE","14-15","G","Program","10087",44
"QUE","15-16","G","Program","10087",42
"QUE","12-13","U","Program","10088",17
"QUE","13-14","U","Program","10088",33
"QUE","14-15","U","Program","10088",31
"QUE","15-16","U","Program","10088",29
"RYE","13-14","U","Program","10089",282
"RYE","14-15","U","Program","10089",484
"RYE","15-16","U","Program","10089",697
"RYE","12-13","U","Program","10090",309
"RYE","13-14","U","Program","10090",330
"RYE","14-15","U","Program","10090",315
"RYE","15-16","U","Program","10090",347
"RYE","12-13","U","Program","10091",461
"RYE","13-14","U","Program","10091",437
"RYE","14-15","U","Program","10091",405
"RYE","15-16","U","Program","10091",371
"RYE","12-13","U","Program","106",1951
"RYE","13-14","U","Program","106",2246
"RYE","14-15","U","Program","106",2397
"RYE","15-16","U","Program","106",2727
"RYE","12-13","U","Program","953",2342
"RYE","13-14","U","Program","953",2461
"RYE","14-15","U","Program","953",2741
"RYE","15-16","U","Program","953",3041
"RYE","12-13","U","Program","117",792
"RYE","13-14","U","Program","117",764
"RYE","14-15","U","Program","117",823
"RYE","15-16","U","Program","117",813
"RYE","13-14","U","Program","10093",127
"RYE","14-15","U","Program","10093",220
"RYE","15-16","U","Program","10093",299
"RYE","12-13","U","Program","10096",4947
"RYE","13-14","U","Program","10096",4972
"RYE","14-15","U","Program","10096",4914
"RYE","15-16","U","Program","10096",4970
"RYE","12-13","U","Program","10097",25
"RYE","13-14","U","Program","10097",11
"RYE","14-15","U","Program","10097",22
"RYE","15-16","U","Program","10097",20
"RYE","12-13","U","Program","10098",23
"RYE","13-14","U","Program","10098",32
"RYE","14-15","U","Program","10098",45
"RYE","15-16","U","Program","10098",33
"RYE","12-13","U","Program","10099",797
"RYE","13-14","U","Program","10099",888
"RYE","14-15","U","Program","10099",966
"RYE","15-16","U","Program","10099",996
"RYE","12-13","U","Program","10103",258
"RYE","13-14","U","Program","10103",292
"RYE","14-15","U","Program","10103",324
"RYE","15-16","U","Program","10103",358
"RYE","12-13","U","Program","10105",388
"RYE","13-14","U","Program","10105",408
"RYE","14-15","U","Program","10105",590
"RYE","15-16","U","Program","10105",596
"RYE","12-13","U","Program","10106",419
"RYE","13-14","U","Program","10106",433
"RYE","14-15","U","Program","10106",662
"RYE","15-16","U","Program","10106",670
"RYE","12-13","U","Program","10107",554
"RYE","13-14","U","Program","10107",439
"RYE","14-15","U","Program","10107",691
"RYE","15-16","U","Program","10107",712
"RYE","12-13","U","Program","398",430
"RYE","13-14","U","Program","398",554
"RYE","14-15","U","Program","398",878
"RYE","15-16","U","Program","398",996
"RYE","15-16","U","Program","10108",10
"RYE","13-14","U","Program","10110",172
"RYE","14-15","U","Program","10110",274
"RYE","15-16","U","Program","10110",415
"RYE","13-14","G","Program","10113",20
"RYE","14-15","G","Program","10114",42
"RYE","15-16","G","Program","10114",42
"RYE","12-13","U","Program","10118",586
"RYE","13-14","U","Program","10118",598
"RYE","14-15","U","Program","10118",607
"RYE","15-16","U","Program","10118",592
"RYE","12-13","G","Program","10121",50
"RYE","13-14","G","Program","10121",46
"RYE","14-15","G","Program","10121",45
"RYE","15-16","G","Program","10121",52
"RYE","12-13","U","Program","10122",281
"RYE","13-14","U","Program","10122",298
"RYE","14-15","U","Program","10122",290
"RYE","15-16","U","Program","10122",294
"RYE","12-13","U","Program","10123",221
"RYE","13-14","U","Program","10123",223
"RYE","14-15","U","Program","10123",229
"RYE","15-16","U","Program","10123",224
"RYE","13-14","U","Program","10124",27
"RYE","14-15","U","Program","10124",49
"RYE","15-16","U","Program","10124",86
"RYE","12-13","U","Program","10125",94
"RYE","13-14","U","Program","10125",50
"RYE","14-15","U","Program","10125",14
"RYE","12-13","U","Program","10126",419
"RYE","13-14","U","Program","10126",321
"RYE","14-15","U","Program","10126",470
"RYE","15-16","U","Program","10126",504
"RYE","12-13","U","Program","10128",477
"RYE","13-14","U","Program","10128",530
"RYE","14-15","U","Program","10128",515
"RYE","15-16","U","Program","10128",514
"RYE","12-13","U","Program","10129",276
"RYE","13-14","U","Program","10129",310
"RYE","14-15","U","Program","10129",304
"RYE","15-16","U","Program","10129",307
"RYE","12-13","U","Program","10130",217
"RYE","13-14","U","Program","10130",143
"RYE","14-15","U","Program","10130",88
"RYE","15-16","U","Program","10130",49
"RYE","12-13","U","Program","10131",220
"RYE","13-14","U","Program","10131",241
"RYE","14-15","U","Program","10131",267
"RYE","15-16","U","Program","10131",260
"RYE","12-13","U","Program","10132",286
"RYE","13-14","U","Program","10132",329
"RYE","14-15","U","Program","10132",326
"RYE","15-16","U","Program","10132",322
"RYE","12-13","U","Program","10133",187
"RYE","13-14","U","Program","10133",212
"RYE","14-15","U","Program","10133",235
"RYE","15-16","U","Program","10133",248
"RYE","12-13","U","Program","719",524
"RYE","13-14","U","Program","719",473
"RYE","14-15","U","Program","719",493
"RYE","15-16","U","Program","719",466
"RYE","12-13","G","Program","10135",27
"RYE","13-14","G","Program","10135",31
"RYE","14-15","G","Program","10135",28
"RYE","15-16","G","Program","10135",35
"RYE","12-13","G","Program","10136",23
"RYE","13-14","G","Program","10136",24
"RYE","14-15","G","Program","10136",24
"RYE","15-16","G","Program","10136",19
"RYE","12-13","G","Program","10137",32
"RYE","13-14","G","Program","10137",27
"RYE","14-15","G","Program","10137",20
"RYE","15-16","G","Program","10137",27
"RYE","15-16","G","Program","10138",36
"RYE","12-13","G","Program","10139",35
"RYE","13-14","G","Program","10139",35
"RYE","14-15","G","Program","10139",35
"RYE","15-16","G","Program","10139",38
"RYE","12-13","G","Program","10140",25
"RYE","13-14","G","Program","10140",29
"RYE","14-15","G","Program","10140",23
"RYE","15-16","G","Program","10140",25
"RYE","12-13","G","Program","10141",23
"RYE","13-14","G","Program","10141",23
"RYE","14-15","G","Program","10141",20
"RYE","15-16","G","Program","10141",25
"RYE","12-13","G","Program","10142",25
"RYE","13-14","G","Program","10142",17
"RYE","14-15","G","Program","10142",18
"RYE","15-16","G","Program","10142",26
"RYE","12-13","G","Program","10143",29
"RYE","13-14","G","Program","10143",28
"RYE","14-15","G","Program","10143",25
"RYE","15-16","G","Program","10143",29
"RYE","12-13","G","Program","10144",44
"RYE","13-14","G","Program","10144",43
"RYE","14-15","G","Program","10144",38
"RYE","12-13","G","Program","10145",31
"RYE","13-14","G","Program","10145",30
"RYE","14-15","G","Program","10145",33
"RYE","15-16","G","Program","10145",33
"RYE","12-13","G","Program","10146",35
"RYE","13-14","G","Program","10146",38
"RYE","14-15","G","Program","10146",41
"RYE","15-16","G","Program","10146",44
"RYE","12-13","G","Program","10147",20
"RYE","13-14","G","Program","10147",25
"RYE","14-15","G","Program","10147",25
"RYE","15-16","G","Program","10147",26
"RYE","12-13","G","Program","10148",19
"RYE","13-14","G","Program","10148",20
"RYE","14-15","G","Program","10148",12
"RYE","12-13","G","Program","10149",10
"RYE","13-14","G","Program","10149",10
"RYE","14-15","G","Program","10149",10
"RYE","15-16","G","Program","10149",17
"RYE","12-13","G","Program","10150",26
"RYE","13-14","G","Program","10150",23
"RYE","14-15","G","Program","10150",27
"RYE","15-16","G","Program","10150",26
"RYE","13-14","G","Program","10151",13
"RYE","14-15","G","Program","10151",13
"RYE","12-13","G","Program","10152",43
"RYE","13-14","G","Program","10152",53
"RYE","14-15","G","Program","10152",49
"RYE","15-16","G","Program","10152",69
"RYE","12-13","G","Program","10153",33
"RYE","13-14","G","Program","10153",27
"RYE","14-15","G","Program","10153",27
"RYE","15-16","G","Program","10153",22
"RYE","12-13","G","Program","10154",62
"RYE","13-14","G","Program","10154",59
"RYE","14-15","G","Program","10154",52
"RYE","15-16","G","Program","10154",60
"RYE","12-13","G","Program","10155",53
"RYE","13-14","G","Program","10155",54
"RYE","14-15","G","Program","10155",54
"RYE","15-16","G","Program","10155",55
"RYE","12-13","G","Program","10156",57
"RYE","13-14","G","Program","10156",60
"RYE","14-15","G","Program","10156",49
"RYE","15-16","G","Program","10156",41
"RYE","15-16","G","Program","10157",19
