"Year","University","Subject","Metric","OSSD","Count"
2007,"LAU","EDU","AA","Y",1297
2007,"LAU","EDU","AA","N",223
2007,"LAU","EDU","RA","Y",179
2007,"LAU","EDU","RA","N",10
2007,"LAU","PHE","A1","Y",65
2007,"LAU","PHE","A1","N",39
2007,"LAU","PHE","R1","Y",30
2007,"LAU","PHE","R1","N",15
2007,"LAU","PHE","AA","Y",370
2007,"LAU","PHE","AA","N",106
2007,"LAU","PHE","RA","Y",35
2007,"LAU","PHE","RA","N",18
2007,"LAU","EAS","A1","Y",32
2007,"LAU","EAS","A1","N",41
2007,"LAU","EAS","R1","Y",21
2007,"LAU","EAS","R1","N",8
2007,"LAU","EAS","AA","Y",179
2007,"LAU","EAS","AA","N",82
2007,"LAU","EAS","RA","Y",37
2007,"LAU","EAS","RA","N",12
2007,"LAU","FAA","A1","Y",5
2007,"LAU","FAA","A1","N",3
2007,"LAU","FAA","R1","Y",2
2007,"LAU","FAA","AA","Y",30
2007,"LAU","FAA","AA","N",8
2007,"LAU","FAA","RA","Y",2
2007,"LAU","MUS","A1","Y",5
2007,"LAU","MUS","A1","N",6
2007,"LAU","MUS","AA","Y",31
2007,"LAU","MUS","AA","N",13
2007,"LAU","NUR","A1","Y",70
2007,"LAU","NUR","A1","N",50
2007,"LAU","NUR","R1","Y",44
2007,"LAU","NUR","R1","N",7
2007,"LAU","NUR","AA","Y",267
2007,"LAU","NUR","AA","N",117
2007,"LAU","NUR","RA","Y",59
2007,"LAU","NUR","RA","N",14
2007,"LAU","SWO","A1","Y",41
2007,"LAU","SWO","A1","N",70
2007,"LAU","SWO","R1","Y",20
2007,"LAU","SWO","R1","N",24
2007,"LAU","SWO","AA","Y",221
2007,"LAU","SWO","AA","N",150
2007,"LAU","SWO","RA","Y",31
2007,"LAU","SWO","RA","N",31
2007,"LAU","OAD","A1","Y",54
2007,"LAU","OAD","A1","N",9
2007,"LAU","OAD","R1","Y",29
2007,"LAU","OAD","R1","N",2
2007,"LAU","OAD","AA","Y",154
2007,"LAU","OAD","AA","N",43
2007,"LAU","OAD","RA","Y",39
2007,"LAU","OAD","RA","N",3
2007,"LAU","ODE","A1","Y",23
2007,"LAU","ODE","A1","N",53
2007,"LAU","ODE","R1","Y",8
2007,"LAU","ODE","R1","N",15
2007,"LAU","ODE","AA","Y",75
2007,"LAU","ODE","AA","N",64
2007,"LAU","ODE","RA","Y",13
2007,"LAU","ODE","RA","N",15
2006,"LAU","AHS","A1","Y",461
2006,"LAU","AHS","A1","N",546
2006,"LAU","AHS","R1","Y",247
2006,"LAU","AHS","R1","N",277
2006,"LAU","AHS","AA","Y",1708
2006,"LAU","AHS","AA","N",960
2006,"LAU","AHS","RA","Y",335
2006,"LAU","AHS","RA","N",309
2006,"LAU","SCI","A1","Y",210
2006,"LAU","SCI","A1","N",122
2006,"LAU","SCI","R1","Y",122
2006,"LAU","SCI","R1","N",51
2006,"LAU","SCI","AA","Y",886
2006,"LAU","SCI","AA","N",285
2006,"LAU","SCI","RA","Y",169
2006,"LAU","SCI","RA","N",65
2006,"LAU","CMB","A1","Y",97
2006,"LAU","CMB","A1","N",93
2006,"LAU","CMB","R1","Y",57
2006,"LAU","CMB","R1","N",42
2006,"LAU","CMB","AA","Y",431
2006,"LAU","CMB","AA","N",198
2006,"LAU","CMB","RA","Y",84
2006,"LAU","CMB","RA","N",58
2006,"LAU","EDU","A1","Y",277
2006,"LAU","EDU","A1","N",47
2006,"LAU","EDU","R1","Y",106
2006,"LAU","EDU","R1","N",7
2006,"LAU","EDU","AA","Y",1389
2006,"LAU","EDU","AA","N",141
2006,"LAU","EDU","RA","Y",166
2006,"LAU","EDU","RA","N",7
2006,"LAU","PHE","A1","Y",80
2006,"LAU","PHE","A1","N",43
2006,"LAU","PHE","R1","Y",44
2006,"LAU","PHE","R1","N",13
2006,"LAU","PHE","AA","Y",404
2006,"LAU","PHE","AA","N",136
2006,"LAU","PHE","RA","Y",54
2006,"LAU","PHE","RA","N",15
2006,"LAU","EAS","A1","Y",25
2006,"LAU","EAS","A1","N",31
2006,"LAU","EAS","R1","Y",16
2006,"LAU","EAS","R1","N",8
2006,"LAU","EAS","AA","Y",101
2006,"LAU","EAS","AA","N",67
2006,"LAU","EAS","RA","Y",25
2006,"LAU","EAS","RA","N",11
2006,"LAU","FAA","A1","Y",8
2006,"LAU","FAA","A1","N",5
2006,"LAU","FAA","R1","Y",4
2006,"LAU","FAA","R1","N",3
2006,"LAU","FAA","AA","Y",62
2006,"LAU","FAA","AA","N",12
2006,"LAU","FAA","RA","Y",5
2006,"LAU","FAA","RA","N",3
2006,"LAU","MUS","A1","Y",6
2006,"LAU","MUS","A1","N",10
2006,"LAU","MUS","AA","Y",33
2006,"LAU","MUS","AA","N",19
2006,"LAU","NUR","A1","Y",57
2006,"LAU","NUR","A1","N",51
2006,"LAU","NUR","R1","Y",26
2006,"LAU","NUR","R1","N",15
2006,"LAU","NUR","AA","Y",211
2006,"LAU","NUR","AA","N",119
2006,"LAU","NUR","RA","Y",41
2006,"LAU","NUR","RA","N",19
2006,"LAU","SWO","A1","Y",48
2006,"LAU","SWO","A1","N",94
2006,"LAU","SWO","R1","Y",25
2006,"LAU","SWO","R1","N",40
2006,"LAU","SWO","AA","Y",212
2006,"LAU","SWO","AA","N",175
2006,"LAU","SWO","RA","Y",34
2006,"LAU","SWO","RA","N",47
2006,"LAU","OAD","A1","Y",53
2006,"LAU","OAD","A1","N",20
2006,"LAU","OAD","R1","Y",23
2006,"LAU","OAD","R1","N",5
2006,"LAU","OAD","AA","Y",133
2006,"LAU","OAD","AA","N",43
2006,"LAU","OAD","RA","Y",33
2006,"LAU","OAD","RA","N",5
2006,"LAU","ODE","A1","Y",25
2006,"LAU","ODE","A1","N",51
2006,"LAU","ODE","R1","Y",10
2006,"LAU","ODE","R1","N",16
2006,"LAU","ODE","AA","Y",57
2006,"LAU","ODE","AA","N",76
2006,"LAU","ODE","RA","Y",10
2006,"LAU","ODE","RA","N",17
2005,"LAU","AHS","A1","Y",492
2005,"LAU","AHS","A1","N",513
2005,"LAU","AHS","R1","Y",321
2005,"LAU","AHS","R1","N",386
2005,"LAU","AHS","AA","Y",1721
2005,"LAU","AHS","AA","N",885
2005,"LAU","AHS","RA","Y",458
2005,"LAU","AHS","RA","N",441
2005,"LAU","SCI","A1","Y",216
2005,"LAU","SCI","A1","N",108
2005,"LAU","SCI","R1","Y",143
2005,"LAU","SCI","R1","N",58
2005,"LAU","SCI","AA","Y",914
2005,"LAU","SCI","AA","N",309
2005,"LAU","SCI","RA","Y",220
2005,"LAU","SCI","RA","N",77
2005,"LAU","CMB","A1","Y",61
2005,"LAU","CMB","A1","N",54
2005,"LAU","CMB","R1","Y",40
2005,"LAU","CMB","R1","N",35
2005,"LAU","CMB","AA","Y",365
2005,"LAU","CMB","AA","N",146
2005,"LAU","CMB","RA","Y",63
2005,"LAU","CMB","RA","N",37
2005,"LAU","EDU","A1","Y",265
2005,"LAU","EDU","A1","N",93
2005,"LAU","EDU","R1","Y",127
2005,"LAU","EDU","R1","N",4
2005,"LAU","EDU","AA","Y",1358
2005,"LAU","EDU","AA","N",283
2005,"LAU","EDU","RA","Y",216
2005,"LAU","EDU","RA","N",9
2005,"LAU","PHE","A1","Y",86
2005,"LAU","PHE","A1","N",33
2005,"LAU","PHE","R1","Y",45
2005,"LAU","PHE","R1","N",11
2005,"LAU","PHE","AA","Y",423
2005,"LAU","PHE","AA","N",111
2005,"LAU","PHE","RA","Y",51
2005,"LAU","PHE","RA","N",17
2005,"LAU","EAS","A1","Y",11
2005,"LAU","EAS","A1","N",22
2005,"LAU","EAS","R1","Y",6
2005,"LAU","EAS","R1","N",2
2005,"LAU","EAS","AA","Y",78
2005,"LAU","EAS","AA","N",51
2005,"LAU","EAS","RA","Y",11
2005,"LAU","EAS","RA","N",3
2005,"LAU","FAA","A1","Y",18
2005,"LAU","FAA","A1","N",15
2005,"LAU","FAA","R1","Y",5
2005,"LAU","FAA","R1","N",10
2005,"LAU","FAA","AA","Y",88
2005,"LAU","FAA","AA","N",37
2005,"LAU","FAA","RA","Y",11
2005,"LAU","FAA","RA","N",12
2005,"LAU","NUR","A1","Y",93
2005,"LAU","NUR","A1","N",164
2005,"LAU","NUR","R1","Y",29
2005,"LAU","NUR","R1","N",18
2005,"LAU","NUR","AA","Y",354
2005,"LAU","NUR","AA","N",301
2005,"LAU","NUR","RA","Y",46
2005,"LAU","NUR","RA","N",23
2005,"LAU","SWO","A1","Y",48
2005,"LAU","SWO","A1","N",84
2005,"LAU","SWO","R1","Y",30
2005,"LAU","SWO","R1","N",38
2005,"LAU","SWO","AA","Y",183
2005,"LAU","SWO","AA","N",169
2005,"LAU","SWO","RA","Y",35
2005,"LAU","SWO","RA","N",43
2005,"LAU","OAD","A1","Y",42
2005,"LAU","OAD","A1","N",15
2005,"LAU","OAD","R1","Y",18
2005,"LAU","OAD","R1","N",6
2005,"LAU","OAD","AA","Y",151
2005,"LAU","OAD","AA","N",31
2005,"LAU","OAD","RA","Y",29
2005,"LAU","OAD","RA","N",7
2005,"LAU","ODE","A1","Y",23
2005,"LAU","ODE","A1","N",36
2005,"LAU","ODE","R1","Y",8
2005,"LAU","ODE","R1","N",16
2005,"LAU","ODE","AA","Y",69
2005,"LAU","ODE","AA","N",52
2005,"LAU","ODE","RA","Y",11
2005,"LAU","ODE","RA","N",16
2015,"MCW","AHS","A1","Y",1551
2015,"MCW","AHS","A1","N",706
2015,"MCW","AHS","R1","Y",457
2015,"MCW","AHS","R1","N",131
2015,"MCW","AHS","AA","Y",7869
2015,"MCW","AHS","AA","N",2766
2015,"MCW","AHS","RA","Y",773
2015,"MCW","AHS","RA","N",210
2015,"MCW","SCI","A1","Y",1379
2015,"MCW","SCI","A1","N",617
2015,"MCW","SCI","R1","Y",444
2015,"MCW","SCI","R1","N",162
2015,"MCW","SCI","AA","Y",8437
2015,"MCW","SCI","AA","N",2591
2015,"MCW","SCI","RA","Y",1123
2015,"MCW","SCI","RA","N",282
2015,"MCW","CMB","A1","Y",902
2015,"MCW","CMB","A1","N",842
2015,"MCW","CMB","R1","Y",222
2015,"MCW","CMB","R1","N",207
2015,"MCW","CMB","AA","Y",4539
2015,"MCW","CMB","AA","N",2457
2015,"MCW","CMB","RA","Y",452
2015,"MCW","CMB","RA","N",324
2015,"MCW","PHE","A1","Y",535
2015,"MCW","PHE","A1","N",148
2015,"MCW","PHE","R1","Y",187
2015,"MCW","PHE","R1","N",29
2015,"MCW","PHE","AA","Y",2023
2015,"MCW","PHE","AA","N",372
2015,"MCW","PHE","RA","Y",282
2015,"MCW","PHE","RA","N",48
2015,"MCW","EAS","A1","Y",443
2015,"MCW","EAS","A1","N",353
2015,"MCW","EAS","R1","Y",178
2015,"MCW","EAS","R1","N",91
2015,"MCW","EAS","AA","Y",3126
2015,"MCW","EAS","AA","N",1462
2015,"MCW","EAS","RA","Y",431
2015,"MCW","EAS","RA","N",161
2015,"MCW","FAA","A1","Y",443
2015,"MCW","FAA","A1","N",353
2015,"MCW","FAA","R1","Y",178
2015,"MCW","FAA","R1","N",91
2015,"MCW","FAA","AA","Y",3126
2015,"MCW","FAA","AA","N",1462
2015,"MCW","FAA","RA","Y",431
2015,"MCW","FAA","RA","N",161
2015,"MCW","HSC","A1","Y",47
2015,"MCW","HSC","A1","N",42
2015,"MCW","HSC","R1","Y",11
2015,"MCW","HSC","AA","Y",335
2015,"MCW","HSC","AA","N",224
2015,"MCW","HSC","RA","Y",15
2015,"MCW","MUS","A1","Y",106
2015,"MCW","MUS","A1","N",41
2015,"MCW","MUS","R1","Y",50
2015,"MCW","MUS","R1","N",14
2015,"MCW","MUS","AA","Y",347
2015,"MCW","MUS","AA","N",101
2015,"MCW","MUS","RA","Y",81
2015,"MCW","MUS","RA","N",19
2015,"MCW","NUR","A1","Y",476
2015,"MCW","NUR","A1","N",329
2015,"MCW","NUR","R1","Y",61
2015,"MCW","NUR","R1","N",23
2015,"MCW","NUR","AA","Y",2102
2015,"MCW","NUR","AA","N",957
2015,"MCW","NUR","RA","Y",105
2015,"MCW","NUR","RA","N",35
2015,"MCW","ODE","A1","Y",768
2015,"MCW","ODE","A1","N",187
2015,"MCW","ODE","R1","Y",339
2015,"MCW","ODE","R1","N",50
2015,"MCW","ODE","AA","Y",3470
2015,"MCW","ODE","AA","N",644
2015,"MCW","ODE","RA","Y",610
2015,"MCW","ODE","RA","N",74
2014,"MCW","AHS","A1","Y",1549
2014,"MCW","AHS","A1","N",729
2014,"MCW","AHS","R1","Y",463
2014,"MCW","AHS","R1","N",146
2014,"MCW","AHS","AA","Y",7658
2014,"MCW","AHS","AA","N",2795
2014,"MCW","AHS","RA","Y",819
2014,"MCW","AHS","RA","N",230
2014,"MCW","SCI","A1","Y",1467
2014,"MCW","SCI","A1","N",497
2014,"MCW","SCI","R1","Y",490
2014,"MCW","SCI","R1","N",122
2014,"MCW","SCI","AA","Y",8013
2014,"MCW","SCI","AA","N",2052
2014,"MCW","SCI","RA","Y",1189
2014,"MCW","SCI","RA","N",232
2014,"MCW","CMB","A1","Y",887
2014,"MCW","CMB","A1","N",881
2014,"MCW","CMB","R1","Y",234
2014,"MCW","CMB","R1","N",203
2014,"MCW","CMB","AA","Y",4457
2014,"MCW","CMB","AA","N",2557
2014,"MCW","CMB","RA","Y",506
2014,"MCW","CMB","RA","N",338
2014,"MCW","PHE","A1","Y",527
2014,"MCW","PHE","A1","N",122
2014,"MCW","PHE","R1","Y",195
2014,"MCW","PHE","R1","N",34
2014,"MCW","PHE","AA","Y",2112
2014,"MCW","PHE","AA","N",343
2014,"MCW","PHE","RA","Y",336
2014,"MCW","PHE","RA","N",44
2014,"MCW","EAS","A1","Y",448
2014,"MCW","EAS","A1","N",355
2014,"MCW","EAS","R1","Y",160
2014,"MCW","EAS","R1","N",86
2014,"MCW","EAS","AA","Y",3201
2014,"MCW","EAS","AA","N",1445
2014,"MCW","EAS","RA","Y",351
2014,"MCW","EAS","RA","N",145
2014,"MCW","FAA","A1","Y",26
2014,"MCW","FAA","A1","N",8
2014,"MCW","FAA","AA","Y",142
2014,"MCW","FAA","AA","N",36
2014,"MCW","HSC","A1","Y",46
2014,"MCW","HSC","A1","N",34
2014,"MCW","HSC","R1","Y",12
2014,"MCW","HSC","R1","N",6
2014,"MCW","HSC","AA","Y",335
2014,"MCW","HSC","AA","N",185
2014,"MCW","HSC","RA","Y",22
2014,"MCW","HSC","RA","N",10
2014,"MCW","MUS","A1","Y",89
2014,"MCW","MUS","A1","N",30
2014,"MCW","MUS","R1","Y",42
2014,"MCW","MUS","R1","N",8
2014,"MCW","MUS","AA","Y",433
2014,"MCW","MUS","AA","N",114
2014,"MCW","MUS","RA","Y",82
2014,"MCW","MUS","RA","N",14
2014,"MCW","NUR","A1","Y",493
2014,"MCW","NUR","A1","N",368
2014,"MCW","NUR","R1","Y",30
2014,"MCW","NUR","R1","N",26
2014,"MCW","NUR","AA","Y",2179
2014,"MCW","NUR","AA","N",995
2014,"MCW","NUR","RA","Y",63
2014,"MCW","NUR","RA","N",34
2014,"MCW","ODE","A1","Y",893
2014,"MCW","ODE","A1","N",215
2014,"MCW","ODE","R1","Y",341
2014,"MCW","ODE","R1","N",49
2014,"MCW","ODE","AA","Y",4222
2014,"MCW","ODE","AA","N",736
2014,"MCW","ODE","RA","Y",635
2014,"MCW","ODE","RA","N",83
2013,"MCW","AHS","A1","Y",1628
2013,"MCW","AHS","A1","N",739
2013,"MCW","AHS","R1","Y",472
2013,"MCW","AHS","R1","N",146
2013,"MCW","AHS","AA","Y",8153
2013,"MCW","AHS","AA","N",2637
2013,"MCW","AHS","RA","Y",822
2013,"MCW","AHS","RA","N",241
2013,"MCW","SCI","A1","Y",1432
2013,"MCW","SCI","A1","N",437
2013,"MCW","SCI","R1","Y",484
2013,"MCW","SCI","R1","N",103
2013,"MCW","SCI","AA","Y",8130
2013,"MCW","SCI","AA","N",1832
2013,"MCW","SCI","RA","Y",1113
2013,"MCW","SCI","RA","N",191
2013,"MCW","CMB","A1","Y",1085
2013,"MCW","CMB","A1","N",863
2013,"MCW","CMB","R1","Y",190
2013,"MCW","CMB","R1","N",223
2013,"MCW","CMB","AA","Y",5053
2013,"MCW","CMB","AA","N",2461
2013,"MCW","CMB","RA","Y",381
2013,"MCW","CMB","RA","N",344
2013,"MCW","PHE","A1","Y",640
2013,"MCW","PHE","A1","N",114
2013,"MCW","PHE","R1","Y",168
2013,"MCW","PHE","R1","N",21
2013,"MCW","PHE","AA","Y",2328
2013,"MCW","PHE","AA","N",327
2013,"MCW","PHE","RA","Y",276
2013,"MCW","PHE","RA","N",37
2013,"MCW","EAS","A1","Y",457
2013,"MCW","EAS","A1","N",282
2013,"MCW","EAS","R1","Y",152
2013,"MCW","EAS","R1","N",71
2013,"MCW","EAS","AA","Y",3067
2013,"MCW","EAS","AA","N",1110
2013,"MCW","EAS","RA","Y",261
2013,"MCW","EAS","RA","N",119
2013,"MCW","FAA","A1","Y",27
2013,"MCW","FAA","A1","N",7
2013,"MCW","FAA","AA","Y",168
2013,"MCW","FAA","AA","N",39
2013,"MCW","HSC","A1","Y",31
2013,"MCW","HSC","A1","N",37
2013,"MCW","HSC","R1","Y",7
2013,"MCW","HSC","AA","Y",289
2013,"MCW","HSC","AA","N",159
2013,"MCW","HSC","RA","Y",15
2013,"MCW","HSC","RA","N",9
2013,"MCW","MUS","A1","Y",135
2013,"MCW","MUS","A1","N",49
2013,"MCW","MUS","R1","Y",65
2013,"MCW","MUS","R1","N",15
2013,"MCW","MUS","AA","Y",455
2013,"MCW","MUS","AA","N",119
2013,"MCW","MUS","RA","Y",93
2013,"MCW","MUS","RA","N",24
2013,"MCW","NUR","A1","Y",479
2013,"MCW","NUR","A1","N",327
2013,"MCW","NUR","R1","Y",47
2013,"MCW","NUR","R1","N",36
2013,"MCW","NUR","AA","Y",2114
2013,"MCW","NUR","AA","N",889
2013,"MCW","NUR","RA","Y",80
2013,"MCW","NUR","RA","N",45
2013,"MCW","ODE","A1","Y",899
2013,"MCW","ODE","A1","N",207
2013,"MCW","ODE","R1","Y",309
2013,"MCW","ODE","R1","N",41
2013,"MCW","ODE","AA","Y",4111
2013,"MCW","ODE","AA","N",666
2013,"MCW","ODE","RA","Y",599
2013,"MCW","ODE","RA","N",70
2012,"MCW","AHS","A1","Y",1748
2012,"MCW","AHS","A1","N",682
2012,"MCW","AHS","R1","Y",499
2012,"MCW","AHS","R1","N",130
2012,"MCW","AHS","AA","Y",8404
2012,"MCW","AHS","AA","N",2303
2012,"MCW","AHS","RA","Y",854
2012,"MCW","AHS","RA","N",189
2012,"MCW","SCI","A1","Y",1565
2012,"MCW","SCI","A1","N",472
2012,"MCW","SCI","R1","Y",531
2012,"MCW","SCI","R1","N",128
2012,"MCW","SCI","AA","Y",8245
2012,"MCW","SCI","AA","N",1839
2012,"MCW","SCI","RA","Y",1095
2012,"MCW","SCI","RA","N",178
2012,"MCW","CMB","A1","Y",1065
2012,"MCW","CMB","A1","N",832
2012,"MCW","CMB","R1","Y",260
2012,"MCW","CMB","R1","N",225
2012,"MCW","CMB","AA","Y",4810
2012,"MCW","CMB","AA","N",2272
2012,"MCW","CMB","RA","Y",485
2012,"MCW","CMB","RA","N",321
2012,"MCW","PHE","A1","Y",679
2012,"MCW","PHE","A1","N",122
2012,"MCW","PHE","R1","Y",182
2012,"MCW","PHE","R1","N",24
2012,"MCW","PHE","AA","Y",2506
2012,"MCW","PHE","AA","N",328
2012,"MCW","PHE","RA","Y",292
2012,"MCW","PHE","RA","N",34
2012,"MCW","EAS","A1","Y",433
2012,"MCW","EAS","A1","N",273
2012,"MCW","EAS","R1","Y",137
2012,"MCW","EAS","R1","N",71
2012,"MCW","EAS","AA","Y",2750
2012,"MCW","EAS","AA","N",1077
2012,"MCW","EAS","RA","Y",276
2012,"MCW","EAS","RA","N",97
2012,"MCW","FAA","A1","Y",37
2012,"MCW","FAA","A1","N",12
2012,"MCW","FAA","AA","Y",209
2012,"MCW","FAA","AA","N",45
2012,"MCW","HSC","A1","Y",39
2012,"MCW","HSC","A1","N",28
2012,"MCW","HSC","R1","Y",8
2012,"MCW","HSC","R1","N",3
2012,"MCW","HSC","AA","Y",264
2012,"MCW","HSC","AA","N",149
2012,"MCW","HSC","RA","Y",22
2012,"MCW","HSC","RA","N",6
2012,"MCW","MUS","A1","Y",170
2012,"MCW","MUS","A1","N",47
2012,"MCW","MUS","R1","Y",80
2012,"MCW","MUS","R1","N",13
2012,"MCW","MUS","AA","Y",525
2012,"MCW","MUS","AA","N",115
2012,"MCW","MUS","RA","Y",120
2012,"MCW","MUS","RA","N",21
2012,"MCW","NUR","A1","Y",418
2012,"MCW","NUR","A1","N",335
2012,"MCW","NUR","R1","Y",60
2012,"MCW","NUR","R1","N",22
2012,"MCW","NUR","AA","Y",1709
2012,"MCW","NUR","AA","N",899
2012,"MCW","NUR","RA","Y",94
2012,"MCW","NUR","RA","N",31
2012,"MCW","ODE","A1","Y",970
2012,"MCW","ODE","A1","N",199
2012,"MCW","ODE","R1","Y",324
2012,"MCW","ODE","R1","N",25
2012,"MCW","ODE","AA","Y",4196
2012,"MCW","ODE","AA","N",655
2012,"MCW","ODE","RA","Y",566
2012,"MCW","ODE","RA","N",39
2011,"MCW","AHS","A1","Y",1743
2011,"MCW","AHS","A1","N",646
2011,"MCW","AHS","R1","Y",693
2011,"MCW","AHS","R1","N",130
2011,"MCW","AHS","AA","Y",8658
2011,"MCW","AHS","AA","N",2142
2011,"MCW","AHS","RA","Y",1018
2011,"MCW","AHS","RA","N",172
2011,"MCW","SCI","A1","Y",1470
2011,"MCW","SCI","A1","N",461
2011,"MCW","SCI","R1","Y",669
2011,"MCW","SCI","R1","N",120
2011,"MCW","SCI","AA","Y",8098
2011,"MCW","SCI","AA","N",1750
2011,"MCW","SCI","RA","Y",1201
2011,"MCW","SCI","RA","N",157
2011,"MCW","CMB","A1","Y",986
2011,"MCW","CMB","A1","N",618
2011,"MCW","CMB","R1","Y",244
2011,"MCW","CMB","R1","N",166
2011,"MCW","CMB","AA","Y",4667
2011,"MCW","CMB","AA","N",1820
2011,"MCW","CMB","RA","Y",465
2011,"MCW","CMB","RA","N",269
2011,"MCW","PHE","A1","Y",681
2011,"MCW","PHE","A1","N",131
2011,"MCW","PHE","R1","Y",232
2011,"MCW","PHE","R1","N",27
2011,"MCW","PHE","AA","Y",2684
2011,"MCW","PHE","AA","N",342
2011,"MCW","PHE","RA","Y",284
2011,"MCW","PHE","RA","N",28
2011,"MCW","EAS","A1","Y",372
2011,"MCW","EAS","A1","N",245
2011,"MCW","EAS","R1","Y",170
2011,"MCW","EAS","R1","N",54
2011,"MCW","EAS","AA","Y",2461
2011,"MCW","EAS","AA","N",1047
2011,"MCW","EAS","RA","Y",295
2011,"MCW","EAS","RA","N",79
2011,"MCW","MUS","A1","Y",186
2011,"MCW","MUS","A1","N",56
2011,"MCW","MUS","R1","Y",85
2011,"MCW","MUS","R1","N",13
2011,"MCW","MUS","AA","Y",598
2011,"MCW","MUS","AA","N",153
2011,"MCW","MUS","RA","Y",117
2011,"MCW","MUS","RA","N",17
2011,"MCW","NUR","A1","Y",279
2011,"MCW","NUR","A1","N",129
2011,"MCW","NUR","R1","Y",55
2011,"MCW","NUR","R1","N",33
2011,"MCW","NUR","AA","Y",1216
2011,"MCW","NUR","AA","N",467
2011,"MCW","NUR","RA","Y",77
2011,"MCW","NUR","RA","N",51
2011,"MCW","ODE","A1","Y",904
2011,"MCW","ODE","A1","N",191
2011,"MCW","ODE","R1","Y",412
2011,"MCW","ODE","R1","N",32
2011,"MCW","ODE","AA","Y",4264
2011,"MCW","ODE","AA","N",633
2011,"MCW","ODE","RA","Y",636
2011,"MCW","ODE","RA","N",56
2010,"MCW","AHS","A1","Y",1836
2010,"MCW","AHS","A1","N",604
2010,"MCW","AHS","R1","Y",554
2010,"MCW","AHS","R1","N",112
2010,"MCW","AHS","AA","Y",9041
2010,"MCW","AHS","AA","N",1948
2010,"MCW","AHS","RA","Y",869
2010,"MCW","AHS","RA","N",162
2010,"MCW","SCI","A1","Y",1522
2010,"MCW","SCI","A1","N",408
2010,"MCW","SCI","R1","Y",694
2010,"MCW","SCI","R1","N",86
2010,"MCW","SCI","AA","Y",8234
2010,"MCW","SCI","AA","N",1503
2010,"MCW","SCI","RA","Y",1211
2010,"MCW","SCI","RA","N",135
2010,"MCW","CMB","A1","Y",1040
2010,"MCW","CMB","A1","N",574
2010,"MCW","CMB","R1","Y",293
2010,"MCW","CMB","R1","N",97
2010,"MCW","CMB","AA","Y",4733
2010,"MCW","CMB","AA","N",1628
2010,"MCW","CMB","RA","Y",543
2010,"MCW","CMB","RA","N",160
2010,"MCW","PHE","A1","Y",722
2010,"MCW","PHE","A1","N",111
2010,"MCW","PHE","R1","Y",224
2010,"MCW","PHE","R1","N",13
2010,"MCW","PHE","AA","Y",2660
2010,"MCW","PHE","AA","N",300
2010,"MCW","PHE","RA","Y",307
2010,"MCW","PHE","RA","N",19
2010,"MCW","EAS","A1","Y",368
2010,"MCW","EAS","A1","N",204
2010,"MCW","EAS","R1","Y",173
2010,"MCW","EAS","R1","N",41
2010,"MCW","EAS","AA","Y",2193
2010,"MCW","EAS","AA","N",837
2010,"MCW","EAS","RA","Y",253
2010,"MCW","EAS","RA","N",60
2010,"MCW","MUS","A1","Y",199
2010,"MCW","MUS","A1","N",53
2010,"MCW","MUS","R1","Y",77
2010,"MCW","MUS","R1","N",17
2010,"MCW","MUS","AA","Y",639
2010,"MCW","MUS","AA","N",139
2010,"MCW","MUS","RA","Y",116
2010,"MCW","MUS","RA","N",24
2010,"MCW","NUR","A1","Y",305
2010,"MCW","NUR","A1","N",172
2010,"MCW","NUR","R1","Y",63
2010,"MCW","NUR","R1","N",19
2010,"MCW","NUR","AA","Y",1198
2010,"MCW","NUR","AA","N",501
2010,"MCW","NUR","RA","Y",96
2010,"MCW","NUR","RA","N",29
2010,"MCW","ODE","A1","Y",899
2010,"MCW","ODE","A1","N",166
2010,"MCW","ODE","R1","Y",382
2010,"MCW","ODE","R1","N",31
2010,"MCW","ODE","AA","Y",4046
2010,"MCW","ODE","AA","N",533
2010,"MCW","ODE","RA","Y",573
2010,"MCW","ODE","RA","N",49
2009,"MCW","AHS","A1","Y",1741
2009,"MCW","AHS","A1","N",615
2009,"MCW","AHS","R1","Y",497
2009,"MCW","AHS","R1","N",112
2009,"MCW","AHS","AA","Y",8815
2009,"MCW","AHS","AA","N",2082
2009,"MCW","AHS","RA","Y",811
2009,"MCW","AHS","RA","N",168
2009,"MCW","SCI","A1","Y",1444
2009,"MCW","SCI","A1","N",406
2009,"MCW","SCI","R1","Y",536
2009,"MCW","SCI","R1","N",79
2009,"MCW","SCI","AA","Y",7680
2009,"MCW","SCI","AA","N",1491
2009,"MCW","SCI","RA","Y",956
2009,"MCW","SCI","RA","N",117
2009,"MCW","CMB","A1","Y",1092
2009,"MCW","CMB","A1","N",583
2009,"MCW","CMB","R1","Y",324
2009,"MCW","CMB","R1","N",94
2009,"MCW","CMB","AA","Y",4940
2009,"MCW","CMB","AA","N",1724
2009,"MCW","CMB","RA","Y",591
2009,"MCW","CMB","RA","N",167
2009,"MCW","PHE","A1","Y",592
2009,"MCW","PHE","A1","N",87
2009,"MCW","PHE","R1","Y",198
2009,"MCW","PHE","R1","N",26
2009,"MCW","PHE","AA","Y",2234
2009,"MCW","PHE","AA","N",243
2009,"MCW","PHE","RA","Y",245
2009,"MCW","PHE","RA","N",20
2009,"MCW","EAS","A1","Y",331
2009,"MCW","EAS","A1","N",201
2009,"MCW","EAS","R1","Y",157
2009,"MCW","EAS","R1","N",34
