"Year","EducationLevel","Metric","AgeGroup","Sex","Count"
2002,"E3","EPT","55+","M",8.5
2002,"E3","EPT","55+","F",22.6
2002,"E3","EPT","55-64","M",6
2002,"E3","EPT","55-64","F",16
2002,"E3","UNE","15-24","M",16.7
2002,"E3","UNE","15-24","F",10
2002,"E3","UNE","25-34","M",13.6
2002,"E3","UNE","25-34","F",10
2002,"E3","UNE","55+","M",3.7
2002,"E3","UNE","55+","F",3.9
2002,"E3","UNE","55-64","M",3.3
2002,"E3","UNE","55-64","F",3.8
2002,"E3","NLF","15-24","M",29.2
2002,"E3","NLF","15-24","F",36.4
2002,"E3","NLF","25-34","M",12.9
2002,"E3","NLF","25-34","F",35.1
2002,"E3","NLF","55+","M",120
2002,"E3","NLF","55+","F",221.8
2002,"E3","NLF","55-64","M",35.6
2002,"E3","NLF","55-64","F",68.9
2002,"E3","URT","15-24","M",12.1
2002,"E3","URT","15-24","F",9
2002,"E3","URT","25-34","M",8.5
2002,"E3","URT","25-34","F",9.4
2002,"E3","URT","55+","M",4.9
2002,"E3","URT","55+","F",5.2
2002,"E3","URT","55-64","M",5
2002,"E3","URT","55-64","F",5.8
2002,"E3","PRT","15-24","M",82.5
2002,"E3","PRT","15-24","F",75.4
2002,"E3","PRT","25-34","M",92.5
2002,"E3","PRT","25-34","F",75.2
2002,"E3","PRT","55+","M",38.8
2002,"E3","PRT","55+","F",25.3
2002,"E3","PRT","55-64","M",65
2002,"E3","PRT","55-64","F",48.8
2002,"E3","ERT","15-24","M",72.5
2002,"E3","ERT","15-24","F",68.6
2002,"E3","ERT","25-34","M",84.6
2002,"E3","ERT","25-34","F",68.2
2002,"E3","ERT","55+","M",36.9
2002,"E3","ERT","55+","F",24
2002,"E3","ERT","55-64","M",61.8
2002,"E3","ERT","55-64","F",45.9
2002,"E4","LFO","15-24","M",102.9
2002,"E4","LFO","15-24","F",101.2
2002,"E4","LFO","25-34","M",68
2002,"E4","LFO","25-34","F",49.8
2002,"E4","LFO","55+","M",26.2
2002,"E4","LFO","55+","F",22.4
2002,"E4","LFO","55-64","M",21.9
2002,"E4","LFO","55-64","F",19.4
2002,"E4","EFT","15-24","M",53.1
2002,"E4","EFT","15-24","F",36.6
2002,"E4","EFT","25-34","M",58.9
2002,"E4","EFT","25-34","F",35.9
2002,"E4","EFT","55+","M",21.3
2002,"E4","EFT","55+","F",15
2002,"E4","EFT","55-64","M",18.5
2002,"E4","EFT","55-64","F",14
2002,"E4","EPT","15-24","M",36
2002,"E4","EPT","15-24","F",54.2
2002,"E4","EPT","25-34","M",3.5
2002,"E4","EPT","25-34","F",9.9
2002,"E4","EPT","55+","M",3.3
2002,"E4","EPT","55+","F",6.8
2002,"E4","EPT","55-64","M",2.1
2002,"E4","EPT","55-64","F",4.7
2002,"E4","UNE","15-24","M",13.7
2002,"E4","UNE","15-24","F",10.4
2002,"E4","UNE","25-34","M",5.6
2002,"E4","UNE","25-34","F",3.9
2002,"E4","UNE","55+","M",1.5
2002,"E4","NLF","15-24","M",43.9
2002,"E4","NLF","15-24","F",50.1
2002,"E4","NLF","25-34","M",7.4
2002,"E4","NLF","25-34","F",15.4
2002,"E4","NLF","55+","M",41.3
2002,"E4","NLF","55+","F",55
2002,"E4","NLF","55-64","M",13.5
2002,"E4","NLF","55-64","F",17.8
2002,"E4","URT","15-24","M",13.3
2002,"E4","URT","15-24","F",10.3
2002,"E4","URT","25-34","M",8.2
2002,"E4","URT","25-34","F",7.8
2002,"E4","URT","55+","M",5.7
2002,"E4","PRT","15-24","M",70.1
2002,"E4","PRT","15-24","F",66.9
2002,"E4","PRT","25-34","M",90.2
2002,"E4","PRT","25-34","F",76.4
2002,"E4","PRT","55+","M",38.9
2002,"E4","PRT","55+","F",28.9
2002,"E4","PRT","55-64","M",61.9
2002,"E4","PRT","55-64","F",52.2
2002,"E4","ERT","15-24","M",60.8
2002,"E4","ERT","15-24","F",60
2002,"E4","ERT","25-34","M",82.8
2002,"E4","ERT","25-34","F",70.2
2002,"E4","ERT","55+","M",36.6
2002,"E4","ERT","55+","F",28.2
2002,"E4","ERT","55-64","M",58.2
2002,"E4","ERT","55-64","F",50.3
2002,"E5","LFO","15-24","M",19.8
2002,"E5","LFO","15-24","F",10.9
2002,"E5","LFO","25-34","M",58.2
2002,"E5","LFO","25-34","F",29.8
2002,"E5","LFO","55+","M",58.3
2002,"E5","LFO","55+","F",20.8
2002,"E5","LFO","55-64","M",48.2
2002,"E5","LFO","55-64","F",17.8
2002,"E5","EFT","15-24","M",15.6
2002,"E5","EFT","15-24","F",7.8
2002,"E5","EFT","25-34","M",52
2002,"E5","EFT","25-34","F",21.4
2002,"E5","EFT","55+","M",47.8
2002,"E5","EFT","55+","F",12.4
2002,"E5","EFT","55-64","M",42
2002,"E5","EFT","55-64","F",11.5
2002,"E5","EPT","15-24","M",2.3
2002,"E5","EPT","15-24","F",2.2
2002,"E5","EPT","25-34","M",1.6
2002,"E5","EPT","25-34","F",6
2002,"E5","EPT","55+","M",8.4
2002,"E5","EPT","55+","F",7.7
2002,"E5","EPT","55-64","M",4.2
2002,"E5","EPT","55-64","F",5.6
2002,"E5","UNE","15-24","M",1.9
2002,"E5","UNE","25-34","M",4.6
2002,"E5","UNE","25-34","F",2.4
2002,"E5","UNE","55+","M",2.1
2002,"E5","UNE","55-64","M",2
2002,"E5","NLF","15-24","M",1.8
2002,"E5","NLF","15-24","F",1.6
2002,"E5","NLF","25-34","M",2.6
2002,"E5","NLF","25-34","F",5.5
2002,"E5","NLF","55+","M",103.8
2002,"E5","NLF","55+","F",58.7
2002,"E5","NLF","55-64","M",24.5
2002,"E5","NLF","55-64","F",16.8
2002,"E5","URT","15-24","M",9.6
2002,"E5","URT","25-34","M",7.9
2002,"E5","URT","25-34","F",8.1
2002,"E5","URT","55+","M",3.6
2002,"E5","URT","55-64","M",4.1
2002,"E5","PRT","15-24","M",92.1
2002,"E5","PRT","15-24","F",87.2
2002,"E5","PRT","25-34","M",95.7
2002,"E5","PRT","25-34","F",84.7
2002,"E5","PRT","55+","M",36
2002,"E5","PRT","55+","F",26.2
2002,"E5","PRT","55-64","M",66.2
2002,"E5","PRT","55-64","F",51.4
2002,"E5","ERT","15-24","M",83.3
2002,"E5","ERT","15-24","F",80
2002,"E5","ERT","25-34","M",88.2
2002,"E5","ERT","25-34","F",77.8
2002,"E5","ERT","55+","M",34.7
2002,"E5","ERT","55+","F",25.3
2002,"E5","ERT","55-64","M",63.5
2002,"E5","ERT","55-64","F",49.4
2002,"E6","LFO","15-24","M",51.5
2002,"E6","LFO","15-24","F",67.4
2002,"E6","LFO","25-34","M",186.1
2002,"E6","LFO","25-34","F",211.6
2002,"E6","LFO","55+","M",55
2002,"E6","LFO","55+","F",63.9
2002,"E6","LFO","55-64","M",47.8
2002,"E6","LFO","55-64","F",58.4
2002,"E6","EFT","15-24","M",38.3
2002,"E6","EFT","15-24","F",48.4
2002,"E6","EFT","25-34","M",165.4
2002,"E6","EFT","25-34","F",166.2
2002,"E6","EFT","55+","M",43.6
2002,"E6","EFT","55+","F",39.4
2002,"E6","EFT","55-64","M",39.6
2002,"E6","EFT","55-64","F",37.6
2002,"E6","EPT","15-24","M",8.1
2002,"E6","EPT","15-24","F",14.9
2002,"E6","EPT","25-34","M",9.3
2002,"E6","EPT","25-34","F",34.6
2002,"E6","EPT","55+","M",8.1
2002,"E6","EPT","55+","F",22.1
2002,"E6","EPT","55-64","M",4.9
2002,"E6","EPT","55-64","F",18.8
2002,"E6","UNE","15-24","M",5.1
2002,"E6","UNE","15-24","F",4.1
2002,"E6","UNE","25-34","M",11.3
2002,"E6","UNE","25-34","F",10.8
2002,"E6","UNE","55+","M",3.3
2002,"E6","UNE","55+","F",2.4
2002,"E6","UNE","55-64","M",3.2
2002,"E6","UNE","55-64","F",2
2002,"E6","NLF","15-24","M",7.6
2002,"E6","NLF","15-24","F",10.5
2002,"E6","NLF","25-34","M",6.1
2002,"E6","NLF","25-34","F",30.3
2002,"E6","NLF","55+","M",56.1
2002,"E6","NLF","55+","F",135.7
2002,"E6","NLF","55-64","M",20
2002,"E6","NLF","55-64","F",47.7
2002,"E6","URT","15-24","M",9.9
2002,"E6","URT","15-24","F",6.1
2002,"E6","URT","25-34","M",6.1
2002,"E6","URT","25-34","F",5.1
2002,"E6","URT","55+","M",6
2002,"E6","URT","55+","F",3.8
2002,"E6","URT","55-64","M",6.7
2002,"E6","URT","55-64","F",3.4
2002,"E6","PRT","15-24","M",87.1
2002,"E6","PRT","15-24","F",86.5
2002,"E6","PRT","25-34","M",96.8
2002,"E6","PRT","25-34","F",87.5
2002,"E6","PRT","55+","M",49.5
2002,"E6","PRT","55+","F",32
2002,"E6","PRT","55-64","M",70.5
2002,"E6","PRT","55-64","F",55
2002,"E6","ERT","15-24","M",78.5
2002,"E6","ERT","15-24","F",81.3
2002,"E6","ERT","25-34","M",90.9
2002,"E6","ERT","25-34","F",83
2002,"E6","ERT","55+","M",46.5
2002,"E6","ERT","55+","F",30.8
2002,"E6","ERT","55-64","M",65.8
2002,"E6","ERT","55-64","F",53.2
2002,"E7","LFO","15-24","M",8.4
2002,"E7","LFO","15-24","F",11.6
2002,"E7","LFO","25-34","M",16.6
2002,"E7","LFO","25-34","F",14.6
2002,"E7","LFO","55+","M",8.6
2002,"E7","LFO","55+","F",5.7
2002,"E7","LFO","55-64","M",7.8
2002,"E7","LFO","55-64","F",4.8
2002,"E7","EFT","15-24","M",4.4
2002,"E7","EFT","15-24","F",5.3
2002,"E7","EFT","25-34","M",14.5
2002,"E7","EFT","25-34","F",12
2002,"E7","EFT","55+","M",6.6
2002,"E7","EFT","55+","F",3
2002,"E7","EFT","55-64","M",6.4
2002,"E7","EFT","55-64","F",2.7
2002,"E7","EPT","15-24","M",3.4
2002,"E7","EPT","15-24","F",5.1
2002,"E7","EPT","25-34","F",1.7
2002,"E7","EPT","55+","F",2.3
2002,"E7","EPT","55-64","F",1.7
2002,"E7","NLF","15-24","M",4.3
2002,"E7","NLF","15-24","F",6.4
2002,"E7","NLF","25-34","F",3.3
2002,"E7","NLF","55+","M",15.1
2002,"E7","NLF","55+","F",18.5
2002,"E7","NLF","55-64","M",5.3
2002,"E7","NLF","55-64","F",7.4
2002,"E7","PRT","15-24","M",65.6
2002,"E7","PRT","15-24","F",64.4
2002,"E7","PRT","25-34","M",93.3
2002,"E7","PRT","25-34","F",81.6
2002,"E7","PRT","55+","M",36.4
2002,"E7","PRT","55+","F",23.6
2002,"E7","PRT","55-64","M",59.5
2002,"E7","PRT","55-64","F",39.3
2002,"E7","ERT","15-24","M",60.9
2002,"E7","ERT","15-24","F",57.8
2002,"E7","ERT","25-34","M",88.8
2002,"E7","ERT","25-34","F",76.5
2002,"E7","ERT","55+","M",33.9
2002,"E7","ERT","55+","F",21.9
2002,"E7","ERT","55-64","M",55
2002,"E7","ERT","55-64","F",36.1
2002,"E8","LFO","15-24","M",20.2
2002,"E8","LFO","15-24","F",33.1
2002,"E8","LFO","25-34","M",157.7
2002,"E8","LFO","25-34","F",175
2002,"E8","LFO","55+","M",51
2002,"E8","LFO","55+","F",34
2002,"E8","LFO","55-64","M",43.5
2002,"E8","LFO","55-64","F",30.1
2002,"E8","EFT","15-24","M",15.1
2002,"E8","EFT","15-24","F",21.1
2002,"E8","EFT","25-34","M",138.1
2002,"E8","EFT","25-34","F",143.3
2002,"E8","EFT","55+","M",39.2
2002,"E8","EFT","55+","F",21.5
2002,"E8","EFT","55-64","M",35.3
2002,"E8","EFT","55-64","F",20.4
2002,"E8","EPT","15-24","M",2
2002,"E8","EPT","15-24","F",9.1
2002,"E8","EPT","25-34","M",6.6
2002,"E8","EPT","25-34","F",21.8
2002,"E8","EPT","55+","M",8.9
2002,"E8","EPT","55+","F",10.9
2002,"E8","EPT","55-64","M",5.6
2002,"E8","EPT","55-64","F",8.1
2002,"E8","UNE","15-24","M",3.1
2002,"E8","UNE","15-24","F",2.9
2002,"E8","UNE","25-34","M",12.9
2002,"E8","UNE","25-34","F",9.9
2002,"E8","UNE","55+","M",2.8
2002,"E8","UNE","55+","F",1.6
2002,"E8","UNE","55-64","M",2.6
2002,"E8","UNE","55-64","F",1.6
2002,"E8","NLF","15-24","M",6.3
2002,"E8","NLF","15-24","F",8.9
2002,"E8","NLF","25-34","M",11
2002,"E8","NLF","25-34","F",26.4
2002,"E8","NLF","55+","M",56.2
2002,"E8","NLF","55+","F",55.3
2002,"E8","NLF","55-64","M",19.3
2002,"E8","NLF","55-64","F",28.7
2002,"E8","URT","15-24","M",15.3
2002,"E8","URT","15-24","F",8.8
2002,"E8","URT","25-34","M",8.2
2002,"E8","URT","25-34","F",5.7
2002,"E8","URT","55+","M",5.5
2002,"E8","URT","55+","F",4.7
2002,"E8","URT","55-64","M",6
2002,"E8","URT","55-64","F",5.3
2002,"E8","PRT","15-24","M",76.2
2002,"E8","PRT","15-24","F",78.8
2002,"E8","PRT","25-34","M",93.5
2002,"E8","PRT","25-34","F",86.9
2002,"E8","PRT","55+","M",47.6
2002,"E8","PRT","55+","F",38.1
2002,"E8","PRT","55-64","M",69.4
2002,"E8","PRT","55-64","F",51.2
2002,"E8","ERT","15-24","M",64.5
2002,"E8","ERT","15-24","F",71.9
2002,"E8","ERT","25-34","M",85.8
2002,"E8","ERT","25-34","F",82
2002,"E8","ERT","55+","M",44.9
2002,"E8","ERT","55+","F",36.3
2002,"E8","ERT","55-64","M",65.2
2002,"E8","ERT","55-64","F",48.6
2002,"E9","LFO","15-24","M",2.8
2002,"E9","LFO","15-24","F",4.7
2002,"E9","LFO","25-34","M",64.4
2002,"E9","LFO","25-34","F",63.2
2002,"E9","LFO","55+","M",55.2
2002,"E9","LFO","55+","F",17.9
2002,"E9","LFO","55-64","M",46.1
2002,"E9","LFO","55-64","F",16.1
2002,"E9","EFT","15-24","M",2.1
2002,"E9","EFT","15-24","F",2.8
2002,"E9","EFT","25-34","M",56.8
2002,"E9","EFT","25-34","F",51.6
2002,"E9","EFT","55+","M",43.4
2002,"E9","EFT","55+","F",11.3
2002,"E9","EFT","55-64","M",38.1
2002,"E9","EFT","55-64","F",10.8
2002,"E9","EPT","15-24","F",1.6
2002,"E9","EPT","25-34","M",4.2
2002,"E9","EPT","25-34","F",7.6
2002,"E9","EPT","55+","M",10.4
2002,"E9","EPT","55+","F",5.9
2002,"E9","EPT","55-64","M",6.6
2002,"E9","EPT","55-64","F",4.7
2002,"E9","UNE","25-34","M",3.4
2002,"E9","UNE","25-34","F",4
2002,"E9","NLF","15-24","M",1.6
2002,"E9","NLF","15-24","F",2.3
2002,"E9","NLF","25-34","M",5.8
2002,"E9","NLF","25-34","F",10.9
2002,"E9","NLF","55+","M",46.9
2002,"E9","NLF","55+","F",21.9
2002,"E9","NLF","55-64","M",14.3
2002,"E9","NLF","55-64","F",10.5
2002,"E9","URT","25-34","M",5.3
2002,"E9","URT","25-34","F",6.3
2002,"E9","PRT","15-24","M",63.6
2002,"E9","PRT","15-24","F",68.1
2002,"E9","PRT","25-34","M",91.7
2002,"E9","PRT","25-34","F",85.2
2002,"E9","PRT","55+","M",54.1
2002,"E9","PRT","55+","F",45
2002,"E9","PRT","55-64","M",76.2
2002,"E9","PRT","55-64","F",60.5
2002,"E9","ERT","15-24","M",59.1
2002,"E9","ERT","15-24","F",63.8
2002,"E9","ERT","25-34","M",86.9
2002,"E9","ERT","25-34","F",79.8
2002,"E9","ERT","55+","M",52.6
2002,"E9","ERT","55+","F",43.2
2002,"E9","ERT","55-64","M",73.9
2002,"E9","ERT","55-64","F",58.3
2003,"E0","LFO","15-24","M",11.6
2003,"E0","LFO","15-24","F",6.4
2003,"E0","LFO","25-34","M",10.4
2003,"E0","LFO","25-34","F",5.6
2003,"E0","LFO","55+","M",48.1
2003,"E0","LFO","55+","F",26.9
2003,"E0","LFO","55-64","M",36.8
2003,"E0","LFO","55-64","F",21.4
2003,"E0","EFT","15-24","M",5.8
2003,"E0","EFT","15-24","F",1.6
2003,"E0","EFT","25-34","M",8.6
2003,"E0","EFT","25-34","F",3.5
2003,"E0","EFT","55+","M",39.3
2003,"E0","EFT","55+","F",16.3
2003,"E0","EFT","55-64","M",32.3
2003,"E0","EFT","55-64","F",15
2003,"E0","EPT","15-24","M",3.9
2003,"E0","EPT","15-24","F",2.9
2003,"E0","EPT","55+","M",6
2003,"E0","EPT","55+","F",9.2
2003,"E0","EPT","55-64","M",2.3
2003,"E0","EPT","55-64","F",5.3
2003,"E0","UNE","15-24","M",1.9
2003,"E0","UNE","15-24","F",2
2003,"E0","UNE","55+","M",2.8
2003,"E0","UNE","55-64","M",2.2
2003,"E0","NLF","15-24","M",15.9
2003,"E0","NLF","15-24","F",17.2
2003,"E0","NLF","25-34","M",3.6
2003,"E0","NLF","25-34","F",7.3
2003,"E0","NLF","55+","M",175.9
2003,"E0","NLF","55+","F",278.9
2003,"E0","NLF","55-64","M",25.7
2003,"E0","NLF","55-64","F",58.4
2003,"E0","URT","15-24","M",16.4
2003,"E0","URT","15-24","F",31.3
2003,"E0","URT","55+","M",5.8
2003,"E0","URT","55-64","M",6
2003,"E0","PRT","15-24","M",42.2
2003,"E0","PRT","15-24","F",27
2003,"E0","PRT","25-34","M",74.3
2003,"E0","PRT","25-34","F",43.4
2003,"E0","PRT","55+","M",21.5
2003,"E0","PRT","55+","F",8.8
2003,"E0","PRT","55-64","M",58.9
2003,"E0","PRT","55-64","F",26.8
2003,"E0","ERT","15-24","M",34.9
2003,"E0","ERT","15-24","F",19
2003,"E0","ERT","25-34","M",67.9
2003,"E0","ERT","25-34","F",32.6
2003,"E0","ERT","55+","M",20.2
2003,"E0","ERT","55+","F",8.3
2003,"E0","ERT","55-64","M",55.4
2003,"E0","ERT","55-64","F",25.3
2003,"E1+2","LFO","15-24","M",193.4
2003,"E1+2","LFO","15-24","F",164.3
2003,"E1+2","LFO","25-34","M",54
2003,"E1+2","LFO","25-34","F",26.4
2003,"E1+2","LFO","55+","M",56.5
2003,"E1+2","LFO","55+","F",40.9
2003,"E1+2","LFO","55-64","M",45.2
2003,"E1+2","LFO","55-64","F",35
2003,"E1+2","EFT","15-24","M",51.6
2003,"E1+2","EFT","15-24","F",22.3
2003,"E1+2","EFT","25-34","M",43.7
2003,"E1+2","EFT","25-34","F",17.1
2003,"E1+2","EFT","55+","M",44.9
2003,"E1+2","EFT","55+","F",24.9
2003,"E1+2","EFT","55-64","M",38.4
2003,"E1+2","EFT","55-64","F",22.3
2003,"E1+2","EPT","15-24","M",95.7
2003,"E1+2","EPT","15-24","F",111.1
2003,"E1+2","EPT","25-34","M",3.6
2003,"E1+2","EPT","25-34","F",5
2003,"E1+2","EPT","55+","M",8.2
2003,"E1+2","EPT","55+","F",14.4
2003,"E1+2","EPT","55-64","M",3.8
2003,"E1+2","EPT","55-64","F",11.3
2003,"E1+2","UNE","15-24","M",46.2
2003,"E1+2","UNE","15-24","F",30.8
2003,"E1+2","UNE","25-34","M",6.7
2003,"E1+2","UNE","25-34","F",4.3
2003,"E1+2","UNE","55+","M",3.4
2003,"E1+2","UNE","55+","F",1.6
2003,"E1+2","UNE","55-64","M",3
2003,"E1+2","UNE","55-64","F",1.5
2003,"E1+2","NLF","15-24","M",150.6
2003,"E1+2","NLF","15-24","F",129.9
2003,"E1+2","NLF","25-34","M",5.9
2003,"E1+2","NLF","25-34","F",18.1
2003,"E1+2","NLF","55+","M",132.2
2003,"E1+2","NLF","55+","F",201.2
2003,"E1+2","NLF","55-64","M",35.1
2003,"E1+2","NLF","55-64","F",49.1
2003,"E1+2","URT","15-24","M",23.9
2003,"E1+2","URT","15-24","F",18.7
2003,"E1+2","URT","25-34","M",12.4
2003,"E1+2","URT","25-34","F",16.3
2003,"E1+2","URT","55+","M",6
2003,"E1+2","URT","55+","F",3.9
2003,"E1+2","URT","55-64","M",6.6
2003,"E1+2","URT","55-64","F",4.3
2003,"E1+2","PRT","15-24","M",56.2
2003,"E1+2","PRT","15-24","F",55.8
2003,"E1+2","PRT","25-34","M",90.3
2003,"E1+2","PRT","25-34","F",59.3
2003,"E1+2","PRT","55+","M",29.9
2003,"E1+2","PRT","55+","F",16.9
2003,"E1+2","PRT","55-64","M",56.3
2003,"E1+2","PRT","55-64","F",41.6
2003,"E1+2","ERT","15-24","M",42.8
2003,"E1+2","ERT","15-24","F",45.4
2003,"E1+2","ERT","25-34","M",78.9
2003,"E1+2","ERT","25-34","F",49.7
2003,"E1+2","ERT","55+","M",28.1
2003,"E1+2","ERT","55+","F",16.2
2003,"E1+2","ERT","55-64","M",52.6
2003,"E1+2","ERT","55-64","F",39.8
2003,"E3","LFO","15-24","M",146.4
2003,"E3","LFO","15-24","F",109.9
2003,"E3","LFO","25-34","M",152.4
2003,"E3","LFO","25-34","F",99.3
2003,"E3","LFO","55+","M",76.7
2003,"E3","LFO","55+","F",87.8
2003,"E3","LFO","55-64","M",65.1
2003,"E3","LFO","55-64","F",78.7
2003,"E3","EFT","15-24","M",96.5
2003,"E3","EFT","15-24","F",51.7
2003,"E3","EFT","25-34","M",136.3
2003,"E3","EFT","25-34","F",72.4
2003,"E3","EFT","55+","M",62.5
2003,"E3","EFT","55+","F",58
2003,"E3","EFT","55-64","M",55.5
2003,"E3","EFT","55-64","F",53.7
2003,"E3","EPT","15-24","M",29.9
2003,"E3","EPT","15-24","F",45.7
2003,"E3","EPT","25-34","M",5.7
2003,"E3","EPT","25-34","F",18.3
2003,"E3","EPT","55+","M",11
2003,"E3","EPT","55+","F",26.2
2003,"E3","EPT","55-64","M",6.7
2003,"E3","EPT","55-64","F",21.7
2003,"E3","UNE","15-24","M",19.9
2003,"E3","UNE","15-24","F",12.4
2003,"E3","UNE","25-34","M",10.4
2003,"E3","UNE","25-34","F",8.7
2003,"E3","UNE","55+","M",3.2
2003,"E3","UNE","55+","F",3.6
2003,"E3","UNE","55-64","M",2.9
2003,"E3","UNE","55-64","F",3.3
2003,"E3","NLF","15-24","M",34.4
2003,"E3","NLF","15-24","F",42.1
2003,"E3","NLF","25-34","M",10.4
2003,"E3","NLF","25-34","F",32.9
2003,"E3","NLF","55+","M",126.2
2003,"E3","NLF","55+","F",246.2
2003,"E3","NLF","55-64","M",36
2003,"E3","NLF","55-64","F",69.9
2003,"E3","URT","15-24","M",13.6
2003,"E3","URT","15-24","F",11.3
2003,"E3","URT","25-34","M",6.8
2003,"E3","URT","25-34","F",8.8
2003,"E3","URT","55+","M",4.2
2003,"E3","URT","55+","F",4.1
2003,"E3","URT","55-64","M",4.5
2003,"E3","URT","55-64","F",4.2
2003,"E3","PRT","15-24","M",81
2003,"E3","PRT","15-24","F",72.3
2003,"E3","PRT","25-34","M",93.6
2003,"E3","PRT","25-34","F",75.1
2003,"E3","PRT","55+","M",37.8
2003,"E3","PRT","55+","F",26.3
2003,"E3","PRT","55-64","M",64.5
2003,"E3","PRT","55-64","F",53
2003,"E3","ERT","15-24","M",69.9
2003,"E3","ERT","15-24","F",64.1
2003,"E3","ERT","25-34","M",87.2
2003,"E3","ERT","25-34","F",68.6
2003,"E3","ERT","55+","M",36.2
2003,"E3","ERT","55+","F",25.2
2003,"E3","ERT","55-64","M",61.6
2003,"E3","ERT","55-64","F",50.7
2003,"E4","LFO","15-24","M",114.4
2003,"E4","LFO","15-24","F",120.5
2003,"E4","LFO","25-34","M",69.8
2003,"E4","LFO","25-34","F",57.4
2003,"E4","LFO","55+","M",27.7
2003,"E4","LFO","55+","F",25.9
2003,"E4","LFO","55-64","M",22.8
2003,"E4","LFO","55-64","F",23.4
2003,"E4","EFT","15-24","M",55
2003,"E4","EFT","15-24","F",42.9
2003,"E4","EFT","25-34","M",60.8
2003,"E4","EFT","25-34","F",41.5
2003,"E4","EFT","55+","M",22.6
2003,"E4","EFT","55+","F",16.2
2003,"E4","EFT","55-64","M",19.5
2003,"E4","EFT","55-64","F",15.2
2003,"E4","EPT","15-24","M",45.5
2003,"E4","EPT","15-24","F",65.2
2003,"E4","EPT","25-34","M",4.8
2003,"E4","EPT","25-34","F",12.1
2003,"E4","EPT","55+","M",3.8
2003,"E4","EPT","55+","F",8.2
2003,"E4","EPT","55-64","M",2
2003,"E4","EPT","55-64","F",6.7
2003,"E4","UNE","15-24","M",13.9
2003,"E4","UNE","15-24","F",12.4
2003,"E4","UNE","25-34","M",4.2
2003,"E4","UNE","25-34","F",3.8
2003,"E4","UNE","55+","F",1.5
2003,"E4","UNE","55-64","F",1.5
2003,"E4","NLF","15-24","M",50.5
2003,"E4","NLF","15-24","F",55.7
2003,"E4","NLF","25-34","M",7.6
2003,"E4","NLF","25-34","F",16
2003,"E4","NLF","55+","M",44.6
2003,"E4","NLF","55+","F",58.7
2003,"E4","NLF","55-64","M",10.8
2003,"E4","NLF","55-64","F",17
2003,"E4","URT","15-24","M",12.2
2003,"E4","URT","15-24","F",10.3
2003,"E4","URT","25-34","M",6
2003,"E4","URT","25-34","F",6.6
2003,"E4","URT","55+","F",5.8
2003,"E4","URT","55-64","F",6.4
2003,"E4","PRT","15-24","M",69.4
2003,"E4","PRT","15-24","F",68.4
2003,"E4","PRT","25-34","M",90.2
2003,"E4","PRT","25-34","F",78.2
2003,"E4","PRT","55+","M",38.4
2003,"E4","PRT","55+","F",30.6
2003,"E4","PRT","55-64","M",68.1
2003,"E4","PRT","55-64","F",57.9
2003,"E4","ERT","15-24","M",60.9
2003,"E4","ERT","15-24","F",61.4
2003,"E4","ERT","25-34","M",84.8
2003,"E4","ERT","25-34","F",73
2003,"E4","ERT","55+","M",36.6
2003,"E4","ERT","55+","F",28.8
2003,"E4","ERT","55-64","M",64.5
2003,"E4","ERT","55-64","F",54.2
2003,"E5","LFO","15-24","M",17.3
2003,"E5","LFO","15-24","F",10.3
2003,"E5","LFO","25-34","M",57.4
2003,"E5","LFO","25-34","F",29.8
2003,"E5","LFO","55+","M",63.8
2003,"E5","LFO","55+","F",21.9
2003,"E5","LFO","55-64","M",53.9
2003,"E5","LFO","55-64","F",19.7
2003,"E5","EFT","15-24","M",13.2
2003,"E5","EFT","15-24","F",6.9
2003,"E5","EFT","25-34","M",52.6
2003,"E5","EFT","25-34","F",21.2
2003,"E5","EFT","55+","M",52.6
2003,"E5","EFT","55+","F",13.4
2003,"E5","EFT","55-64","M",47.1
2003,"E5","EFT","55-64","F",12.7
2003,"E5","EPT","15-24","M",2.8
2003,"E5","EPT","15-24","F",2.8
2003,"E5","EPT","25-34","M",2.5
2003,"E5","EPT","25-34","F",6.6
2003,"E5","EPT","55+","M",8
2003,"E5","EPT","55+","F",7.4
2003,"E5","EPT","55-64","M",3.8
2003,"E5","EPT","55-64","F",6
2003,"E5","UNE","25-34","M",2.4
2003,"E5","UNE","25-34","F",2
2003,"E5","UNE","55+","M",3.2
2003,"E5","UNE","55-64","M",3
2003,"E5","NLF","15-24","M",1.6
2003,"E5","NLF","25-34","M",2.2
2003,"E5","NLF","25-34","F",6.1
2003,"E5","NLF","55+","M",89
2003,"E5","NLF","55+","F",51
2003,"E5","NLF","55-64","M",23.2
2003,"E5","NLF","55-64","F",15.9
2003,"E5","URT","25-34","M",4.2
2003,"E5","URT","25-34","F",6.7
2003,"E5","URT","55+","M",5
2003,"E5","URT","55-64","M",5.6
2003,"E5","PRT","15-24","M",91.5
2003,"E5","PRT","15-24","F",89.6
2003,"E5","PRT","25-34","M",96.3
2003,"E5","PRT","25-34","F",83
2003,"E5","PRT","55+","M",41.8
2003,"E5","PRT","55+","F",30
2003,"E5","PRT","55-64","M",69.9
2003,"E5","PRT","55-64","F",55.3
2003,"E5","ERT","15-24","M",84.7
2003,"E5","ERT","15-24","F",84.3
2003,"E5","ERT","25-34","M",92.3
2003,"E5","ERT","25-34","F",77.4
2003,"E5","ERT","55+","M",39.7
