"Occupation","Credential","AgeGroup","Program","Count"
"1452","BDE","55-64","54.01",15
"1452","BDE","55-64","52.01",10
"1452","CDD","15-24","13.01",15
"1452","CDD","25-34","23.01",15
"1452","CDD","35-44","52.02",25
"1454","ATC","45-54","47.06",25
"1454","ATC","55-64","46.03",20
"1454","ATC","65+","46.03",30
"1454","ATC","65+","48.05",30
"1454","ATC","65+","51.09",15
"1454","ATC","65+","12.05",30
"1454","CCO","15-24","10.02",25
"1454","CCO","15-24","24.01",35
"1454","CCO","15-24","19.07",15
"1454","CCO","25-34","10.02",15
"1454","CCO","25-34","19.07",20
"1454","CCO","25-34","52.01",30
"1454","CCO","25-34","52.02",30
"1454","CCO","25-34","52.03",30
"1454","CCO","25-34","52.04",35
"1454","CCO","25-34","52.09",10
"1454","CCO","25-34","51.07",25
"1454","CCO","25-34","43.01",25
"1454","CCO","35-44","50.04",15
"1454","CCO","35-44","19.07",55
"1454","CCO","35-44","22.03",25
"1454","CCO","35-44","52.01",30
"1454","CCO","35-44","52.02",45
"1454","CCO","35-44","52.04",30
"1454","CCO","35-44","51.07",15
"1454","CCO","35-44","51.26",20
"1454","CCO","35-44","43.01",25
"1454","CCO","45-54","10.02",15
"1454","CCO","45-54","50.04",20
"1454","CCO","45-54","19.07",50
"1454","CCO","45-54","22.03",30
"1454","CCO","45-54","52.01",20
"1454","CCO","45-54","52.02",30
"1454","CCO","45-54","52.03",65
"1454","CCO","45-54","52.04",55
"1454","CCO","45-54","52.19",20
"1454","CCO","45-54","15.03",20
"1454","CCO","45-54","51.06",20
"1454","CCO","45-54","51.07",40
"1454","CCO","45-54","43.01",35
"1454","CCO","55-64","13.01",20
"1454","CCO","55-64","19.07",25
"1454","CCO","55-64","52.01",50
"1454","CCO","55-64","52.02",75
"1454","CCO","55-64","52.03",50
"1454","CCO","55-64","52.04",70
"1454","CCO","55-64","52.10",20
"1454","CCO","55-64","52.15",25
"1454","CCO","55-64","11.01",15
"1454","CCO","55-64","15.03",25
"1454","CCO","55-64","51.07",15
"1454","CCO","55-64","51.09",20
"1454","CCO","55-64","51.38",75
"1454","CCO","65+","13.01",50
"1454","CCO","65+","52.01",30
"1454","CCO","65+","52.02",35
"1454","CCO","65+","52.03",65
"1454","CCO","65+","52.04",115
"1454","CCO","65+","52.08",10
"1454","CCO","65+","52.15",20
"1454","CCO","65+","15.00",10
"1454","CCO","65+","47.01",20
"1454","CCO","65+","51.38",40
"1454","CDB","15-24","52.01",20
"1454","CDB","15-24","51.00",20
"1454","CDB","65+","52.02",30
"1454","CDB","65+","51.38",30
"1454","BDE","15-24","24.01",55
"1454","BDE","15-24","54.01",25
"1454","BDE","15-24","42.01",65
"1454","BDE","15-24","45.10",15
"1454","BDE","15-24","26.01",50
"1454","BDE","15-24","30.01",25
"1454","BDE","25-34","38.01",10
"1454","BDE","25-34","54.01",15
"1454","BDE","25-34","42.01",20
"1454","BDE","25-34","45.06",30
"1454","BDE","25-34","45.10",35
"1454","BDE","25-34","45.11",10
"1454","BDE","25-34","52.01",20
"1454","BDE","25-34","30.01",40
"1454","BDE","35-44","13.01",35
"1454","BDE","35-44","24.01",20
"1454","BDE","35-44","45.06",15
"1454","BDE","35-44","11.07",15
"1454","BDE","45-54","24.01",20
"1454","BDE","45-54","45.06",20
"1454","BDE","55-64","13.01",30
"1454","BDE","55-64","13.13",15
"1454","BDE","55-64","23.01",25
"1454","BDE","55-64","24.01",40
"1454","BDE","55-64","54.01",25
"1454","BDE","55-64","42.01",40
"1454","BDE","55-64","45.07",20
"1454","BDE","55-64","45.11",30
"1454","BDE","55-64","52.03",20
"1454","BDE","55-64","30.01",25
"1454","BDE","55-64","27.01",15
"1454","BDE","65+","13.01",40
"1454","BDE","65+","23.01",15
"1454","BDE","65+","24.01",25
"1454","BDE","65+","42.01",15
"1454","CDD","15-24","45.10",15
"1454","CDD","25-34","42.01",10
"1454","CDD","25-34","52.02",20
"1454","CDD","45-54","13.01",25
"1454","CDD","55-64","13.01",100
"1454","CDD","55-64","52.01",15
"1454","CDD","65+","13.01",70
"1511","ATC","45-54","19.09",20
"1511","ATC","45-54","52.01",20
"1511","ATC","45-54","52.03",20
"1511","ATC","45-54","15.02",35
"1511","ATC","45-54","15.03",25
"1511","ATC","45-54","51.26",10
"1511","ATC","45-54","51.39",20
"1511","ATC","45-54","12.04",30
"1511","ATC","45-54","12.05",45
"1511","ATC","55-64","19.09",10
"1511","ATC","55-64","52.04",20
"1511","ATC","55-64","15.03",15
"1511","ATC","55-64","47.06",30
"1511","ATC","55-64","51.26",15
"1511","ATC","55-64","12.04",20
"1511","CCO","15-24","43.01",15
"1511","CCO","25-34","52.02",25
"1511","CCO","25-34","52.03",30
"1511","CCO","25-34","11.01",30
"1511","CCO","25-34","43.01",55
"1511","CCO","35-44","50.04",20
"1511","CCO","35-44","24.01",25
"1511","CCO","35-44","19.07",20
"1511","CCO","35-44","22.03",20
"1511","CCO","35-44","52.01",25
"1511","CCO","35-44","52.02",15
"1511","CCO","35-44","52.03",95
"1511","CCO","35-44","52.04",30
"1511","CCO","35-44","52.09",20
"1511","CCO","35-44","52.19",40
"1511","CCO","35-44","15.12",20
"1511","CCO","35-44","51.07",15
"1511","CCO","35-44","51.26",25
"1511","CCO","35-44","43.01",30
"1511","CCO","45-54","13.01",40
"1511","CCO","45-54","50.04",20
"1511","CCO","45-54","24.01",20
"1511","CCO","45-54","19.07",25
"1511","CCO","45-54","22.03",20
"1511","CCO","45-54","52.01",55
"1511","CCO","45-54","52.02",60
"1511","CCO","45-54","52.03",60
"1511","CCO","45-54","52.04",70
"1511","CCO","45-54","52.19",25
"1511","CCO","45-54","15.00",10
"1511","CCO","45-54","15.03",20
"1511","CCO","45-54","51.08",15
"1511","CCO","45-54","51.38",45
"1511","CCO","45-54","12.05",25
"1511","CCO","55-64","13.01",30
"1511","CCO","55-64","22.03",15
"1511","CCO","55-64","52.02",100
"1511","CCO","55-64","52.03",35
"1511","CCO","55-64","52.04",20
"1511","CCO","55-64","51.08",20
"1511","CCO","55-64","51.26",15
"1511","CCO","55-64","51.39",20
"1511","CDB","45-54","42.01",15
"1511","CDB","55-64","24.01",15
"1511","CDB","55-64","52.03",20
"1511","BDE","15-24","45.10",10
"1511","BDE","25-34","52.01",20
"1511","BDE","35-44","24.01",30
"1511","BDE","35-44","52.01",40
"1511","BDE","45-54","24.01",35
"1511","BDE","45-54","52.01",30
"1511","BDE","45-54","52.03",30
"1511","BDE","45-54","30.01",20
"1511","BDE","45-54","14.08",25
"1511","BDE","45-54","14.19",20
"1511","BDE","55-64","13.01",20
"1511","BDE","55-64","24.01",25
"1511","BDE","55-64","45.07",15
"1511","BDE","55-64","52.01",20
"1511","BDE","55-64","52.02",35
"1511","BDE","55-64","52.03",35
"1511","BDE","55-64","30.01",30
"1511","CDD","35-44","11.07",20
"1511","CDD","45-54","24.01",10
"1511","CDD","45-54","52.01",10
"1511","CDD","45-54","52.03",25
"1511","CDD","55-64","13.01",25
"1511","CDD","55-64","13.13",25
"1512","ATC","25-34","12.04",50
"1512","ATC","35-44","46.03",15
"1512","ATC","35-44","51.26",45
"1512","ATC","35-44","12.04",30
"1512","ATC","45-54","46.03",10
"1512","ATC","45-54","48.05",20
"1512","ATC","45-54","12.04",85
"1512","ATC","55-64","48.05",25
"1512","ATC","55-64","12.04",15
"1512","CCO","25-34","52.02",15
"1512","CCO","25-34","12.05",20
"1512","CCO","25-34","43.01",30
"1512","CCO","35-44","50.04",25
"1512","CCO","35-44","19.07",25
"1512","CCO","35-44","22.03",15
"1512","CCO","35-44","52.01",35
"1512","CCO","35-44","52.02",10
"1512","CCO","35-44","52.03",70
"1512","CCO","35-44","52.09",15
"1512","CCO","35-44","52.14",10
"1512","CCO","35-44","52.19",25
"1512","CCO","35-44","11.02",25
"1512","CCO","35-44","15.02",20
"1512","CCO","35-44","15.03",25
"1512","CCO","35-44","31.05",35
"1512","CCO","35-44","43.01",35
"1512","CCO","45-54","50.04",30
"1512","CCO","45-54","50.06",15
"1512","CCO","45-54","19.07",65
"1512","CCO","45-54","22.03",20
"1512","CCO","45-54","52.01",75
"1512","CCO","45-54","52.02",45
"1512","CCO","45-54","52.03",50
"1512","CCO","45-54","52.04",20
"1512","CCO","45-54","52.08",20
"1512","CCO","45-54","52.09",15
"1512","CCO","45-54","52.14",20
"1512","CCO","45-54","52.15",50
"1512","CCO","45-54","15.03",35
"1512","CCO","45-54","15.12",30
"1512","CCO","45-54","46.02",30
"1512","CCO","45-54","31.01",50
"1512","CCO","45-54","51.06",15
"1512","CCO","45-54","51.08",45
"1512","CCO","45-54","51.38",25
"1512","CCO","45-54","12.05",30
"1512","CCO","45-54","43.01",15
"1512","CCO","55-64","10.03",25
"1512","CCO","55-64","52.01",20
"1512","CCO","55-64","52.02",20
"1512","CCO","55-64","52.03",15
"1512","CCO","55-64","52.15",25
"1512","CCO","55-64","11.01",25
"1512","CCO","55-64","15.03",25
"1512","CCO","55-64","47.06",35
"1512","CCO","55-64","48.05",15
"1512","CDB","45-54","52.03",15
"1512","BDE","25-34","24.01",30
"1512","BDE","35-44","45.07",40
"1512","BDE","35-44","45.11",45
"1512","BDE","45-54","13.01",25
"1512","BDE","45-54","45.07",30
"1512","BDE","45-54","45.10",15
"1512","BDE","45-54","52.01",55
"1512","BDE","55-64","23.01",25
"1512","BDE","55-64","23.14",25
"1512","BDE","55-64","24.01",35
"1512","BDE","55-64","45.06",35
"1512","BDE","55-64","45.07",40
"1512","BDE","55-64","52.01",20
"1513","ATC","35-44","48.05",60
"1513","ATC","45-54","48.05",10
"1513","ATC","45-54","12.05",15
"1513","ATC","55-64","47.06",30
"1513","ATC","55-64","12.04",15
"1513","ATC","55-64","12.05",15
"1513","ATC","65+","47.06",35
"1513","CCO","15-24","43.01",40
"1513","CCO","25-34","52.02",10
"1513","CCO","25-34","52.03",40
"1513","CCO","25-34","43.01",20
"1513","CCO","35-44","52.02",40
"1513","CCO","35-44","52.03",40
"1513","CCO","35-44","52.09",15
"1513","CCO","35-44","52.14",20
"1513","CCO","35-44","43.01",75
"1513","CCO","45-54","52.01",25
"1513","CCO","45-54","52.02",20
"1513","CCO","45-54","52.14",65
"1513","CCO","45-54","11.01",15
"1513","CCO","45-54","15.03",65
"1513","CCO","45-54","15.06",15
"1513","CCO","45-54","01.00",25
"1513","CCO","55-64","52.01",25
"1513","CCO","55-64","52.02",25
"1513","CCO","55-64","52.03",20
"1513","CCO","55-64","15.03",25
"1513","CCO","55-64","48.05",15
"1513","BDE","35-44","24.01",15
"1513","BDE","55-64","24.01",20
"1513","BDE","55-64","45.07",30
"1513","BDE","65+","14.19",25
"1513","CDD","35-44","13.01",15
"1521","ATC","15-24","46.02",20
"1521","ATC","15-24","47.06",50
"1521","ATC","15-24","48.05",25
"1521","ATC","15-24","51.08",10
"1521","ATC","15-24","12.05",30
"1521","ATC","15-24","49.02",30
"1521","ATC","25-34","52.01",15
"1521","ATC","25-34","52.18",15
"1521","ATC","25-34","15.12",10
"1521","ATC","25-34","46.02",60
"1521","ATC","25-34","46.05",30
"1521","ATC","25-34","47.03",20
"1521","ATC","25-34","47.06",40
"1521","ATC","25-34","48.05",20
"1521","ATC","25-34","31.99",30
"1521","ATC","25-34","49.02",85
"1521","ATC","35-44","46.04",40
"1521","ATC","35-44","47.00",15
"1521","ATC","35-44","47.06",60
"1521","ATC","35-44","48.05",160
"1521","ATC","35-44","51.26",55
"1521","ATC","35-44","51.39",20
"1521","ATC","35-44","12.04",25
"1521","ATC","35-44","12.05",15
"1521","ATC","35-44","49.02",50
"1521","ATC","45-54","52.01",30
"1521","ATC","45-54","52.02",15
"1521","ATC","45-54","52.03",40
"1521","ATC","45-54","52.04",30
"1521","ATC","45-54","15.03",20
"1521","ATC","45-54","46.03",15
"1521","ATC","45-54","46.04",35
"1521","ATC","45-54","47.01",40
"1521","ATC","45-54","47.02",30
"1521","ATC","45-54","47.03",30
"1521","ATC","45-54","47.06",150
"1521","ATC","45-54","48.05",245
"1521","ATC","45-54","51.06",45
"1521","ATC","45-54","51.26",65
"1521","ATC","45-54","12.04",75
"1521","ATC","45-54","12.05",25
"1521","ATC","45-54","49.02",70
"1521","ATC","45-54","49.99",35
"1521","ATC","55-64","52.03",20
"1521","ATC","55-64","52.04",20
"1521","ATC","55-64","46.03",40
"1521","ATC","55-64","46.04",20
"1521","ATC","55-64","46.05",60
"1521","ATC","55-64","47.00",20
"1521","ATC","55-64","47.01",15
"1521","ATC","55-64","47.03",15
"1521","ATC","55-64","47.06",95
"1521","ATC","55-64","48.05",60
"1521","ATC","55-64","48.07",35
"1521","ATC","55-64","12.04",30
"1521","ATC","55-64","49.02",15
"1521","ATC","65+","47.00",20
"1521","ATC","65+","47.06",20
"1521","ATC","65+","48.05",25
"1521","CCO","15-24","10.02",15
"1521","CCO","15-24","50.04",35
"1521","CCO","15-24","24.01",65
"1521","CCO","15-24","44.07",20
"1521","CCO","15-24","52.01",30
"1521","CCO","15-24","52.02",35
"1521","CCO","15-24","52.03",25
"1521","CCO","15-24","52.19",30
"1521","CCO","15-24","11.01",30
"1521","CCO","15-24","11.02",40
"1521","CCO","15-24","15.12",20
"1521","CCO","15-24","47.02",25
"1521","CCO","15-24","47.03",25
"1521","CCO","15-24","01.06",25
"1521","CCO","15-24","51.11",30
"1521","CCO","15-24","12.05",30
"1521","CCO","15-24","43.01",135
"1521","CCO","15-24","43.02",35
"1521","CCO","25-34","10.02",70
"1521","CCO","25-34","50.04",80
"1521","CCO","25-34","50.06",25
"1521","CCO","25-34","50.07",30
"1521","CCO","25-34","24.01",80
"1521","CCO","25-34","09.04",25
"1521","CCO","25-34","09.09",40
"1521","CCO","25-34","22.03",45
"1521","CCO","25-34","52.01",90
"1521","CCO","25-34","52.02",130
"1521","CCO","25-34","52.03",80
"1521","CCO","25-34","52.04",25
"1521","CCO","25-34","52.09",15
"1521","CCO","25-34","52.10",15
"1521","CCO","25-34","52.11",35
"1521","CCO","25-34","52.14",85
"1521","CCO","25-34","52.19",60
"1521","CCO","25-34","11.01",55
"1521","CCO","25-34","11.02",20
"1521","CCO","25-34","11.07",55
"1521","CCO","25-34","11.08",15
"1521","CCO","25-34","11.10",20
"1521","CCO","25-34","15.03",40
"1521","CCO","25-34","15.08",25
"1521","CCO","25-34","15.12",80
"1521","CCO","25-34","47.02",30
"1521","CCO","25-34","47.06",55
"1521","CCO","25-34","48.05",25
"1521","CCO","25-34","12.05",20
"1521","CCO","25-34","43.01",120
"1521","CCO","35-44","10.02",15
"1521","CCO","35-44","50.04",80
"1521","CCO","35-44","24.01",30
"1521","CCO","35-44","19.07",65
"1521","CCO","35-44","22.03",25
"1521","CCO","35-44","52.01",60
"1521","CCO","35-44","52.02",155
"1521","CCO","35-44","52.03",125
"1521","CCO","35-44","52.04",30
"1521","CCO","35-44","52.09",30
"1521","CCO","35-44","52.10",30
"1521","CCO","35-44","52.14",10
"1521","CCO","35-44","52.15",15
"1521","CCO","35-44","52.19",45
"1521","CCO","35-44","11.01",145
"1521","CCO","35-44","11.02",45
"1521","CCO","35-44","11.06",65
"1521","CCO","35-44","11.07",30
"1521","CCO","35-44","11.10",20
"1521","CCO","35-44","15.03",60
"1521","CCO","35-44","15.12",55
"1521","CCO","35-44","46.00",40
"1521","CCO","35-44","46.03",25
"1521","CCO","35-44","47.02",25
"1521","CCO","35-44","47.03",25
"1521","CCO","35-44","48.05",45
"1521","CCO","35-44","48.07",15
"1521","CCO","35-44","31.01",15
"1521","CCO","35-44","31.05",25
"1521","CCO","35-44","51.26",40
"1521","CCO","35-44","12.05",25
"1521","CCO","35-44","43.01",95
"1521","CCO","45-54","10.02",25
"1521","CCO","45-54","50.04",70
"1521","CCO","45-54","24.01",75
"1521","CCO","45-54","19.07",90
"1521","CCO","45-54","19.09",30
"1521","CCO","45-54","44.00",10
"1521","CCO","45-54","52.01",175
"1521","CCO","45-54","52.02",140
"1521","CCO","45-54","52.03",105
"1521","CCO","45-54","52.04",75
"1521","CCO","45-54","52.08",65
"1521","CCO","45-54","52.09",20
"1521","CCO","45-54","52.10",20
"1521","CCO","45-54","52.14",40
"1521","CCO","45-54","52.15",25
"1521","CCO","45-54","52.18",15
"1521","CCO","45-54","52.19",45
"1521","CCO","45-54","11.01",70
"1521","CCO","45-54","11.02",35
"1521","CCO","45-54","11.07",25
"1521","CCO","45-54","04.09",25
"1521","CCO","45-54","15.00",25
"1521","CCO","45-54","15.03",110
"1521","CCO","45-54","15.08",20
"1521","CCO","45-54","15.12",15
"1521","CCO","45-54","15.13",55
"1521","CCO","45-54","46.03",45
"1521","CCO","45-54","46.04",30
"1521","CCO","45-54","47.00",15
"1521","CCO","45-54","47.01",40
"1521","CCO","45-54","47.06",70
"1521","CCO","45-54","48.05",60
"1521","CCO","45-54","01.00",25
"1521","CCO","45-54","01.06",20
"1521","CCO","45-54","03.05",20
"1521","CCO","45-54","51.07",70
"1521","CCO","45-54","51.08",25
"1521","CCO","45-54","12.04",20
"1521","CCO","45-54","12.05",55
"1521","CCO","45-54","43.01",30
"1521","CCO","55-64","13.01",30
"1521","CCO","55-64","52.01",45
"1521","CCO","55-64","52.02",90
"1521","CCO","55-64","52.03",35
"1521","CCO","55-64","52.04",40
"1521","CCO","55-64","15.02",15
"1521","CCO","55-64","15.03",40
"1521","CCO","55-64","46.03",10
"1521","CCO","55-64","47.01",35
"1521","CCO","55-64","47.03",20
"1521","CCO","55-64","47.06",45
"1521","CCO","55-64","48.05",15
"1521","CCO","55-64","51.38",25
"1521","CCO","55-64","43.01",20
"1521","CDB","15-24","52.02",40
"1521","CDB","15-24","14.10",20
"1521","CDB","15-24","31.05",15
"1521","CDB","25-34","24.01",30
"1521","CDB","25-34","52.02",35
"1521","CDB","25-34","11.01",50
"1521","CDB","25-34","14.10",20
"1521","CDB","35-44","50.04",25
"1521","CDB","35-44","52.02",15
"1521","CDB","35-44","52.03",30
"1521","CDB","35-44","14.99",20
"1521","CDB","35-44","51.34",30
"1521","CDB","45-54","52.01",50
"1521","CDB","45-54","52.02",10
"1521","CDB","45-54","52.03",30
"1521","CDB","45-54","30.01",35
"1521","CDB","45-54","14.10",30
"1521","CDB","55-64","24.01",20
"1521","CDB","55-64","52.01",20
"1521","CDB","55-64","52.03",15
"1521","BDE","15-24","24.01",40
"1521","BDE","15-24","52.01",50
"1521","BDE","25-34","50.04",10
"1521","BDE","25-34","23.01",25
"1521","BDE","25-34","24.01",55
"1521","BDE","25-34","54.01",35
"1521","BDE","25-34","42.01",25
"1521","BDE","25-34","45.06",20
"1521","BDE","25-34","52.01",50
"1521","BDE","25-34","52.02",105
"1521","BDE","25-34","30.01",25
"1521","BDE","25-34","14.10",45
"1521","BDE","35-44","50.07",15
"1521","BDE","35-44","24.01",85
"1521","BDE","35-44","45.06",15
"1521","BDE","35-44","52.01",75
"1521","BDE","35-44","52.02",20
"1521","BDE","35-44","52.03",35
"1521","BDE","35-44","52.08",15
"1521","BDE","35-44","30.01",20
"1521","BDE","35-44","11.07",20
"1521","BDE","35-44","14.01",30
"1521","BDE","35-44","14.10",45
"1521","BDE","45-54","13.01",25
"1521","BDE","45-54","24.01",45
"1521","BDE","45-54","45.06",60
"1521","BDE","45-54","45.07",15
"1521","BDE","45-54","45.10",15
"1521","BDE","45-54","52.01",105
"1521","BDE","45-54","52.02",30
"1521","BDE","45-54","30.01",25
"1521","BDE","45-54","14.01",30
"1521","BDE","45-54","14.07",15
"1521","BDE","45-54","14.10",45
"1521","BDE","45-54","14.99",50
"1521","BDE","45-54","01.00",25
"1521","BDE","55-64","13.01",20
"1521","BDE","55-64","45.06",20
"1521","BDE","55-64","52.01",30
"1521","BDE","55-64","52.02",35
"1521","BDE","55-64","52.03",20
"1521","BDE","55-64","14.10",35
"1521","BDE","55-64","14.19",25
"1521","CDD","25-34","13.01",35
"1521","CDD","25-34","52.02",25
"1521","CDD","35-44","45.10",30
"1521","CDD","35-44","52.02",25
"1521","CDD","35-44","52.03",20
"1521","CDD","35-44","40.05",15
"1521","CDD","45-54","13.01",35
"1521","CDD","45-54","52.01",15
"1521","CDD","45-54","52.02",30
"1521","CDD","45-54","14.08",20
"1521","CDD","55-64","13.01",15
"1521","CDD","55-64","52.03",15
"1522","ATC","15-24","47.06",25
"1522","ATC","25-34","47.04",20
"1522","ATC","25-34","47.06",30
"1522","ATC","25-34","48.05",15
"1522","ATC","35-44","47.00",10
"1522","ATC","35-44","47.06",90
"1522","ATC","45-54","47.00",10
"1522","ATC","45-54","47.04",20
"1522","ATC","45-54","47.06",130
"1522","ATC","45-54","48.05",70
"1522","ATC","55-64","47.00",35
"1522","ATC","55-64","47.04",20
"1522","ATC","55-64","47.06",35
"1522","ATC","55-64","48.05",45
"1522","ATC","65+","47.02",45
"1522","ATC","65+","47.06",25
"1522","CCO","15-24","19.07",20
"1522","CCO","15-24","47.06",20
"1522","CCO","15-24","43.01",40
"1522","CCO","25-34","50.04",10
"1522","CCO","25-34","52.01",45
"1522","CCO","25-34","52.02",55
"1522","CCO","25-34","52.03",15
"1522","CCO","25-34","52.14",10
"1522","CCO","25-34","15.12",25
"1522","CCO","25-34","47.04",10
"1522","CCO","25-34","47.06",40
"1522","CCO","25-34","51.26",35
"1522","CCO","25-34","51.38",30
"1522","CCO","25-34","43.01",60
"1522","CCO","35-44","52.03",30
"1522","CCO","35-44","52.04",30
"1522","CCO","35-44","11.01",40
"1522","CCO","35-44","15.03",15
"1522","CCO","35-44","47.06",45
"1522","CCO","35-44","48.05",30
"1522","CCO","35-44","51.09",15
"1522","CCO","35-44","12.05",20
"1522","CCO","35-44","43.01",20
"1522","CCO","45-54","52.01",30
"1522","CCO","45-54","52.02",30
"1522","CCO","45-54","52.03",25
"1522","CCO","45-54","15.03",25
"1522","CCO","45-54","47.06",60
"1522","CCO","45-54","48.05",20
"1522","CCO","45-54","43.01",15
"1522","CCO","55-64","52.01",20
"1522","CCO","55-64","52.02",15
"1522","CCO","55-64","52.03",15
"1522","CCO","55-64","15.03",20
"1522","CCO","55-64","47.06",70
"1522","CDB","15-24","24.01",20
"1522","CDB","35-44","14.99",15
"1522","CDB","55-64","52.02",15
"1522","BDE","15-24","54.01",15
"1522","BDE","45-54","24.01",20
"1522","BDE","45-54","52.01",20
"1523","ATC","45-54","47.03",15
"1523","ATC","45-54","48.05",30
"1523","CCO","25-34","10.02",20
"1523","CCO","25-34","50.04",25
"1523","CCO","25-34","50.06",10
