"AcademicYear","Division","University","Range","StudentYear","Count","Percentage"
2012,"S","MCM","61-100",1,17,.072
2012,"S","MCM","61-100",2,58,.156
2012,"S","MCM","61-100",3,55,.13
2012,"S","MCM","61-100",4,27,.08
2012,"S","NIP","61-100",1,15,.047
2012,"S","NIP","61-100",2,14,.043
2012,"S","NIP","61-100",3,5,.018
2012,"S","NIP","61-100",4,1,.006
2012,"S","OCA","61-100",2,8,.02
2012,"S","OCA","61-100",3,4,.009
2012,"S","OCA","61-100",4,2,.011
2012,"S","OTT","61-100",1,122,.226
2012,"S","OTT","61-100",2,206,.331
2012,"S","OTT","61-100",3,142,.164
2012,"S","OTT","61-100",4,38,.07
2012,"S","OSP","61-100",1,1,.091
2012,"S","UOI","61-100",1,20,.152
2012,"S","UOI","61-100",2,24,.195
2012,"S","UOI","61-100",3,38,.215
2012,"S","UOI","61-100",4,21,.098
2012,"S","QUE","61-100",1,57,.187
2012,"S","QUE","61-100",2,51,.173
2012,"S","QUE","61-100",3,41,.092
2012,"S","QUE","61-100",4,11,.015
2012,"S","RYE","61-100",1,89,.145
2012,"S","RYE","61-100",2,75,.128
2012,"S","RYE","61-100",3,74,.134
2012,"S","RYE","61-100",4,48,.096
2012,"S","TAC","61-100",1,37,.063
2012,"S","TAC","61-100",2,142,.153
2012,"S","TAC","61-100",3,172,.142
2012,"S","TAC","61-100",4,21,.027
2012,"S","TSG","61-100",1,25,.064
2012,"S","TSG","61-100",2,65,.121
2012,"S","TSG","61-100",3,116,.162
2012,"S","TSG","61-100",4,20,.035
2012,"S","TMI","61-100",1,4,.045
2012,"S","TMI","61-100",2,40,.204
2012,"S","TMI","61-100",3,41,.151
2012,"S","TMI","61-100",4,1,.008
2012,"S","TSC","61-100",1,8,.075
2012,"S","TSC","61-100",2,38,.188
2012,"S","TSC","61-100",3,16,.067
2012,"S","TRE","61-100",1,8,.09
2012,"S","TRE","61-100",2,47,.27
2012,"S","TRE","61-100",3,19,.09
2012,"S","TRE","61-100",4,6,.04
2012,"S","WAT","61-100",1,30,.05
2012,"S","WAT","61-100",2,16,.027
2012,"S","WAT","61-100",3,5,.011
2012,"S","WMC","61-100",1,50,.142
2012,"S","WMC","61-100",2,182,.166
2012,"S","WMC","61-100",3,66,.082
2012,"S","WMC","61-100",4,21,.036
2012,"S","WBC","61-100",1,16,.262
2012,"S","WBC","61-100",2,5,.052
2012,"S","WBC","61-100",3,3,.046
2012,"S","WHC","61-100",1,11,.141
2012,"S","WHC","61-100",2,9,.08
2012,"S","WKC","61-100",1,52,.38
2012,"S","WKC","61-100",2,38,.23
2012,"S","WKC","61-100",3,3,.02
2012,"S","WLA","61-100",1,26,.132
2012,"S","WLA","61-100",2,92,.264
2012,"S","WLA","61-100",3,32,.103
2012,"S","WLA","61-100",4,11,.053
2012,"S","WIN","61-100",1,34,.211
2012,"S","WIN","61-100",2,47,.191
2012,"S","WIN","61-100",3,26,.103
2012,"S","WIN","61-100",4,3,.019
2012,"S","YOR","61-100",1,81,.119
2012,"S","YOR","61-100",2,152,.214
2012,"S","YOR","61-100",3,121,.114
2012,"S","YOR","61-100",4,26,.031
2011,"S","BRO","61-100",1,61,.188
2011,"S","BRO","61-100",2,149,.238
2011,"S","BRO","61-100",3,86,.127
2011,"S","BRO","61-100",4,18,.028
2011,"S","CAR","61-100",1,40,.11
2011,"S","CAR","61-100",2,108,.283
2011,"S","CAR","61-100",3,60,.153
2011,"S","CAR","61-100",4,18,.05
2011,"S","GUE","61-100",1,34,.087
2011,"S","GUE","61-100",2,139,.223
2011,"S","GUE","61-100",3,117,.103
2011,"S","GUE","61-100",4,42,.017
2011,"S","LAK","61-100",1,24,.126
2011,"S","LAK","61-100",2,28,.111
2011,"S","LAK","61-100",3,14,.052
2011,"S","LAK","61-100",4,20,.036
2011,"S","LAU","61-100",1,28,.181
2011,"S","LAU","61-100",2,27,.117
2011,"S","LAU","61-100",3,12,.055
2011,"S","LAU","61-100",4,1,.003
2011,"S","MCM","61-100",1,25,.101
2011,"S","MCM","61-100",2,62,.179
2011,"S","MCM","61-100",3,56,.131
2011,"S","MCM","61-100",4,25,.075
2011,"S","NIP","61-100",1,20,.062
2011,"S","NIP","61-100",2,25,.081
2011,"S","NIP","61-100",3,7,.027
2011,"S","NIP","61-100",4,4,.028
2011,"S","OCA","61-100",2,11,.027
2011,"S","OCA","61-100",3,3,.008
2011,"S","OTT","61-100",1,129,.237
2011,"S","OTT","61-100",2,200,.331
2011,"S","OTT","61-100",3,150,.17
2011,"S","OTT","61-100",4,27,.049
2011,"S","UOI","61-100",1,20,.171
2011,"S","UOI","61-100",2,25,.236
2011,"S","UOI","61-100",3,21,.133
2011,"S","UOI","61-100",4,6,.038
2011,"S","QUE","61-100",1,57,.174
2011,"S","QUE","61-100",2,48,.153
2011,"S","QUE","61-100",3,36,.08
2011,"S","QUE","61-100",4,9,.012
2011,"S","RYE","61-100",1,54,.088
2011,"S","RYE","61-100",2,68,.111
2011,"S","RYE","61-100",3,73,.12
2011,"S","RYE","61-100",4,56,.093
2011,"S","TAC","61-100",1,42,.074
2011,"S","TAC","61-100",2,171,.187
2011,"S","TAC","61-100",3,148,.125
2011,"S","TAC","61-100",4,24,.033
2011,"S","TSG","61-100",1,33,.086
2011,"S","TSG","61-100",2,92,.177
2011,"S","TSG","61-100",3,98,.142
2011,"S","TSG","61-100",4,21,.041
2011,"S","TMI","61-100",1,2,.022
2011,"S","TMI","61-100",2,51,.256
2011,"S","TMI","61-100",3,35,.129
2011,"S","TMI","61-100",4,3,.025
2011,"S","TSC","61-100",1,8,.076
2011,"S","TSC","61-100",2,29,.142
2011,"S","TSC","61-100",3,15,.069
2011,"S","TRE","61-100",1,18,.124
2011,"S","TRE","61-100",2,1,.004
2011,"S","WAT","61-100",1,116,.197
2011,"S","WAT","61-100",2,123,.215
2011,"S","WAT","61-100",3,84,.195
2011,"S","WAT","61-100",4,39,.092
2011,"S","WMC","61-100",1,51,.142
2011,"S","WMC","61-100",2,167,.15
2011,"S","WMC","61-100",3,59,.076
2011,"S","WMC","61-100",4,23,.042
2011,"S","WBC","61-100",1,15,.254
2011,"S","WBC","61-100",2,6,.069
2011,"S","WBC","61-100",3,3,.055
2011,"S","WHC","61-100",1,11,.147
2011,"S","WHC","61-100",2,9,.08
2011,"S","WKC","61-100",1,56,.448
2011,"S","WKC","61-100",2,24,.145
2011,"S","WKC","61-100",3,12,.066
2011,"S","WLA","61-100",1,27,.139
2011,"S","WLA","61-100",2,85,.254
2011,"S","WLA","61-100",3,32,.1
2011,"S","WLA","61-100",4,6,.03
2011,"S","WIN","61-100",1,33,.188
2011,"S","WIN","61-100",2,37,.154
2011,"S","WIN","61-100",3,25,.094
2011,"S","WIN","61-100",4,6,.038
2011,"S","YOR","61-100",1,83,.12
2011,"S","YOR","61-100",2,146,.202
2011,"S","YOR","61-100",3,119,.114
2011,"S","YOR","61-100",4,21,.025
2010,"S","BRO","61-100",1,54,.178
2010,"S","BRO","61-100",2,150,.284
2010,"S","BRO","61-100",3,70,.121
2010,"S","BRO","61-100",4,9,.018
2010,"S","CAR","61-100",1,37,.101
2010,"S","CAR","61-100",2,105,.276
2010,"S","CAR","61-100",3,68,.174
2010,"S","CAR","61-100",4,18,.05
2010,"S","GUE","61-100",1,33,.089
2010,"S","GUE","61-100",2,128,.204
2010,"S","GUE","61-100",3,107,.102
2010,"S","GUE","61-100",4,35,.014
2010,"S","LAK","61-100",1,27,.143
2010,"S","LAK","61-100",2,27,.113
2010,"S","LAK","61-100",3,13,.047
2010,"S","LAK","61-100",4,6,.01
2010,"S","LAU","61-100",1,27,.17
2010,"S","LAU","61-100",2,22,.091
2010,"S","LAU","61-100",3,6,.027
2010,"S","LAU","61-100",4,5,.015
2010,"S","MCM","61-100",1,22,.093
2010,"S","MCM","61-100",2,41,.123
2010,"S","MCM","61-100",3,54,.134
2010,"S","MCM","61-100",4,30,.083
2010,"S","NIP","61-100",1,20,.056
2010,"S","NIP","61-100",2,22,.073
2010,"S","NIP","61-100",3,6,.025
2010,"S","NIP","61-100",4,2,.014
2010,"S","OCA","61-100",2,7,.02
2010,"S","OCA","61-100",3,3,.008
2010,"S","OCA","61-100",4,3,.02
2010,"S","OTT","61-100",1,102,.188
2010,"S","OTT","61-100",2,198,.329
2010,"S","OTT","61-100",3,140,.162
2010,"S","OTT","61-100",4,26,.049
2010,"S","UOI","61-100",1,13,.125
2010,"S","UOI","61-100",2,15,.147
2010,"S","UOI","61-100",3,22,.137
2010,"S","UOI","61-100",4,1,.006
2010,"S","QUE","61-100",1,47,.149
2010,"S","QUE","61-100",2,52,.171
2010,"S","QUE","61-100",3,31,.074
2010,"S","QUE","61-100",4,10,.016
2010,"S","RYE","61-100",1,60,.101
2010,"S","RYE","61-100",2,71,.128
2010,"S","RYE","61-100",3,62,.113
2010,"S","RYE","61-100",4,51,.098
2010,"S","TAC","61-100",1,51,.085
2010,"S","TAC","61-100",2,178,.194
2010,"S","TAC","61-100",3,142,.123
2010,"S","TAC","61-100",4,18,.026
2010,"S","TSG","61-100",1,38,.098
2010,"S","TSG","61-100",2,95,.183
2010,"S","TSG","61-100",3,95,.141
2010,"S","TSG","61-100",4,18,.035
2010,"S","TMI","61-100",1,7,.06
2010,"S","TMI","61-100",2,49,.252
2010,"S","TMI","61-100",3,28,.107
2010,"S","TSC","61-100",1,6,.061
2010,"S","TSC","61-100",2,35,.165
2010,"S","TSC","61-100",3,19,.087
2010,"S","TRE","61-100",1,23,.142
2010,"S","TRE","61-100",2,61,.236
2010,"S","TRE","61-100",3,29,.082
2010,"S","TRE","61-100",4,8,.036
2010,"S","WAT","61-100",1,91,.158
2010,"S","WAT","61-100",2,107,.19
2010,"S","WAT","61-100",3,82,.187
2010,"S","WAT","61-100",4,53,.133
2010,"S","WMC","61-100",1,40,.11
2010,"S","WMC","61-100",2,141,.132
2010,"S","WMC","61-100",3,47,.062
2010,"S","WMC","61-100",4,20,.037
2010,"S","WBC","61-100",1,13,.25
2010,"S","WBC","61-100",2,5,.059
2010,"S","WBC","61-100",3,2,.041
2010,"S","WHC","61-100",1,21,.339
2010,"S","WHC","61-100",2,5,.046
2010,"S","WKC","61-100",1,32,.4
2010,"S","WKC","61-100",2,11,.29
2010,"S","WLA","61-100",1,35,.2
2010,"S","WLA","61-100",2,88,.272
2010,"S","WLA","61-100",3,33,.112
2010,"S","WLA","61-100",4,12,.064
2010,"S","WIN","61-100",1,36,.216
2010,"S","WIN","61-100",2,50,.202
2010,"S","WIN","61-100",3,21,.088
2010,"S","WIN","61-100",4,10,.065
2010,"S","YOR","61-100",1,64,.094
2010,"S","YOR","61-100",2,162,.222
2010,"S","YOR","61-100",3,113,.124
2010,"S","YOR","61-100",4,13,.016
2009,"S","BRO","61-100",1,55,.174
2009,"S","BRO","61-100",2,132,.246
2009,"S","BRO","61-100",3,54,.095
2009,"S","BRO","61-100",4,13,.026
2009,"S","CAR","61-100",1,44,.14
2009,"S","CAR","61-100",2,110,.298
2009,"S","CAR","61-100",3,52,.014
2009,"S","CAR","61-100",4,14,.041
2009,"S","GUE","61-100",1,32,.081
2009,"S","GUE","61-100",2,105,.171
2009,"S","GUE","61-100",3,129,.117
2009,"S","GUE","61-100",4,34,.014
2009,"S","LAK","61-100",1,27,.151
2009,"S","LAK","61-100",2,23,.1
2009,"S","LAK","61-100",3,16,.059
2009,"S","LAK","61-100",4,15,.028
2009,"S","LAU","61-100",1,27,.161
2009,"S","LAU","61-100",2,21,.089
2009,"S","LAU","61-100",3,10,.042
2009,"S","LAU","61-100",4,1,.003
2009,"S","MCM","61-100",1,34,.107
2009,"S","MCM","61-100",2,59,.142
2009,"S","MCM","61-100",3,55,.128
2009,"S","MCM","61-100",4,23,.057
2009,"S","NIP","61-100",1,26,.078
2009,"S","NIP","61-100",2,19,.062
2009,"S","OCA","61-100",2,7,.021
2009,"S","OCA","61-100",3,5,.015
2009,"S","OCA","61-100",4,3,.019
2009,"S","OTT","61-100",1,89,.159
2009,"S","OTT","61-100",2,192,.306
2009,"S","OTT","61-100",3,110,.126
2009,"S","OTT","61-100",4,19,.037
2009,"S","UOI","61-100",1,7,.063
2009,"S","UOI","61-100",2,22,.212
2009,"S","UOI","61-100",3,14,.096
2009,"S","UOI","61-100",4,7,.042
2009,"S","QUE","61-100",1,49,.103
2009,"S","QUE","61-100",2,50,.154
2009,"S","QUE","61-100",3,44,.092
2009,"S","QUE","61-100",4,9,.013
2009,"S","RYE","61-100",1,70,.112
2009,"S","RYE","61-100",2,82,.148
2009,"S","RYE","61-100",3,63,.117
2009,"S","RYE","61-100",4,50,.095
2009,"S","TAC","61-100",1,49,.08
2009,"S","TAC","61-100",2,188,.205
2009,"S","TAC","61-100",3,153,.132
2009,"S","TAC","61-100",4,16,.024
2009,"S","TSG","61-100",1,36,.092
2009,"S","TSG","61-100",2,111,.215
2009,"S","TSG","61-100",3,101,.15
2009,"S","TSG","61-100",4,16,.031
2009,"S","TMI","61-100",1,6,.055
2009,"S","TMI","61-100",2,49,.253
2009,"S","TMI","61-100",3,29,.112
2009,"S","TSC","61-100",1,7,.061
2009,"S","TSC","61-100",2,29,.137
2009,"S","TSC","61-100",3,23,.101
2009,"S","TRE","61-100",1,10,.114
2009,"S","TRE","61-100",2,32,.121
2009,"S","TRE","61-100",3,21,.051
2009,"S","TRE","61-100",4,6,.017
2009,"S","WAT","61-100",1,111,.204
2009,"S","WAT","61-100",2,125,.227
2009,"S","WAT","61-100",3,85,.208
2009,"S","WAT","61-100",4,44,.113
2009,"S","WMC","61-100",1,46,.139
2009,"S","WMC","61-100",2,135,.128
2009,"S","WMC","61-100",3,57,.079
2009,"S","WMC","61-100",4,17,.031
2009,"S","WBC","61-100",1,15,.268
2009,"S","WBC","61-100",2,5,.075
2009,"S","WBC","61-100",3,1,.02
2009,"S","WHC","61-100",1,21,.339
2009,"S","WHC","61-100",2,5,.046
2009,"S","WKC","61-100",1,47,.35
2009,"S","WKC","61-100",2,125,.46
2009,"S","WKC","61-100",3,2,.01
2009,"S","WLA","61-100",1,37,.201
2009,"S","WLA","61-100",2,96,.284
2009,"S","WLA","61-100",3,19,.063
2009,"S","WLA","61-100",4,8,.046
2009,"S","WIN","61-100",1,41,.227
2009,"S","WIN","61-100",2,48,.205
2009,"S","WIN","61-100",3,22,.091
2009,"S","WIN","61-100",4,8,.053
2009,"S","YOR","61-100",1,71,.108
2009,"S","YOR","61-100",2,171,.222
2009,"S","YOR","61-100",3,114,.109
2009,"S","YOR","61-100",4,8,.01
2008,"S","BRO","61-100",1,39,.142
2008,"S","BRO","61-100",2,133,.273
2008,"S","BRO","61-100",3,59,.105
2008,"S","BRO","61-100",4,10,.021
2008,"S","CAR","61-100",1,45,.143
2008,"S","CAR","61-100",2,113,.304
2008,"S","CAR","61-100",3,49,.13
2008,"S","CAR","61-100",4,8,.024
2008,"S","GUE","61-100",1,40,.09
2008,"S","GUE","61-100",2,90,.14
2008,"S","GUE","61-100",3,102,.1
2008,"S","GUE","61-100",4,26,.02
2008,"S","LAK","61-100",1,27,.149
2008,"S","LAK","61-100",2,34,.147
2008,"S","LAK","61-100",3,12,.046
2008,"S","LAK","61-100",4,8,.018
2008,"S","LAU","61-100",1,22,.124
2008,"S","LAU","61-100",2,19,.076
2008,"S","LAU","61-100",3,7,.03
2008,"S","LAU","61-100",4,2,.006
2008,"S","MCM","61-100",1,35,.09
2008,"S","MCM","61-100",2,63,.145
2008,"S","MCM","61-100",3,63,.145
2008,"S","MCM","61-100",4,28,.077
2008,"S","NIP","61-100",1,29,.164
2008,"S","NIP","61-100",2,19,.085
2008,"S","NIP","61-100",3,2,.01
2008,"S","OCA","61-100",2,5,.025
2008,"S","OCA","61-100",3,1,.005
2008,"S","OCA","61-100",4,1,.011
2008,"S","OTT","61-100",1,84,.154
2008,"S","OTT","61-100",2,191,.311
2008,"S","OTT","61-100",3,125,.144
2008,"S","OTT","61-100",4,19,.085
2008,"S","UOI","61-100",1,11,.151
2008,"S","UOI","61-100",2,26,.302
2008,"S","UOI","61-100",3,12,.098
2008,"S","UOI","61-100",4,5,.033
2008,"S","QUE","61-100",1,40,.081
2008,"S","QUE","61-100",2,60,.175
2008,"S","QUE","61-100",3,21,.043
2008,"S","QUE","61-100",4,12,.018
2008,"S","RYE","61-100",1,16,.193
2008,"S","RYE","61-100",2,35,.176
2008,"S","RYE","61-100",3,7,.027
2008,"S","RYE","61-100",4,2,.009
2008,"S","TAC","61-100",1,60,.096
2008,"S","TAC","61-100",2,183,.196
2008,"S","TAC","61-100",3,145,.125
2008,"S","TAC","61-100",4,19,.027
2008,"S","TSG","61-100",1,48,.114
2008,"S","TSG","61-100",2,98,.182
2008,"S","TSG","61-100",3,102,.145
2008,"S","TSG","61-100",4,18,.034
2008,"S","TMI","61-100",1,8,.071
2008,"S","TMI","61-100",2,47,.245
2008,"S","TMI","61-100",3,26,.105
2008,"S","TSC","61-100",1,5,.047
2008,"S","TSC","61-100",2,39,.187
2008,"S","TSC","61-100",3,17,.08
2008,"S","TSC","61-100",4,1,.014
2008,"S","TRE","61-100",1,16,.193
2008,"S","TRE","61-100",2,35,.176
2008,"S","TRE","61-100",3,7,.027
2008,"S","TRE","61-100",4,2,.009
2008,"S","WAT","61-100",1,111,.204
2008,"S","WAT","61-100",2,125,.227
2008,"S","WAT","61-100",3,85,.208
2008,"S","WAT","61-100",4,44,.113
2008,"S","WMC","61-100",1,48,.145
2008,"S","WMC","61-100",2,156,.15
2008,"S","WMC","61-100",3,43,.06
2008,"S","WMC","61-100",4,18,.034
2008,"S","WBC","61-100",1,12,.231
2008,"S","WBC","61-100",2,5,.065
2008,"S","WBC","61-100",3,3,.07
2008,"S","WHC","61-100",1,15,.294
2008,"S","WHC","61-100",2,6,.061
2008,"S","WKC","61-100",1,43,.53
2008,"S","WKC","61-100",2,14,.37
2008,"S","WLA","61-100",1,50,.262
2008,"S","WLA","61-100",2,79,.206
2008,"S","WLA","61-100",3,33,.095
2008,"S","WLA","61-100",4,2,.01
2008,"S","WIN","61-100",1,51,.28
2008,"S","WIN","61-100",2,43,.163
2008,"S","WIN","61-100",3,24,.09
2008,"S","WIN","61-100",4,8,.05
2008,"S","YOR","61-100",1,91,.135
2008,"S","YOR","61-100",2,121,.158
2008,"S","YOR","61-100",3,87,.085
2008,"S","YOR","61-100",4,4,.005
2007,"S","BRO","61-100",1,27,.1
2007,"S","BRO","61-100",2,134,.282
2007,"S","BRO","61-100",3,59,.108
2007,"S","BRO","61-100",4,14,.028
2007,"S","CAR","61-100",1,45,.147
2007,"S","CAR","61-100",2,119,.333
2007,"S","CAR","61-100",3,55,.151
2007,"S","CAR","61-100",4,19,.057
2007,"S","GUE","61-100",1,95,.16
2007,"S","GUE","61-100",2,152,.19
2007,"S","GUE","61-100",3,145,.13
2007,"S","GUE","61-100",4,46,.02
2007,"S","LAK","61-100",1,35,.196
2007,"S","LAK","61-100",2,35,.158
2007,"S","LAK","61-100",3,17,.07
2007,"S","LAK","61-100",4,13,.029
2007,"S","LAU","61-100",1,26,.145
2007,"S","LAU","61-100",2,16,.06
2007,"S","LAU","61-100",3,14,.062
2007,"S","LAU","61-100",4,3,.01
2007,"S","MCM","61-100",1,15,.044
2007,"S","MCM","61-100",2,62,.134
2007,"S","MCM","61-100",3,48,.096
2007,"S","MCM","61-100",4,17,.045
2007,"S","NIP","61-100",1,25,.14
2007,"S","NIP","61-100",2,19,.093
2007,"S","NIP","61-100",3,2,.011
2007,"S","OCA","61-100",2,9,.05
2007,"S","OCA","61-100",3,1,.005
2007,"S","OCA","61-100",4,1,.011
2007,"S","OTT","61-100",1,85,.16
2007,"S","OTT","61-100",2,176,.311
2007,"S","OTT","61-100",3,116,.135
2007,"S","OTT","61-100",4,28,.058
2007,"S","UOI","61-100",1,11,.172
2007,"S","UOI","61-100",2,18,.222
2007,"S","UOI","61-100",3,16,.136
2007,"S","UOI","61-100",4,4,.034
2007,"S","QUE","61-100",1,55,.117
2007,"S","QUE","61-100",2,50,.144
2007,"S","QUE","61-100",3,35,.08
2007,"S","QUE","61-100",4,12,.018
2007,"S","RYE","61-100",1,106,.185
2007,"S","RYE","61-100",2,54,.105
2007,"S","RYE","61-100",3,52,.107
2007,"S","RYE","61-100",4,41,.089
2007,"S","TAC","61-100",1,51,.086
2007,"S","TAC","61-100",2,198,.221
2007,"S","TAC","61-100",3,170,.152
2007,"S","TAC","61-100",4,17,.026
2007,"S","TSG","61-100",1,43,.106
2007,"S","TSG","61-100",2,114,.225
2007,"S","TSG","61-100",3,114,.166
2007,"S","TSG","61-100",4,16,.031
2007,"S","TMI","61-100",1,6,.059
2007,"S","TMI","61-100",2,50,.258
2007,"S","TMI","61-100",3,29,.125
2007,"S","TSC","61-100",1,2,.022
2007,"S","TSC","61-100",2,34,.175
2007,"S","TSC","61-100",3,27,.137
2007,"S","TSC","61-100",4,1,.02
2007,"S","TRE","61-100",1,26,.26
2007,"S","TRE","61-100",2,58,.286
2007,"S","TRE","61-100",3,39,.142
2007,"S","TRE","61-100",4,10,.105
2007,"S","WAT","61-100",1,135,.25
2007,"S","WAT","61-100",2,111,.219
2007,"S","WAT","61-100",3,61,.151
2007,"S","WAT","61-100",4,23,.061
2007,"S","WMC","61-100",1,46,.142
2007,"S","WMC","61-100",2,151,.141
2007,"S","WMC","61-100",3,39,.054
2007,"S","WMC","61-100",4,22,.041
2007,"S","WBC","61-100",1,15,.319
2007,"S","WBC","61-100",2,7,.091
2007,"S","WBC","61-100",3,5,.156
2007,"S","WHC","61-100",1,10,.213
2007,"S","WHC","61-100",2,6,.051
2007,"S","WKC","61-100",1,64,.58
2007,"S","WKC","61-100",2,40,.26
2007,"S","WKC","61-100",3,4,.04
2007,"S","WLA","61-100",1,43,.218
2007,"S","WLA","61-100",2,79,.213
2007,"S","WLA","61-100",3,11,.034
2007,"S","WIN","61-100",1,50,.262
2007,"S","WIN","61-100",2,53,.198
2007,"S","WIN","61-100",3,29,.119
2007,"S","WIN","61-100",4,6,.039
2007,"S","YOR","61-100",1,100,.149
2007,"S","YOR","61-100",2,159,.2
2007,"S","YOR","61-100",3,131,.112
2007,"S","YOR","61-100",4,6,.007
2006,"S","BRO","61-100",1,23,.084
2006,"S","BRO","61-100",2,101,.214
2006,"S","BRO","61-100",3,85,.149
2006,"S","BRO","61-100",4,15,.035
2006,"S","CAR","61-100",1,35,.108
2006,"S","CAR","61-100",2,117,.329
2006,"S","CAR","61-100",3,55,.149
2006,"S","CAR","61-100",4,20,.063
2006,"S","GUE","61-100",1,106,.19
2006,"S","GUE","61-100",2,125,.17
2006,"S","GUE","61-100",3,164,.14
2006,"S","GUE","61-100",4,71,.04
2006,"S","LAK","61-100",1,32,.203
2006,"S","LAK","61-100",2,26,.124
2006,"S","LAK","61-100",3,14,.057
2006,"S","LAK","61-100",4,13,.03
2006,"S","LAU","61-100",1,21,.115
2006,"S","LAU","61-100",2,19,.073
2006,"S","LAU","61-100",3,14,.063
2006,"S","LAU","61-100",4,8,.027
2006,"S","MCM","61-100",1,17,.054
2006,"S","MCM","61-100",2,69,.176
2006,"S","MCM","61-100",3,52,.121
2006,"S","MCM","61-100",4,12,.033
2006,"S","NIP","61-100",1,24,.157
2006,"S","NIP","61-100",2,15,.068
2006,"S","OCA","61-100",2,4,.022
2006,"S","OCA","61-100",3,1,.005
2006,"S","OCA","61-100",4,1,.01
2006,"S","OTT","61-100",1,80,.15
2006,"S","OTT","61-100",2,172,.302
2006,"S","OTT","61-100",3,134,.161
2006,"S","OTT","61-100",4,30,.066
2006,"S","UOI","61-100",1,7,.111
2006,"S","UOI","61-100",2,15,.181
2006,"S","UOI","61-100",3,10,.123
2006,"S","UOI","61-100",4,5,.056
2006,"S","QUE","61-100",1,49,.099
2006,"S","QUE","61-100",2,61,.185
2006,"S","QUE","61-100",3,44,.096
2006,"S","QUE","61-100",4,19,.025
2006,"S","RYE","61-100",1,111,.189
2006,"S","RYE","61-100",2,62,.115
2006,"S","RYE","61-100",3,49,.096
2006,"S","RYE","61-100",4,32,.077
2006,"S","TAC","61-100",1,49,.084
2006,"S","TAC","61-100",2,215,.238
2006,"S","TAC","61-100",3,163,.147
2006,"S","TAC","61-100",4,22,.037
2006,"S","TSG","61-100",1,38,.096
2006,"S","TSG","61-100",2,128,.237
2006,"S","TSG","61-100",3,119,.17
2006,"S","TSG","61-100",4,21,.044
2006,"S","TMI","61-100",1,8,.079
2006,"S","TMI","61-100",2,50,.276
2006,"S","TMI","61-100",3,26,.114
2006,"S","TSC","61-100",1,3,.036
2006,"S","TSC","61-100",2,37,.204
2006,"S","TSC","61-100",3,18,.098
2006,"S","TSC","61-100",4,1,.022
2006,"S","TRE","61-100",1,17,.193
2006,"S","TRE","61-100",2,38,.212
2006,"S","TRE","61-100",3,8,.029
2006,"S","TRE","61-100",4,6,.067
2006,"S","WAT","61-100",1,113,.22
2006,"S","WAT","61-100",2,116,.227
2006,"S","WAT","61-100",3,71,.178
2006,"S","WAT","61-100",4,25,.069
2006,"S","WMC","61-100",1,59,.179
2006,"S","WMC","61-100",2,147,.131
2006,"S","WMC","61-100",3,57,.077
2006,"S","WMC","61-100",4,29,.048
2006,"S","WBC","61-100",1,14,.311
2006,"S","WBC","61-100",2,9,.107
2006,"S","WBC","61-100",3,4,.125
2006,"S","WHC","61-100",1,21,.344
2006,"S","WHC","61-100",2,2,.015
2006,"S","WKC","61-100",1,40,.43
2006,"S","WKC","61-100",2,33,.55
2006,"S","WKC","61-100",3,36,.22
2006,"S","WLA","61-100",1,40,.205
2006,"S","WLA","61-100",2,84,.225
2006,"S","WLA","61-100",3,18,.056
2006,"S","WLA","61-100",4,5,.026
2006,"S","WIN","61-100",1,45,.23
2006,"S","WIN","61-100",2,56,.2
2006,"S","WIN","61-100",3,29,.099
2006,"S","WIN","61-100",4,9,.057
2006,"S","YOR","61-100",1,94,.14
2006,"S","YOR","61-100",2,166,.212
2006,"S","YOR","61-100",3,141,.126
2006,"S","YOR","61-100",4,11,.013
2005,"S","BRO","61-100",1,16,.084
2005,"S","BRO","61-100",2,49,.186
2005,"S","BRO","61-100",3,47,.163
2005,"S","BRO","61-100",4,5,.03
2005,"S","CAR","61-100",1,28,.091
2005,"S","CAR","61-100",2,98,.303
2005,"S","CAR","61-100",3,63,.181
2005,"S","CAR","61-100",4,13,.044
2005,"S","GUE","61-100",1,20,.04
2005,"S","GUE","61-100",2,51,.07
2005,"S","GUE","61-100",3,13,.02
2005,"S","GUE","61-100",4,4,.01
2005,"S","LAK","61-100",1,26,.172
2005,"S","LAK","61-100",2,22,.11
2005,"S","LAK","61-100",3,11,.046
2005,"S","LAK","61-100",4,10,.025
2005,"S","LAU","61-100",1,25,.14
2005,"S","LAU","61-100",2,21,.08
2005,"S","LAU","61-100",3,14,.07
2005,"S","LAU","61-100",4,1,.005
2005,"S","MCM","61-100",1,18,.061
2005,"S","MCM","61-100",2,50,.147
2005,"S","MCM","61-100",3,56,.151
2005,"S","MCM","61-100",4,9,.03
2005,"S","OCA","61-100",2,7,.035
2005,"S","OCA","61-100",3,2,.011
2005,"S","OCA","61-100",4,1,.013
2005,"S","OTT","61-100",1,88,.169
2005,"S","OTT","61-100",2,177,.309
2005,"S","OTT","61-100",3,123,.155
2005,"S","OTT","61-100",4,19,.046
2005,"S","UOI","61-100",1,11,.13
2005,"S","UOI","61-100",2,22,.33
2005,"S","UOI","61-100",3,9,.18
2005,"S","QUE","61-100",1,42,.094
2005,"S","QUE","61-100",2,62,.173
2005,"S","QUE","61-100",3,31,.069
2005,"S","QUE","61-100",4,20,.027
2005,"S","RYE","61-100",1,120,.228
2005,"S","RYE","61-100",2,45,.096
2005,"S","RYE","61-100",3,51,.11
